M,L,START,TARGET,SZN,MEAN_SST_CanESM5,VAR_SST_CanESM5
7,3.5,5,8,JAS,27.09180333333336,0.26470825343677956
8,3.5,5,8,JAS,27.092360000000028,0.24577335972413766
9,3.5,5,8,JAS,27.123696666666692,0.2645947320574705
10,3.5,5,8,JAS,27.034480000000023,0.23917123544827382
11,3.5,5,8,JAS,27.091010000000022,0.2730263981724128
12,3.5,5,8,JAS,27.097003333333358,0.19786962791954246
13,3.5,5,8,JAS,27.101133333333358,0.3144648154023008
14,3.5,5,8,JAS,27.07935333333335,0.24731958947126487
15,3.5,5,8,JAS,27.138516666666693,0.2982419724712659
16,3.5,5,8,JAS,27.07166000000002,0.21694097351724148
17,3.5,5,8,JAS,27.121706666666686,0.21854347581608966
18,3.5,5,8,JAS,27.138456666666684,0.3027913087471216
19,3.5,5,8,JAS,27.09996333333336,0.26623220929885216
20,3.5,5,8,JAS,27.0962266666667,0.26277617098851525
1,3.5,6,9,ASO,26.861646666666687,0.39255681636781914
2,3.5,6,9,ASO,26.87939333333336,0.3328388530574667
3,3.5,6,9,ASO,26.864896666666688,0.3923627437816037
4,3.5,6,9,ASO,26.846650000000018,0.25662868810344325
5,3.5,6,9,ASO,26.90367333333336,0.2891597771954052
6,3.5,6,9,ASO,26.804306666666697,0.3932061854712606
7,3.5,6,9,ASO,26.871376666666688,0.3195505715057462
8,3.5,6,9,ASO,26.901033333333356,0.3094291105747137
9,3.5,6,9,ASO,26.85629666666669,0.28755223136781494
10,3.5,6,9,ASO,26.86571000000002,0.32531932644827594
11,3.5,6,9,ASO,26.893920000000023,0.3450538230344819
12,3.5,6,9,ASO,26.854740000000028,0.2505453093793104
13,3.5,6,9,ASO,26.84934000000002,0.2916138507586185
14,3.5,6,9,ASO,26.90670666666669,0.3079162151264358
15,3.5,6,9,ASO,26.90422666666669,0.26654205788506063
16,3.5,6,9,ASO,26.915690000000026,0.39552067334482827
17,3.5,6,9,ASO,26.829190000000022,0.30842893541379374
18,3.5,6,9,ASO,26.89130666666669,0.25853190685057714
19,3.5,6,9,ASO,26.780556666666687,0.29766957150574974
20,3.5,6,9,ASO,26.831626666666693,0.27623691719540067
1,3.5,7,10,SON,26.979900000000026,0.5906510655172351
2,3.5,7,10,SON,26.85966000000002,0.5671205548965536
3,3.5,7,10,SON,26.867406666666692,0.6251529158160932
4,3.5,7,10,SON,26.86584666666669,0.6211858646436808
5,3.5,7,10,SON,26.81855666666669,0.7261361094367819
6,3.5,7,10,SON,26.871613333333357,0.5967024191264358
7,3.5,7,10,SON,26.912906666666686,0.6275481075402256
8,3.5,7,10,SON,26.902700000000028,0.5652047696551763
9,3.5,7,10,SON,26.881653333333354,0.6662494205057395
10,3.5,7,10,SON,26.894426666666686,0.6407800068505833
11,3.5,7,10,SON,26.923426666666693,0.5071313116781664
12,3.5,7,10,SON,26.854093333333356,0.4878688585747149
13,3.5,7,10,SON,26.92022333333335,0.6091873770229836
14,3.5,7,10,SON,26.85569000000002,0.42617601265517696
15,3.5,7,10,SON,26.86288000000002,0.5037779244137921
16,3.5,7,10,SON,26.877503333333348,0.5332277582643715
17,3.5,7,10,SON,26.859946666666687,0.5416767025747116
18,3.5,7,10,SON,26.849976666666688,0.4548322646091911
19,3.5,7,10,SON,26.912270000000014,0.47275266493103085
20,3.5,7,10,SON,26.87329666666669,0.599129956885063
1,3.5,8,11,OND,26.63730000000002,0.8875296572413798
2,3.5,8,11,OND,26.645680000000024,0.7963246202758638
3,3.5,8,11,OND,26.667796666666685,0.8784185134367761
4,3.5,8,11,OND,26.60499000000002,0.7252747457586154
5,3.5,8,11,OND,26.644053333333357,0.8322598370574703
6,3.5,8,11,OND,26.688483333333355,0.8587934310919564
7,3.5,8,11,OND,26.646513333333356,0.7093017529195402
8,3.5,8,11,OND,26.67034000000002,0.8346497390344844
9,3.5,8,11,OND,26.67215666666669,0.8117220315057527
10,3.5,8,11,OND,26.715953333333356,0.8560548680919592
11,3.5,8,11,OND,26.690073333333356,0.7208678013333418
12,3.5,8,11,OND,26.632143333333357,0.8463620521953922
13,3.5,8,11,OND,26.688340000000025,0.8257126928275887
14,3.5,8,11,OND,26.66559666666669,0.6261692582643722
15,3.5,8,11,OND,26.68665666666669,0.8003038294367874
16,3.5,8,11,OND,26.717703333333354,0.8770873603333398
17,3.5,8,11,OND,26.68842666666669,0.8044538916781607
18,3.5,8,11,OND,26.69789333333336,0.843570601333339
19,3.5,8,11,OND,26.70781333333336,0.715822199816092
20,3.5,8,11,OND,26.687756666666694,0.7599586832298919
1,3.5,9,12,NDJ,26.464210000000026,0.928254779551731
2,3.5,9,12,NDJ,26.41359000000003,0.9420372643793109
3,3.5,9,12,NDJ,26.450350000000025,0.9447623446551742
4,3.5,9,12,NDJ,26.457240000000024,1.0052005859310258
5,3.5,9,12,NDJ,26.53846666666669,1.0428904809195436
6,3.5,9,12,NDJ,26.458090000000016,1.0141664933448375
7,3.5,9,12,NDJ,26.470523333333357,0.9424543032298944
8,3.5,9,12,NDJ,26.544170000000022,0.9531759159655173
9,3.5,9,12,NDJ,26.470276666666685,1.0007756666781575
10,3.5,9,12,NDJ,26.521623333333356,1.1038713190919534
11,3.5,9,12,NDJ,26.533196666666687,0.8837643361954025
12,3.5,9,12,NDJ,26.47274666666668,1.0083350605057446
13,3.5,9,12,NDJ,26.518986666666684,0.9224643198160905
14,3.5,9,12,NDJ,26.45844666666669,1.0163004901609176
15,3.5,9,12,NDJ,26.581670000000024,1.0228609442413723
16,3.5,9,12,NDJ,26.496650000000024,1.019842261206892
17,3.5,9,12,NDJ,26.47967666666669,0.9276494963333326
18,3.5,9,12,NDJ,26.49102666666669,0.9953556896091946
19,3.5,9,12,NDJ,26.52984000000002,0.8998407100689537
20,3.5,9,12,NDJ,26.502623333333357,1.1155910728850535
1,3.5,10,1,DJF,26.505823333333357,1.1966778418505775
2,3.5,10,1,DJF,26.45479333333335,1.1483488247816183
3,3.5,10,1,DJF,26.532123333333356,1.0272277556436835
4,3.5,10,1,DJF,26.498636666666684,1.0467694617126482
5,3.5,10,1,DJF,26.513046666666693,0.9363159377471284
6,3.5,10,1,DJF,26.497093333333353,1.1368872289195453
7,3.5,10,1,DJF,26.530610000000024,0.9764348250689636
8,3.5,10,1,DJF,26.46921333333336,1.1609702211953983
9,3.5,10,1,DJF,26.50698333333336,0.9545214704022951
10,3.5,10,1,DJF,26.55036000000002,1.0441786052413873
11,3.5,10,1,DJF,26.50979000000002,0.9972073843793033
12,3.5,10,1,DJF,26.526200000000017,0.8354367565517145
13,3.5,10,1,DJF,26.539426666666692,0.909208176505744
14,3.5,10,1,DJF,26.479070000000018,0.9126589076896582
15,3.5,10,1,DJF,26.518746666666686,0.9097408777471304
16,3.5,10,1,DJF,26.543653333333353,0.9532473922298782
17,3.5,10,1,DJF,26.50570666666669,0.958371631678156
18,3.5,10,1,DJF,26.49264333333336,0.8493158542643656
19,3.5,10,1,DJF,26.446103333333358,0.9793184506781646
20,3.5,10,1,DJF,26.514636666666682,0.8151022858505735
1,3.5,11,2,JFM,26.812163333333356,0.8894859989540239
2,3.5,11,2,JFM,26.755763333333356,0.8932144486092066
3,3.5,11,2,JFM,26.79026666666669,0.976580446436787
4,3.5,11,2,JFM,26.756896666666695,0.9315904451609154
5,3.5,11,2,JFM,26.8227666666667,1.1233612809195397
6,3.5,11,2,JFM,26.789806666666685,0.9602673654712665
7,3.5,11,2,JFM,26.81719666666669,0.9326612948160992
8,3.5,11,2,JFM,26.781110000000027,0.9655990285172512
9,3.5,11,2,JFM,26.71987000000002,0.8666738290689632
10,3.5,11,2,JFM,26.695406666666692,1.151619822712638
11,3.5,11,2,JFM,26.754770000000015,0.9436929476896585
12,3.5,11,2,JFM,26.693370000000023,0.9502291194137914
13,3.5,11,2,JFM,26.78771666666669,0.9883493772988533
14,3.5,11,2,JFM,26.783280000000023,0.985391388551718
15,3.5,11,2,JFM,26.775650000000027,0.8060024694827534
16,3.5,11,2,JFM,26.716053333333356,0.917890474988504
17,3.5,11,2,JFM,26.80955333333335,0.8205065984367834
18,3.5,11,2,JFM,26.730170000000022,0.8059272318275879
19,3.5,11,2,JFM,26.85003000000002,0.762465200103441
20,3.5,11,2,JFM,26.826420000000024,0.8960630113103452
1,3.5,12,3,FMA,27.272023333333355,0.6704381866781586
2,3.5,12,3,FMA,27.28576333333336,0.6566080161954033
3,3.5,12,3,FMA,27.21829000000002,0.8034598409310217
4,3.5,12,3,FMA,27.259736666666686,0.6397510920574722
5,3.5,12,3,FMA,27.327133333333354,0.7348211740229904
6,3.5,12,3,FMA,27.233960000000017,0.6321282473103437
7,3.5,12,3,FMA,27.274870000000025,0.8225883856206873
8,3.5,12,3,FMA,27.309636666666687,0.6632328492988565
9,3.5,12,3,FMA,27.299500000000027,0.712761071724136
10,3.5,12,3,FMA,27.335363333333355,0.6746963955057398
11,3.5,12,3,FMA,27.26535333333335,0.747880665333342
12,3.5,12,3,FMA,27.293466666666685,0.8675467512643682
13,3.5,12,3,FMA,27.25397666666669,0.689600941160929
14,3.5,12,3,FMA,27.237866666666694,0.6727019202298837
15,3.5,12,3,FMA,27.273610000000023,0.678872234724131
16,3.5,12,3,FMA,27.227816666666687,0.7466163786781571
17,3.5,12,3,FMA,27.263893333333353,0.9518531668505679
18,3.5,12,3,FMA,27.263876666666693,0.8502526997816059
19,3.5,12,3,FMA,27.262760000000018,0.782528881103451
20,3.5,12,3,FMA,27.253810000000023,0.938101423689653
1,4.5,1,5,AMJ,27.887826666666687,0.3651196385747054
2,4.5,1,5,AMJ,27.74762666666669,0.2817297351264323
3,4.5,1,5,AMJ,27.86495000000002,0.2025464122413804
4,4.5,1,5,AMJ,27.776293333333356,0.29156098685057724
5,4.5,1,5,AMJ,27.718740000000025,0.30584714868965834
6,4.5,1,5,AMJ,27.82019666666669,0.36919009274712705
7,4.5,1,5,AMJ,27.82670000000002,0.25756693655172375
8,4.5,1,5,AMJ,27.81401666666669,0.25031229178161124
9,4.5,1,5,AMJ,27.82860000000003,0.38573995517241105
10,4.5,1,5,AMJ,27.909776666666684,0.3457456487471184
11,4.5,1,5,AMJ,27.867226666666692,0.30807886064367657
12,4.5,1,5,AMJ,27.768920000000023,0.33335300303448434
13,4.5,1,5,AMJ,27.744366666666693,0.2901502491954029
14,4.5,1,5,AMJ,27.69590333333336,0.2775606865402259
15,4.5,1,5,AMJ,27.74413333333336,0.2601373264367829
16,4.5,1,5,AMJ,27.788190000000025,0.2775262526551733
17,4.5,1,5,AMJ,27.778263333333356,0.3379083051609149
18,4.5,1,5,AMJ,27.742086666666683,0.3837536908505713
19,4.5,1,5,AMJ,27.897090000000023,0.35001189541379024
20,4.5,1,5,AMJ,27.686183333333354,0.3310620545402342
1,4.5,2,6,MJJ,27.78098666666669,0.2004603432643698
2,4.5,2,6,MJJ,27.689356666666686,0.2670015011609203
3,4.5,2,6,MJJ,27.703203333333356,0.16524154585057774
4,4.5,2,6,MJJ,27.75864333333336,0.2119734508160908
5,4.5,2,6,MJJ,27.69588666666669,0.20823907843678138
6,4.5,2,6,MJJ,27.782773333333353,0.309221946160919
7,4.5,2,6,MJJ,27.687016666666693,0.2022404166091958
8,4.5,2,6,MJJ,27.72242666666669,0.17973023167816343
9,4.5,2,6,MJJ,27.769746666666695,0.23576323774712757
10,4.5,2,6,MJJ,27.692056666666684,0.22663161909195811
11,4.5,2,6,MJJ,27.63700333333335,0.23813151343678432
12,4.5,2,6,MJJ,27.641966666666686,0.2014421367816066
13,4.5,2,6,MJJ,27.69948000000002,0.2422208671724147
14,4.5,2,6,MJJ,27.679653333333356,0.2015810963678143
15,4.5,2,6,MJJ,27.695140000000023,0.23430641213793846
16,4.5,2,6,MJJ,27.645566666666685,0.24659475333332992
17,4.5,2,6,MJJ,27.68550666666669,0.297448070988508
18,4.5,2,6,MJJ,27.641780000000022,0.19872946441379186
19,4.5,2,6,MJJ,27.633573333333356,0.22539201788505817
20,4.5,2,6,MJJ,27.62593666666669,0.2243828189540211
1,4.5,3,7,JJA,27.477536666666687,0.19550585688505157
2,4.5,3,7,JJA,27.502053333333357,0.15072576257470874
3,4.5,3,7,JJA,27.50851000000002,0.1546811512758662
4,4.5,3,7,JJA,27.390386666666693,0.1689083536091976
5,4.5,3,7,JJA,27.441450000000025,0.2628854253448246
6,4.5,3,7,JJA,27.51162000000003,0.18885060993103273
7,4.5,3,7,JJA,27.392853333333353,0.17938938395402323
8,4.5,3,7,JJA,27.52595333333336,0.21892523360919977
9,4.5,3,7,JJA,27.462626666666697,0.17567277650574248
10,4.5,3,7,JJA,27.46763666666669,0.18442599619539915
11,4.5,3,7,JJA,27.45621666666669,0.23484286212643476
12,4.5,3,7,JJA,27.491103333333353,0.157182276885059
13,4.5,3,7,JJA,27.54010666666669,0.24656980202299336
14,4.5,3,7,JJA,27.50326000000003,0.17167244937931195
15,4.5,3,7,JJA,27.485070000000025,0.15697150906896673
16,4.5,3,7,JJA,27.447656666666685,0.18886107081609027
17,4.5,3,7,JJA,27.46311000000002,0.22506157817240818
18,4.5,3,7,JJA,27.384860000000018,0.17639417903448187
19,4.5,3,7,JJA,27.478736666666684,0.2118302617126485
20,4.5,3,7,JJA,27.43541666666669,0.2385790697126447
1,4.5,4,8,JAS,27.143816666666687,0.1817557104022987
2,4.5,4,8,JAS,27.18638666666669,0.156289965333336
3,4.5,4,8,JAS,27.126773333333357,0.2157349096091964
4,4.5,4,8,JAS,27.232926666666685,0.2475302785747086
5,4.5,4,8,JAS,27.12927333333335,0.15938336754022941
6,4.5,4,8,JAS,27.180090000000025,0.2527940292068898
7,4.5,4,8,JAS,27.190016666666686,0.17280686626436814
8,4.5,4,8,JAS,27.098983333333358,0.2151351869540295
9,4.5,4,8,JAS,27.180176666666693,0.15369023702298912
10,4.5,4,8,JAS,27.172933333333354,0.164963974022994
11,4.5,4,8,JAS,27.21535000000002,0.13762213913793217
12,4.5,4,8,JAS,27.2129466666667,0.17166432671264406
13,4.5,4,8,JAS,27.208993333333357,0.1996846751264413
14,4.5,4,8,JAS,27.125910000000022,0.21168181196552227
15,4.5,4,8,JAS,27.203703333333358,0.1962493575747156
16,4.5,4,8,JAS,27.15146000000002,0.1978943928275887
17,4.5,4,8,JAS,27.209650000000018,0.21011564879310185
18,4.5,4,8,JAS,27.128220000000024,0.23120503544826548
19,4.5,4,8,JAS,27.17130666666669,0.1987876082298807
20,4.5,4,8,JAS,27.13060000000002,0.23116533172413672
1,4.5,5,9,ASO,27.000440000000022,0.29700518386207614
2,4.5,5,9,ASO,26.981480000000023,0.26688285475862294
3,4.5,5,9,ASO,26.928896666666688,0.35619281412643794
4,4.5,5,9,ASO,26.905346666666688,0.31914965016092056
5,4.5,5,9,ASO,26.954513333333356,0.29106248602298546
6,4.5,5,9,ASO,26.97435333333335,0.22755156188506043
7,4.5,5,9,ASO,26.957326666666688,0.31433910202299153
8,4.5,5,9,ASO,26.957960000000025,0.2888322266206951
9,4.5,5,9,ASO,26.96674333333335,0.30779766598850783
10,4.5,5,9,ASO,26.904296666666692,0.2791220079195411
11,4.5,5,9,ASO,26.93465666666669,0.3117697915057466
12,4.5,5,9,ASO,26.936286666666692,0.2258546142988525
13,4.5,5,9,ASO,26.977103333333353,0.3583813727471325
14,4.5,5,9,ASO,26.931223333333357,0.26861434874712303
15,4.5,5,9,ASO,26.978026666666686,0.33973183236781945
16,4.5,5,9,ASO,26.940213333333357,0.2284182067126464
17,4.5,5,9,ASO,27.001476666666683,0.24137311840230108
18,4.5,5,9,ASO,26.99845666666669,0.36892405012643925
19,4.5,5,9,ASO,26.978463333333355,0.30075221826436177
20,4.5,5,9,ASO,26.93875666666669,0.30607812047125804
1,4.5,6,10,SON,26.845100000000016,0.4820942758620634
2,4.5,6,10,SON,26.88576666666669,0.4219842533333303
3,4.5,6,10,SON,26.865020000000023,0.49871892786205907
4,4.5,6,10,SON,26.841503333333353,0.3171389513678136
5,4.5,6,10,SON,26.897960000000026,0.3723060969655182
6,4.5,6,10,SON,26.771046666666688,0.5455366598160908
7,4.5,6,10,SON,26.863386666666692,0.4082750715402305
8,4.5,6,10,SON,26.91856666666669,0.417706821609195
9,4.5,6,10,SON,26.84921333333335,0.38264753912643246
10,4.5,6,10,SON,26.872170000000022,0.45517554493103823
11,4.5,6,10,SON,26.891586666666694,0.47419195567816724
12,4.5,6,10,SON,26.865003333333355,0.316134952747126
13,4.5,6,10,SON,26.806683333333353,0.34291571936782045
14,4.5,6,10,SON,26.91241333333336,0.39452896188505115
15,4.5,6,10,SON,26.906760000000023,0.32044238662069113
16,4.5,6,10,SON,26.925023333333353,0.4941141239195346
17,4.5,6,10,SON,26.795036666666693,0.3833123534367805
18,4.5,6,10,SON,26.903386666666687,0.3111770625747074
19,4.5,6,10,SON,26.760093333333355,0.3638725737471248
20,4.5,6,10,SON,26.82732333333336,0.3530383915057476
1,4.5,7,11,OND,26.967743333333352,0.7457749859885027
2,4.5,7,11,OND,26.838590000000018,0.7204840367931007
3,4.5,7,11,OND,26.86940666666669,0.8029545723678178
4,4.5,7,11,OND,26.844543333333355,0.7792056459885063
5,4.5,7,11,OND,26.785350000000015,0.9281328494827645
6,4.5,7,11,OND,26.840800000000016,0.7435572786206851
7,4.5,7,11,OND,26.897100000000023,0.7949122696551735
8,4.5,7,11,OND,26.884783333333356,0.6774883593678199
9,4.5,7,11,OND,26.853076666666684,0.8414200411609167
10,4.5,7,11,OND,26.86444000000002,0.8334883880000147
11,4.5,7,11,OND,26.909746666666695,0.6651677708505743
12,4.5,7,11,OND,26.825083333333357,0.6542844352298841
13,4.5,7,11,OND,26.918676666666688,0.783358039091954
14,4.5,7,11,OND,26.81456000000003,0.53715579765517
15,4.5,7,11,OND,26.828183333333357,0.652964524885063
16,4.5,7,11,OND,26.840600000000016,0.6777621096551695
17,4.5,7,11,OND,26.836813333333357,0.6788881170574766
18,4.5,7,11,OND,26.81775333333336,0.6063166653333335
19,4.5,7,11,OND,26.908640000000027,0.6220840562758598
20,4.5,7,11,OND,26.841683333333357,0.7837275041954028
1,4.5,8,12,NDJ,26.58657000000002,0.9798348042413835
2,4.5,8,12,NDJ,26.572310000000023,0.8909098981724074
3,4.5,8,12,NDJ,26.62234666666669,0.9519089949885037
4,4.5,8,12,NDJ,26.529130000000023,0.7597445559655284
5,4.5,8,12,NDJ,26.608270000000022,0.8749741932068889
6,4.5,8,12,NDJ,26.620456666666676,0.9561149101264327
7,4.5,8,12,NDJ,26.56303333333335,0.7535053788505787
8,4.5,8,12,NDJ,26.623383333333354,0.9031694186781687
9,4.5,8,12,NDJ,26.606210000000026,0.872909842999995
10,4.5,8,12,NDJ,26.655323333333357,0.8974337956436733
11,4.5,8,12,NDJ,26.632046666666685,0.7918721542988616
12,4.5,8,12,NDJ,26.581086666666693,0.8862568280919557
13,4.5,8,12,NDJ,26.619836666666686,0.8747406768850573
14,4.5,8,12,NDJ,26.584156666666686,0.7277558480574714
15,4.5,8,12,NDJ,26.60875333333335,0.9087369218850662
16,4.5,8,12,NDJ,26.65930333333335,0.9887952010229945
17,4.5,8,12,NDJ,26.623073333333355,0.9343821102988583
18,4.5,8,12,NDJ,26.64008000000002,0.9481646747586179
19,4.5,8,12,NDJ,26.653263333333364,0.8000407044712688
20,4.5,8,12,NDJ,26.62562000000002,0.8812863416551694
1,4.5,9,1,DJF,26.477430000000023,0.7654008442413788
2,4.5,9,1,DJF,26.440016666666686,0.8238592848850522
3,4.5,9,1,DJF,26.487500000000022,0.8199192882758666
4,4.5,9,1,DJF,26.495600000000028,0.8583856786206883
5,4.5,9,1,DJF,26.58512000000003,0.9505723430344847
6,4.5,9,1,DJF,26.467753333333356,0.9106621377471302
7,4.5,9,1,DJF,26.48018333333335,0.8971220959195384
8,4.5,9,1,DJF,26.603213333333358,0.855146852919553
9,4.5,9,1,DJF,26.50180333333335,0.9589047520574716
10,4.5,9,1,DJF,26.574593333333357,0.977527332367828
11,4.5,9,1,DJF,26.57708000000002,0.7705586754482736
12,4.5,9,1,DJF,26.52876666666669,0.9405907112643654
13,4.5,9,1,DJF,26.573556666666686,0.8502724756436824
14,4.5,9,1,DJF,26.495493333333357,0.9410620213333458
15,4.5,9,1,DJF,26.615150000000025,0.8934179632758625
16,4.5,9,1,DJF,26.524940000000026,0.9706163383448209
17,4.5,9,1,DJF,26.54228000000002,0.8415109657930981
18,4.5,9,1,DJF,26.53857000000003,0.9040338718275871
19,4.5,9,1,DJF,26.535240000000023,0.7842538348965572
20,4.5,9,1,DJF,26.553143333333356,0.9926426197816162
1,4.5,10,2,JFM,26.723793333333354,1.0378494137471295
2,4.5,10,2,JFM,26.705456666666688,0.9197622308160887
3,4.5,10,2,JFM,26.787046666666686,0.8027615391264424
4,4.5,10,2,JFM,26.74869333333335,0.7675142544367762
5,4.5,10,2,JFM,26.784126666666687,0.6964030020229873
6,4.5,10,2,JFM,26.730470000000018,0.9036941994137944
7,4.5,10,2,JFM,26.831326666666694,0.7488828909885078
8,4.5,10,2,JFM,26.737393333333355,0.9729947861609227
9,4.5,10,2,JFM,26.765740000000026,0.7214836555861908
10,4.5,10,2,JFM,26.783303333333347,0.797287670678161
11,4.5,10,2,JFM,26.787110000000016,0.7609268678275886
12,4.5,10,2,JFM,26.808316666666695,0.6001679600574723
13,4.5,10,2,JFM,26.82921666666669,0.7063935676436832
14,4.5,10,2,JFM,26.75767666666669,0.731418384609198
15,4.5,10,2,JFM,26.776383333333357,0.6978788035057473
16,4.5,10,2,JFM,26.83670666666669,0.7082905661609199
17,4.5,10,2,JFM,26.788890000000023,0.7452262140344781
18,4.5,10,2,JFM,26.790203333333356,0.6347463161954014
19,4.5,10,2,JFM,26.711880000000022,0.8211177540689694
20,4.5,10,2,JFM,26.771800000000024,0.5388280627586307
1,4.5,11,3,FMA,27.245843333333358,0.657760954954027
2,4.5,11,3,FMA,27.22723666666669,0.6265204637816051
3,4.5,11,3,FMA,27.21011666666669,0.7300877145402255
4,4.5,11,3,FMA,27.162436666666682,0.7681327520574663
5,4.5,11,3,FMA,27.262140000000024,0.8440490742069012
6,4.5,11,3,FMA,27.225706666666692,0.7421394675402335
7,4.5,11,3,FMA,27.24857666666669,0.7023296342643669
8,4.5,11,3,FMA,27.247573333333353,0.7697196468505708
9,4.5,11,3,FMA,27.124186666666688,0.631253314988509
10,4.5,11,3,FMA,27.11856333333336,0.927446184471274
11,4.5,11,3,FMA,27.20303333333335,0.7560640754023055
12,4.5,11,3,FMA,27.09863000000003,0.805596948379313
13,4.5,11,3,FMA,27.240360000000024,0.798633254896545
14,4.5,11,3,FMA,27.199510000000025,0.7656876181724073
15,4.5,11,3,FMA,27.196933333333355,0.6006464602298903
16,4.5,11,3,FMA,27.180273333333353,0.6298261951264393
17,4.5,11,3,FMA,27.25204666666669,0.5547552260229779
18,4.5,11,3,FMA,27.17501000000002,0.5826155567931098
19,4.5,11,3,FMA,27.300390000000025,0.5247093188620682
20,4.5,11,3,FMA,27.29449666666669,0.6611774644712586
1,4.5,12,4,MAM,27.621460000000027,0.49567234110344727
2,4.5,12,4,MAM,27.635680000000026,0.5046889926896498
3,4.5,12,4,MAM,27.563340000000014,0.6276781300689638
4,4.5,12,4,MAM,27.66720666666669,0.4123583399540239
5,4.5,12,4,MAM,27.702936666666687,0.5516782355057471
6,4.5,12,4,MAM,27.579323333333353,0.4326525784022907
7,4.5,12,4,MAM,27.64784333333336,0.6254745521954033
8,4.5,12,4,MAM,27.64652000000002,0.4937515464827569
9,4.5,12,4,MAM,27.677163333333354,0.5290096886091998
10,4.5,12,4,MAM,27.668193333333356,0.4649943289195323
11,4.5,12,4,MAM,27.639853333333356,0.5309058867126385
12,4.5,12,4,MAM,27.65688666666669,0.7379926356781537
13,4.5,12,4,MAM,27.617233333333356,0.4855224947126416
14,4.5,12,4,MAM,27.58326666666669,0.509688827126443
15,4.5,12,4,MAM,27.61829000000002,0.5373951871379214
16,4.5,12,4,MAM,27.63567000000002,0.5879892959655258
17,4.5,12,4,MAM,27.566560000000024,0.7250199217931005
18,4.5,12,4,MAM,27.639866666666695,0.7122773464367732
19,4.5,12,4,MAM,27.623916666666688,0.6049149297126416
20,4.5,12,4,MAM,27.641820000000017,0.7963627616551792
1,5.5,1,6,MJJ,27.74503333333336,0.3204930919540254
2,5.5,1,6,MJJ,27.584230000000026,0.2222825332068951
3,5.5,1,6,MJJ,27.70396000000002,0.18702380593103088
4,5.5,1,6,MJJ,27.626576666666686,0.24892266943677988
5,5.5,1,6,MJJ,27.57529666666669,0.2750152065402291
6,5.5,1,6,MJJ,27.6377066666667,0.27795129995402473
7,5.5,1,6,MJJ,27.66040666666669,0.20182762685057246
8,5.5,1,6,MJJ,27.627323333333358,0.23128433150575134
9,5.5,1,6,MJJ,27.677273333333353,0.3168693509885023
10,5.5,1,6,MJJ,27.707090000000015,0.3419741643793085
11,5.5,1,6,MJJ,27.66426000000002,0.24102351351724288
12,5.5,1,6,MJJ,27.603406666666686,0.26149362064368653
13,5.5,1,6,MJJ,27.556736666666687,0.24143351619540346
14,5.5,1,6,MJJ,27.532230000000027,0.22484943320690054
15,5.5,1,6,MJJ,27.570093333333357,0.19209125443678224
16,5.5,1,6,MJJ,27.621776666666687,0.22510193840230422
17,5.5,1,6,MJJ,27.606453333333352,0.2586660742988514
18,5.5,1,6,MJJ,27.575746666666692,0.32454256740230086
19,5.5,1,6,MJJ,27.72128666666669,0.28191314050574656
20,5.5,1,6,MJJ,27.552570000000028,0.3108584235517266
1,5.5,2,7,JJA,27.462993333333355,0.2086092944367855
2,5.5,2,7,JJA,27.380473333333352,0.22633344822988352
3,5.5,2,7,JJA,27.384550000000022,0.17641177293103566
4,5.5,2,7,JJA,27.443143333333357,0.16850790254022707
5,5.5,2,7,JJA,27.368300000000023,0.1942882206896518
6,5.5,2,7,JJA,27.466090000000023,0.3000539167931004
7,5.5,2,7,JJA,27.383160000000025,0.1925064569655179
8,5.5,2,7,JJA,27.41094333333336,0.16368126529884974
9,5.5,2,7,JJA,27.45303000000002,0.2103377532068995
10,5.5,2,7,JJA,27.370086666666687,0.2033963963678158
11,5.5,2,7,JJA,27.331000000000017,0.20361096482758306
12,5.5,2,7,JJA,27.315313333333354,0.20557106257471683
13,5.5,2,7,JJA,27.391306666666686,0.23424610754022915
14,5.5,2,7,JJA,27.37948333333336,0.163420018678159
15,5.5,2,7,JJA,27.381756666666693,0.17713162874712574
16,5.5,2,7,JJA,27.33157333333336,0.19072606754023377
17,5.5,2,7,JJA,27.371680000000023,0.3022426830344775
18,5.5,2,7,JJA,27.353263333333356,0.17158558240229854
19,5.5,2,7,JJA,27.347420000000024,0.18524032234483004
20,5.5,2,7,JJA,27.31424333333336,0.21536764667815744
1,5.5,3,8,JAS,27.19962333333336,0.19574310529885142
2,5.5,3,8,JAS,27.19923666666669,0.14140470309195233
3,5.5,3,8,JAS,27.23841666666669,0.1446445455747107
4,5.5,3,8,JAS,27.084393333333356,0.18343478202299188
5,5.5,3,8,JAS,27.135943333333362,0.25944401840230263
6,5.5,3,8,JAS,27.24696333333336,0.16144246240229584
7,5.5,3,8,JAS,27.11232000000002,0.15913814855172276
8,5.5,3,8,JAS,27.238583333333356,0.2327581855747112
9,5.5,3,8,JAS,27.194140000000015,0.18155031282759054
10,5.5,3,8,JAS,27.181003333333358,0.16547860447126161
11,5.5,3,8,JAS,27.18812666666669,0.2550989227126388
12,5.5,3,8,JAS,27.225400000000025,0.1641417317241329
13,5.5,3,8,JAS,27.265903333333355,0.23818397343678124
14,5.5,3,8,JAS,27.219186666666694,0.18410579222988413
15,5.5,3,8,JAS,27.182733333333356,0.12421509609195275
16,5.5,3,8,JAS,27.16836666666669,0.18729101885056937
