L,MON,LDC_SST_CanESM5,LDC_SST_CanESM5_ONETWO,LDC_SST_CanESM5_THREE,LDC_SST_CanESM5_FOUR
8.5,0000 1 Jan 2017,300.8306,297.3179,299.4266,302.789
9.5,0000 1 Jan 2017,300.7916,297.5363,299.4738,302.8075
10.5,0000 1 Jan 2017,300.7788,298.0509,299.6026,302.7091
1.5,0000 1 Feb 2017,300.9785,301.1727,300.9806,301.7608
2.5,0000 1 Feb 2017,301.5117,301.0123,301.3493,302.1951
3.5,0000 1 Feb 2017,301.725,300.2032,301.2036,302.5649
4.5,0000 1 Feb 2017,301.6215,299.0788,300.6806,302.7346
5.5,0000 1 Feb 2017,301.3232,298.0793,300.065,302.7555
6.5,0000 1 Feb 2017,301.0286,297.476,299.6533,302.7219
7.5,0000 1 Feb 2017,300.8719,297.3246,299.4903,302.7657
8.5,0000 1 Feb 2017,300.8829,297.5627,299.5487,302.846
9.5,0000 1 Feb 2017,300.9186,298.0912,299.6987,302.8308
10.5,0000 1 Feb 2017,300.9005,298.8487,299.8896,302.6454
1.5,0000 1 Mar 2017,301.534,301.3389,301.4521,302.2517
2.5,0000 1 Mar 2017,301.837,300.4402,301.3816,302.6452
3.5,0000 1 Mar 2017,301.746,299.3359,300.8549,302.8113
4.5,0000 1 Mar 2017,301.4646,298.3153,300.2566,302.8139
5.5,0000 1 Mar 2017,301.1908,297.7257,299.8383,302.8177
6.5,0000 1 Mar 2017,301.0644,297.5571,299.6761,302.9159
7.5,0000 1 Mar 2017,301.1016,297.7891,299.7548,303.0592
8.5,0000 1 Mar 2017,301.1776,298.3026,299.9443,303.0856
9.5,0000 1 Mar 2017,301.2058,299.0677,300.1941,302.9046
10.5,0000 1 Mar 2017,301.2531,299.9949,300.5047,302.6614
1.5,0000 1 Apr 2017,301.701,300.3164,301.3638,302.3188
2.5,0000 1 Apr 2017,301.6672,299.2096,300.7868,302.6121
3.5,0000 1 Apr 2017,301.4027,298.1646,300.117,302.7321
4.5,0000 1 Apr 2017,301.1371,297.5873,299.7088,302.7814
5.5,0000 1 Apr 2017,300.9942,297.4703,299.5771,302.8627
6.5,0000 1 Apr 2017,301.0146,297.7277,299.6638,302.9789
7.5,0000 1 Apr 2017,301.0907,298.2448,299.8391,303.0147
8.5,0000 1 Apr 2017,301.1192,298.9865,300.0582,302.8847
9.5,0000 1 Apr 2017,301.1835,299.9195,300.3915,302.6869
10.5,0000 1 Apr 2017,301.41,300.8003,300.8567,302.5946
1.5,0000 1 May 2017,301.5359,298.9561,300.619,302.5873
2.5,0000 1 May 2017,301.3352,298.2338,300.1029,302.7321
3.5,0000 1 May 2017,301.1148,297.7279,299.7417,302.8135
4.5,0000 1 May 2017,300.9926,297.6167,299.6278,302.92
5.5,0000 1 May 2017,301.0481,297.911,299.7554,303.0492
6.5,0000 1 May 2017,301.1643,298.4424,299.9624,303.0887
7.5,0000 1 May 2017,301.2446,299.2351,300.2411,302.9239
8.5,0000 1 May 2017,301.3171,300.1347,300.5599,302.7014
9.5,0000 1 May 2017,301.5016,301.0016,300.9847,302.5737
10.5,0000 1 May 2017,301.8635,301.3849,301.4672,302.6799
1.5,0000 1 Jun 2017,300.8676,297.4258,299.5726,302.4171
2.5,0000 1 Jun 2017,300.492,297.2186,299.1528,302.3611
3.5,0000 1 Jun 2017,300.2896,297.2041,299.0059,302.3286
4.5,0000 1 Jun 2017,300.2618,297.4722,299.0876,302.2984
5.5,0000 1 Jun 2017,300.2669,297.9783,299.2215,302.2361
6.5,0000 1 Jun 2017,300.2613,298.7308,299.4169,302.0614
7.5,0000 1 Jun 2017,300.3525,299.6752,299.7465,301.9355
8.5,0000 1 Jun 2017,300.691,300.5827,300.2726,301.9842
9.5,0000 1 Jun 2017,301.2238,301.0605,300.9035,302.2637
10.5,0000 1 Jun 2017,301.721,300.8145,301.3105,302.6126
1.5,0000 1 Jul 2017,300.5603,296.6002,299.1192,302.4021
2.5,0000 1 Jul 2017,300.2695,296.8506,298.927,302.3353
3.5,0000 1 Jul 2017,300.1813,297.2216,298.9391,302.284
4.5,0000 1 Jul 2017,300.1343,297.7813,299.0265,302.169
5.5,0000 1 Jul 2017,300.0948,298.532,299.1995,301.9752
6.5,0000 1 Jul 2017,300.178,299.5051,299.5824,301.8248
7.5,0000 1 Jul 2017,300.5277,300.455,300.1893,301.8693
8.5,0000 1 Jul 2017,301.1165,301.0055,300.9032,302.1713
9.5,0000 1 Jul 2017,301.6663,300.7652,301.3008,302.5959
10.5,0000 1 Jul 2017,301.9256,299.9208,301.2236,302.9116
1.5,0000 1 Aug 2017,299.8321,296.0305,298.4239,301.9816
2.5,0000 1 Aug 2017,299.7213,296.6348,298.4008,301.9195
3.5,0000 1 Aug 2017,299.6847,297.3194,298.545,301.7942
4.5,0000 1 Aug 2017,299.6815,298.1813,298.8102,301.6549
5.5,0000 1 Aug 2017,299.8395,299.241,299.2892,301.5991
6.5,0000 1 Aug 2017,300.279,300.2215,299.9468,301.7592
7.5,0000 1 Aug 2017,300.9239,300.8437,300.6703,302.1402
8.5,0000 1 Aug 2017,301.4999,300.7398,301.1015,302.5794
9.5,0000 1 Aug 2017,301.7771,300.0551,301.0782,302.8752
10.5,0000 1 Aug 2017,301.687,299.0669,300.643,302.9238
1.5,0000 1 Sep 2017,299.2675,295.7395,297.807,301.6017
2.5,0000 1 Sep 2017,299.099,296.6708,297.8592,301.3837
3.5,0000 1 Sep 2017,299.0491,297.6753,298.1248,301.2162
4.5,0000 1 Sep 2017,299.2151,298.8413,298.6853,301.1851
5.5,0000 1 Sep 2017,299.6846,299.9723,299.4487,301.3471
6.5,0000 1 Sep 2017,300.3716,300.6449,300.29,301.7044
7.5,0000 1 Sep 2017,300.9821,300.5335,300.7372,302.1548
8.5,0000 1 Sep 2017,301.2869,299.7573,300.7009,302.4739
9.5,0000 1 Sep 2017,301.1896,298.6887,300.1593,302.5625
10.5,0000 1 Sep 2017,300.8573,297.8038,299.576,302.4586
1.5,0000 1 Oct 2017,299.1417,296.0032,297.7221,301.5735
2.5,0000 1 Oct 2017,299.0279,297.2806,297.9772,301.4248
3.5,0000 1 Oct 2017,299.1608,298.5549,298.5676,301.3529
4.5,0000 1 Oct 2017,299.6064,299.7414,299.3918,301.4551
5.5,0000 1 Oct 2017,300.2529,300.481,300.2123,301.7386
6.5,0000 1 Oct 2017,300.8153,300.3843,300.5945,302.1033
7.5,0000 1 Oct 2017,301.0996,299.6344,300.5085,302.3643
8.5,0000 1 Oct 2017,301.0332,298.6149,300.0308,302.4377
9.5,0000 1 Oct 2017,300.7774,297.771,299.5348,302.3876
10.5,0000 1 Oct 2017,300.5294,297.3,299.2019,302.3476
1.5,0000 1 Nov 2017,299.0363,296.5279,297.8105,301.4373
2.5,0000 1 Nov 2017,299.0473,298.1063,298.3315,301.2624
3.5,0000 1 Nov 2017,299.34,299.4409,299.0825,301.2486
4.5,0000 1 Nov 2017,299.8832,300.1877,299.8536,301.465
5.5,0000 1 Nov 2017,300.4003,300.0272,300.2288,301.7941
6.5,0000 1 Nov 2017,300.6875,299.2158,300.1417,302.058
7.5,0000 1 Nov 2017,300.6702,298.23,299.7083,302.1537
8.5,0000 1 Nov 2017,300.4806,297.4495,299.2554,302.1489
9.5,0000 1 Nov 2017,300.2934,297.0081,298.9853,302.1423
10.5,0000 1 Nov 2017,300.1866,296.9566,298.9213,302.1664
1.5,0000 1 Dec 2017,299.0254,297.6089,298.1918,301.2405
2.5,0000 1 Dec 2017,299.2503,299.0832,298.8659,301.2702
3.5,0000 1 Dec 2017,299.6761,299.8626,299.5493,301.4811
4.5,0000 1 Dec 2017,300.0753,299.7202,299.8666,301.7249
5.5,0000 1 Dec 2017,300.2788,298.9147,299.7446,301.8768
6.5,0000 1 Dec 2017,300.2333,297.9138,299.2979,301.8878
7.5,0000 1 Dec 2017,300.0614,297.1144,298.8695,301.8354
8.5,0000 1 Dec 2017,299.8959,296.6779,298.6027,301.8181
9.5,0000 1 Dec 2017,299.8391,296.6826,298.5974,301.8583
10.5,0000 1 Dec 2017,299.8976,297.0871,298.7761,301.9101
1.5,0000 1 Jan 2018,299.4891,299.0133,299.0346,301.2391
2.5,0000 1 Jan 2018,299.897,300.0793,299.7725,301.4604
3.5,0000 1 Jan 2018,300.3023,300.0367,300.1157,301.7665
4.5,0000 1 Jan 2018,300.5403,299.2457,300.0331,301.9817
5.5,0000 1 Jan 2018,300.5201,298.1762,299.6205,302.0499
6.5,0000 1 Jan 2018,300.3568,297.3011,299.1641,302.0634
7.5,0000 1 Jan 2018,300.185,296.8176,298.878,302.078
8.5,0000 1 Jan 2018,300.1182,296.7981,298.8422,302.1264
9.5,0000 1 Jan 2018,300.1938,297.2061,299.0157,302.2119
10.5,0000 1 Jan 2018,300.2991,297.8479,299.2368,302.2366
1.5,0000 1 Feb 2018,299.7757,299.9497,299.4967,301.4947
2.5,0000 1 Feb 2018,300.1948,299.959,299.9308,301.8019
3.5,0000 1 Feb 2018,300.4448,299.2486,299.919,302.0018
4.5,0000 1 Feb 2018,300.4641,298.3113,299.5827,302.0678
5.5,0000 1 Feb 2018,300.3626,297.5053,299.1927,302.0994
6.5,0000 1 Feb 2018,300.2486,297.0405,298.947,302.1553
7.5,0000 1 Feb 2018,300.2187,296.9655,298.9121,302.2569
8.5,0000 1 Feb 2018,300.3083,297.2841,299.0731,302.3773
9.5,0000 1 Feb 2018,300.421,297.8785,299.3009,302.4177
10.5,0000 1 Feb 2018,300.4887,298.7187,299.5836,302.3045
1.5,0000 1 Mar 2018,300.4518,300.131,300.2605,301.7918
2.5,0000 1 Mar 2018,300.739,299.3591,300.19,302.0625
3.5,0000 1 Mar 2018,300.6821,298.3037,299.7198,302.1538
4.5,0000 1 Mar 2018,300.4978,297.3944,299.2379,302.1548
5.5,0000 1 Mar 2018,300.2912,296.9019,298.9106,302.1572
6.5,0000 1 Mar 2018,300.1943,296.8203,298.8157,302.2297
7.5,0000 1 Mar 2018,300.2427,297.1471,298.9367,302.3424
8.5,0000 1 Mar 2018,300.3384,297.7415,299.1523,302.3945
9.5,0000 1 Mar 2018,300.4221,298.603,299.4516,302.3126
10.5,0000 1 Mar 2018,300.5519,299.636,299.8828,302.2051
1.5,0000 1 Apr 2018,300.769,299.1341,300.2519,302.114
2.5,0000 1 Apr 2018,300.7304,298.4134,299.8248,302.232
3.5,0000 1 Apr 2018,300.5317,297.5861,299.3536,302.2064
4.5,0000 1 Apr 2018,300.3253,297.0809,299.0166,302.1965
5.5,0000 1 Apr 2018,300.2391,297.0016,298.9147,302.2841
6.5,0000 1 Apr 2018,300.2997,297.3169,299.0292,302.4087
7.5,0000 1 Apr 2018,300.3894,297.9256,299.2426,302.4349
8.5,0000 1 Apr 2018,300.4493,298.7708,299.5192,302.3102
9.5,0000 1 Apr 2018,300.5691,299.7625,299.9409,302.1544
10.5,0000 1 Apr 2018,300.8859,300.6946,300.5128,302.168
1.5,0000 1 May 2018,300.7049,297.8722,299.7938,302.2181
2.5,0000 1 May 2018,300.474,297.3957,299.3449,302.1689
3.5,0000 1 May 2018,300.2598,297.0179,299.0131,302.1408
4.5,0000 1 May 2018,300.1755,296.9901,298.9243,302.1917
5.5,0000 1 May 2018,300.2603,297.314,299.0605,302.3078
6.5,0000 1 May 2018,300.3687,297.9196,299.2912,302.3401
7.5,0000 1 May 2018,300.4405,298.756,299.5875,302.2132
8.5,0000 1 May 2018,300.5652,299.7693,300.0093,302.0531
9.5,0000 1 May 2018,300.887,300.7092,300.5784,302.0778
10.5,0000 1 May 2018,301.4167,301.2182,301.2123,302.3262
1.5,0000 1 Jun 2018,300.4157,296.9862,299.3217,301.993
2.5,0000 1 Jun 2018,300.1681,296.8768,298.93,301.9817
3.5,0000 1 Jun 2018,300.1171,296.9266,298.8495,302.0829
4.5,0000 1 Jun 2018,300.2388,297.2928,299.0252,302.2461
5.5,0000 1 Jun 2018,300.3724,297.9087,299.2738,302.3253
6.5,0000 1 Jun 2018,300.4735,298.7828,299.598,302.2487
7.5,0000 1 Jun 2018,300.6452,299.8347,300.0724,302.1463
8.5,0000 1 Jun 2018,301.0281,300.8141,300.7077,302.1974
9.5,0000 1 Jun 2018,301.564,301.3775,301.3614,302.443
10.5,0000 1 Jun 2018,302.0049,301.13,301.6743,302.7523
1.5,0000 1 Jul 2018,300.4893,296.2626,299.174,302.1975
2.5,0000 1 Jul 2018,300.3493,296.7003,299.0465,302.254
3.5,0000 1 Jul 2018,300.4235,297.199,299.1754,302.4041
4.5,0000 1 Jul 2018,300.5384,297.8508,299.3959,302.4814
5.5,0000 1 Jul 2018,300.6131,298.7408,299.6945,302.3959
6.5,0000 1 Jul 2018,300.7301,299.8115,300.118,302.2368
7.5,0000 1 Jul 2018,301.0424,300.8065,300.6902,302.2289
8.5,0000 1 Jul 2018,301.5551,301.3106,301.3036,302.4651
9.5,0000 1 Jul 2018,301.9928,300.9561,301.5704,302.7838
10.5,0000 1 Jul 2018,302.1205,300.0108,301.3581,302.9847
1.5,0000 1 Aug 2018,300.327,296.0658,298.8491,302.3463
2.5,0000 1 Aug 2018,300.3861,296.7782,298.978,302.4966
3.5,0000 1 Aug 2018,300.4924,297.5546,299.2076,302.5764
4.5,0000 1 Aug 2018,300.5455,298.5359,299.5075,302.4552
5.5,0000 1 Aug 2018,300.6328,299.6384,299.9384,302.2765
6.5,0000 1 Aug 2018,300.9185,300.6558,300.532,302.2152
7.5,0000 1 Aug 2018,301.3987,301.1186,301.1267,302.3834
8.5,0000 1 Aug 2018,301.8193,300.7645,301.379,302.6597
9.5,0000 1 Aug 2018,301.9594,299.8296,301.1812,302.8564
10.5,0000 1 Aug 2018,301.7426,298.7296,300.5806,302.8799
1.5,0000 1 Sep 2018,300.2024,295.9996,298.6917,302.3745
2.5,0000 1 Sep 2018,300.1783,297.0305,298.8744,302.3606
3.5,0000 1 Sep 2018,300.1705,298.0879,299.1487,302.2297
4.5,0000 1 Sep 2018,300.2487,299.2747,299.6011,302.0576
5.5,0000 1 Sep 2018,300.5892,300.3617,300.253,302.0504
6.5,0000 1 Sep 2018,301.1549,300.9849,300.9597,302.2945
7.5,0000 1 Sep 2018,301.7067,300.7636,301.3307,302.662
8.5,0000 1 Sep 2018,301.9568,299.9337,301.1995,302.9328
9.5,0000 1 Sep 2018,301.8096,298.8488,300.6266,302.9647
10.5,0000 1 Sep 2018,301.3985,297.9672,299.9548,302.8445
1.5,0000 1 Oct 2018,300.7422,296.6569,299.1619,302.8479
2.5,0000 1 Oct 2018,300.7381,298.0068,299.503,302.6563
3.5,0000 1 Oct 2018,300.7472,299.288,299.9219,302.4105
4.5,0000 1 Oct 2018,300.9557,300.3954,300.4865,302.3231
5.5,0000 1 Oct 2018,301.3874,300.9191,301.064,302.4925
6.5,0000 1 Oct 2018,301.8268,300.5492,301.3467,302.7793
7.5,0000 1 Oct 2018,301.9849,299.6072,301.173,302.9536
8.5,0000 1 Oct 2018,301.7675,298.5355,300.5863,302.9319
9.5,0000 1 Oct 2018,301.296,297.7049,299.8664,302.7724
10.5,0000 1 Oct 2018,300.8419,297.1986,299.3261,302.6293
1.5,0000 1 Nov 2018,300.9149,297.6029,299.597,302.7451
2.5,0000 1 Nov 2018,300.9502,299.0709,299.9768,302.6003
3.5,0000 1 Nov 2018,301.1261,300.3236,300.5319,302.5185
4.5,0000 1 Nov 2018,301.4695,300.9781,301.0784,302.596
5.5,0000 1 Nov 2018,301.7758,300.7001,301.2918,302.7419
6.5,0000 1 Nov 2018,301.8457,299.7648,301.0268,302.8592
7.5,0000 1 Nov 2018,301.5837,298.6158,300.3735,302.8116
8.5,0000 1 Nov 2018,301.142,297.6533,299.6588,302.6756
9.5,0000 1 Nov 2018,300.7175,297.0844,299.1576,302.5287
10.5,0000 1 Nov 2018,300.4558,296.9404,298.977,302.4586
1.5,0000 1 Dec 2018,301.0908,298.896,300.1323,302.6681
2.5,0000 1 Dec 2018,301.3682,300.2845,300.7525,302.6294
3.5,0000 1 Dec 2018,301.7666,301.083,301.3471,302.7304
4.5,0000 1 Dec 2018,302.0859,300.9324,301.5891,302.9002
5.5,0000 1 Dec 2018,302.1398,300.0893,301.3452,302.9996
6.5,0000 1 Dec 2018,301.8891,298.947,300.6998,302.9749
7.5,0000 1 Dec 2018,301.4193,298.0185,299.9643,302.8335
8.5,0000 1 Dec 2018,300.9733,297.4315,299.4385,302.7054
9.5,0000 1 Dec 2018,300.7173,297.2585,299.2344,302.6875
10.5,0000 1 Dec 2018,300.6768,297.4688,299.3149,302.6988
1.5,0000 1 Jan 2019,300.9515,299.9767,300.409,302.3348
2.5,0000 1 Jan 2019,301.2861,300.6841,300.9514,302.4226
3.5,0000 1 Jan 2019,301.5919,300.4767,301.155,302.5896
4.5,0000 1 Jan 2019,301.6581,299.5996,300.8884,302.6775
5.5,0000 1 Jan 2019,301.4094,298.4741,300.239,302.6457
6.5,0000 1 Jan 2019,300.9916,297.5403,299.531,302.5182
7.5,0000 1 Jan 2019,300.6122,296.9687,299.0457,302.4185
8.5,0000 1 Jan 2019,300.3968,296.8,298.8666,302.3987
9.5,0000 1 Jan 2019,300.3207,297.0598,298.9227,302.4158
10.5,0000 1 Jan 2019,300.2899,297.616,299.0721,302.3644
1.5,0000 1 Feb 2019,301.2646,301.0957,301.0536,302.3816
2.5,0000 1 Feb 2019,301.6323,300.9412,301.3433,302.5722
3.5,0000 1 Feb 2019,301.7178,300.0686,301.0915,302.6933
4.5,0000 1 Feb 2019,301.4882,298.8668,300.44,302.6798
5.5,0000 1 Feb 2019,301.0674,297.8536,299.6984,302.5701
6.5,0000 1 Feb 2019,300.6424,297.2346,299.1568,302.4397
7.5,0000 1 Feb 2019,300.3637,297.0577,298.9386,302.3611
8.5,0000 1 Feb 2019,300.2487,297.2769,298.9653,302.2975
9.5,0000 1 Feb 2019,300.1991,297.7627,299.0879,302.1896
10.5,0000 1 Feb 2019,300.1823,298.5271,299.2895,302.016
1.5,0000 1 Mar 2019,301.7666,301.0116,301.4424,302.6784
2.5,0000 1 Mar 2019,301.8407,300.3525,301.2524,302.7508
3.5,0000 1 Mar 2019,301.569,299.2441,300.6016,302.702
4.5,0000 1 Mar 2019,301.0774,298.1773,299.7815,302.5555
5.5,0000 1 Mar 2019,300.6233,297.5031,299.1903,302.4111
6.5,0000 1 Mar 2019,300.3283,297.2563,298.9616,302.3145
7.5,0000 1 Mar 2019,300.224,297.4066,299.0102,302.2604
8.5,0000 1 Mar 2019,300.1815,297.8472,299.134,302.1573
9.5,0000 1 Mar 2019,300.1802,298.5977,299.3466,301.9754
10.5,0000 1 Mar 2019,300.3017,299.5641,299.7349,301.8275
1.5,0000 1 Apr 2019,301.9634,300.0488,301.3341,302.7324
2.5,0000 1 Apr 2019,301.7626,299.2619,300.7835,302.8127
3.5,0000 1 Apr 2019,301.3035,298.3217,300.029,302.7377
4.5,0000 1 Apr 2019,300.8613,297.6815,299.4732,302.6261
5.5,0000 1 Apr 2019,300.5714,297.4345,299.2471,302.5484
6.5,0000 1 Apr 2019,300.4684,297.5492,299.2639,302.4967
7.5,0000 1 Apr 2019,300.4249,297.9501,299.3676,302.3889
8.5,0000 1 Apr 2019,300.4257,298.6574,299.5742,302.1884
9.5,0000 1 Apr 2019,300.5441,299.6025,299.9519,302.0217
10.5,0000 1 Apr 2019,300.8782,300.5486,300.4979,302.0515
1.5,0000 1 May 2019,301.5722,298.6737,300.5836,302.7571
2.5,0000 1 May 2019,301.1133,298.113,299.8586,302.6947
3.5,0000 1 May 2019,300.7124,297.6031,299.3698,302.6014
4.5,0000 1 May 2019,300.4969,297.3891,299.2013,302.5522
5.5,0000 1 May 2019,300.4757,297.5508,299.2831,302.5469
6.5,0000 1 May 2019,300.496,298.0035,299.4532,302.475
7.5,0000 1 May 2019,300.5171,298.7374,299.676,302.2853
8.5,0000 1 May 2019,300.618,299.6687,300.0073,302.1114
9.5,0000 1 May 2019,300.9226,300.5608,300.4938,302.128
10.5,0000 1 May 2019,301.4215,301.0292,301.0852,302.3875
1.5,0000 1 Jun 2019,301.0513,297.7139,299.8396,302.6958
2.5,0000 1 Jun 2019,300.6453,297.5549,299.3651,302.5617
3.5,0000 1 Jun 2019,300.4577,297.4162,299.1889,302.5214
4.5,0000 1 Jun 2019,300.4993,297.5781,299.3021,302.5463
5.5,0000 1 Jun 2019,300.5779,298.0437,299.5008,302.5314
6.5,0000 1 Jun 2019,300.6273,298.7972,299.7543,302.3883
7.5,0000 1 Jun 2019,300.7294,299.744,300.0957,302.2413
8.5,0000 1 Jun 2019,301.013,300.6296,300.5663,302.2539
9.5,0000 1 Jun 2019,301.4772,301.102,301.1368,302.4853
10.5,0000 1 Jun 2019,301.907,300.7767,301.452,302.7996
1.5,0000 1 Jul 2019,300.323,296.4319,298.8495,302.3819
2.5,0000 1 Jul 2019,300.043,296.7159,298.6577,302.2983
3.5,0000 1 Jul 2019,300.0091,297.0875,298.7793,302.2397
4.5,0000 1 Jul 2019,300.0258,297.6069,298.9597,302.1332
5.5,0000 1 Jul 2019,300.0412,298.4106,299.2147,301.9538
6.5,0000 1 Jul 2019,300.1676,299.3974,299.6217,301.7984
7.5,0000 1 Jul 2019,300.4987,300.3995,300.1785,301.8431
8.5,0000 1 Jul 2019,301.0491,300.9355,300.7951,302.1684
9.5,0000 1 Jul 2019,301.5294,300.722,301.1173,302.5846
10.5,0000 1 Jul 2019,301.7583,299.8945,301.0496,302.8521
1.5,0000 1 Aug 2019,299.9908,296.0658,298.4518,302.4213
2.5,0000 1 Aug 2019,299.9368,296.7299,298.5629,302.3617
3.5,0000 1 Aug 2019,299.9836,297.4184,298.7852,302.2964
4.5,0000 1 Aug 2019,299.9904,298.2998,299.0846,302.1021
5.5,0000 1 Aug 2019,300.1268,299.3843,299.5822,301.9207
6.5,0000 1 Aug 2019,300.5308,300.4287,300.2726,301.9164
7.5,0000 1 Aug 2019,301.1452,301.001,300.9893,302.2038
8.5,0000 1 Aug 2019,301.6398,300.767,301.3045,302.5804
9.5,0000 1 Aug 2019,301.8161,299.9063,301.1317,302.8282
10.5,0000 1 Aug 2019,301.6286,298.8231,300.5578,302.8324
1.5,0000 1 Sep 2019,299.7082,296.0128,298.307,302.2399
2.5,0000 1 Sep 2019,299.7476,296.9433,298.5183,302.162
3.5,0000 1 Sep 2019,299.8183,297.9686,298.8892,302.0383
4.5,0000 1 Sep 2019,300.0193,299.1486,299.4525,301.9331
5.5,0000 1 Sep 2019,300.4545,300.245,300.1861,301.9472
6.5,0000 1 Sep 2019,301.0497,300.8881,300.9116,302.1946
7.5,0000 1 Sep 2019,301.5521,300.7067,301.2668,302.5377
8.5,0000 1 Sep 2019,301.7505,299.9074,301.1183,302.7802
9.5,0000 1 Sep 2019,301.6033,298.8304,300.5659,302.8123
10.5,0000 1 Sep 2019,301.2449,297.9193,299.9117,302.7112
1.5,0000 1 Oct 2019,299.9502,296.1719,298.4308,302.4311
2.5,0000 1 Oct 2019,299.8496,297.5173,298.7501,302.1929
3.5,0000 1 Oct 2019,299.8827,298.7929,299.2134,301.9502
4.5,0000 1 Oct 2019,300.1654,299.8988,299.8728,301.8414
5.5,0000 1 Oct 2019,300.6379,300.4511,300.4849,302.0059
6.5,0000 1 Oct 2019,301.0433,300.1701,300.7108,302.2828
7.5,0000 1 Oct 2019,301.204,299.2847,300.4874,302.4892
8.5,0000 1 Oct 2019,301.0594,298.1961,299.966,302.4717
9.5,0000 1 Oct 2019,300.7438,297.3382,299.4019,302.3537
10.5,0000 1 Oct 2019,300.3887,296.8561,298.9747,302.2249
1.5,0000 1 Nov 2019,300.2048,297.0902,298.94,302.3154
2.5,0000 1 Nov 2019,300.08,298.6335,299.2815,302.0532
3.5,0000 1 Nov 2019,300.2372,299.8461,299.862,301.8928
4.5,0000 1 Nov 2019,300.6318,300.4093,300.4418,301.9883
5.5,0000 1 Nov 2019,301.0245,300.0767,300.6825,302.2257
6.5,0000 1 Nov 2019,301.1934,299.1692,300.4673,302.4478
7.5,0000 1 Nov 2019,301.0741,298.1009,299.9547,302.4956
8.5,0000 1 Nov 2019,300.7882,297.2819,299.415,302.4221
9.5,0000 1 Nov 2019,300.4819,296.8193,299.0264,302.3217
10.5,0000 1 Nov 2019,300.2878,296.7618,298.8924,302.2619
1.5,0000 1 Dec 2019,300.4541,298.655,299.5816,302.3245
2.5,0000 1 Dec 2019,300.6481,299.9725,300.1699,302.2451
3.5,0000 1 Dec 2019,301.0302,300.6115,300.7534,302.3723
4.5,0000 1 Dec 2019,301.3624,300.2635,300.9442,302.5897
5.5,0000 1 Dec 2019,301.4572,299.3221,300.6964,302.7129
6.5,0000 1 Dec 2019,301.2425,298.1686,300.0771,302.6438
7.5,0000 1 Dec 2019,300.8546,297.2988,299.4312,302.4731
8.5,0000 1 Dec 2019,300.4597,296.7434,298.9265,302.3143
9.5,0000 1 Dec 2019,300.1913,296.6058,298.7047,302.2171
10.5,0000 1 Dec 2019,300.0627,296.8723,298.7249,302.1509
1.5,0000 1 Jan 2020,300.5894,299.8914,300.0135,302.3798
2.5,0000 1 Jan 2020,300.9291,300.5626,300.5991,302.4281
3.5,0000 1 Jan 2020,301.2592,300.2297,300.8331,302.5693
4.5,0000 1 Jan 2020,301.3628,299.2812,300.6157,302.6487
5.5,0000 1 Jan 2020,301.1521,298.1648,300.0232,302.5677
6.5,0000 1 Jan 2020,300.7733,297.2609,299.3638,302.4058
7.5,0000 1 Jan 2020,300.4065,296.7186,298.886,302.2586
8.5,0000 1 Jan 2020,300.177,296.5952,298.7034,302.1888
9.5,0000 1 Jan 2020,300.0984,296.8833,298.7777,302.1425
10.5,0000 1 Jan 2020,300.0665,297.4566,298.9299,302.068
1.5,0000 1 Feb 2020,300.9153,300.6694,300.5702,302.5191
2.5,0000 1 Feb 2020,301.2024,300.5115,300.8426,302.6201
3.5,0000 1 Feb 2020,301.2727,299.5802,300.6293,302.6519
4.5,0000 1 Feb 2020,301.0863,298.3923,300.0554,302.5429
5.5,0000 1 Feb 2020,300.7181,297.4262,299.3982,302.3667
6.5,0000 1 Feb 2020,300.3687,296.8255,298.9207,302.2055
7.5,0000 1 Feb 2020,300.1475,296.6397,298.7287,302.1077
8.5,0000 1 Feb 2020,300.0533,296.8968,298.7631,302.0342
9.5,0000 1 Feb 2020,299.9769,297.4688,298.8395,301.9465
10.5,0000 1 Feb 2020,299.9272,298.3388,299.0302,301.7887
1.5,0000 1 Mar 2020,301.4396,300.5508,301.0423,302.6887
2.5,0000 1 Mar 2020,301.6096,299.7174,300.9205,302.7991
3.5,0000 1 Mar 2020,301.4398,298.6151,300.3526,302.7642
4.5,0000 1 Mar 2020,301.0617,297.7039,299.7071,302.6155
5.5,0000 1 Mar 2020,300.6921,297.1163,299.2176,302.4931
6.5,0000 1 Mar 2020,300.4392,296.963,299.0161,302.4185
7.5,0000 1 Mar 2020,300.3337,297.2056,299.0602,302.3506
8.5,0000 1 Mar 2020,300.2665,297.7292,299.1868,302.2104
9.5,0000 1 Mar 2020,300.2188,298.5438,299.3772,302.0057
10.5,0000 1 Mar 2020,300.3086,299.5636,299.7275,301.8674
1.5,0000 1 Apr 2020,301.4803,299.9284,300.9627,302.5503
2.5,0000 1 Apr 2020,301.2821,298.7929,300.3648,302.4926
3.5,0000 1 Apr 2020,300.9466,297.7583,299.6733,302.4272
4.5,0000 1 Apr 2020,300.6293,297.1113,299.2034,302.3574
5.5,0000 1 Apr 2020,300.4196,296.9254,299.0222,302.3317
6.5,0000 1 Apr 2020,300.3196,297.154,299.0643,302.2831
7.5,0000 1 Apr 2020,300.235,297.6852,299.1617,302.1682
8.5,0000 1 Apr 2020,300.1688,298.5015,299.3417,301.9646
9.5,0000 1 Apr 2020,300.2225,299.5417,299.6771,301.813
