L,START,TARGET,SZN,MEAN_SST_CanSIPS_IC3,VAR_SST_CanSIPS_IC3,MEAN_SST_CanSIPS_IC3_ONETWO,VAR_SST_CanSIPS_IC3_ONETWO,MEAN_SST_CanSIPS_IC3_THREE,VAR_SST_CanSIPS_IC3_THREE,MEAN_SST_CanSIPS_IC3_FOUR,VAR_SST_CanSIPS_IC3_FOUR
4.5,7,11,OND,25.829966666666692,1.7644066291953906,24.455123333333358,0.6443162128850639,25.15478333333336,1.418706191091959,27.57860333333336,1.1430889582643782
4.5,8,12,NDJ,25.78249333333336,1.7063418544367714,24.983286666666686,0.630853362574711,25.232086666666685,1.4106272432643678,27.50080333333336,1.045847978954018
4.5,9,1,DJF,25.718410000000024,1.7220977278275955,25.52962000000002,0.5734394547586256,25.329953333333357,1.46265727222989,27.352486666666696,1.037978047402305
4.5,10,2,JFM,25.606463333333352,1.7566311968850616,25.967423333333354,0.5531517859885002,25.395826666666682,1.5143196296091952,27.141220000000015,1.0221667037241327
4.5,11,3,FMA,25.640460000000022,1.4737755417931075,25.98277666666669,0.4314240204712655,25.559860000000025,1.199215793517244,27.02732666666669,0.9279672420229955
4.5,12,4,MAM,25.92441333333336,1.1320969329195356,25.322276666666692,0.5768013832298827,25.683346666666694,0.9695109294712657,27.185030000000026,0.7219516945862084
5.5,1,6,MJJ,26.087256666666683,0.485535635643679,23.451290000000032,0.6913269098965473,25.113800000000023,0.5690594827586142,27.57510666666669,0.38752318064368474
5.5,2,7,JJA,25.801903333333364,0.5158523113678117,23.204323333333356,0.6129248473678188,24.828270000000025,0.5867106249310339,27.561356666666697,0.320716585988497
5.5,3,8,JAS,25.513733333333366,0.7198654678160931,23.13054000000002,0.5489424831724147,24.65631666666669,0.6881626028160901,27.406306666666687,0.47317316409196836
5.5,4,9,ASO,25.316603333333358,1.0155494920574806,23.19256666666669,0.5313081857471242,24.54415000000002,0.8904933908620662,27.194293333333356,0.7584018999540244
5.5,5,10,SON,25.448850000000014,1.3435910439655168,23.66926666666669,0.4754852202298866,24.70497333333336,1.1313387999540272,27.24524666666669,0.9578022874023098
5.5,6,11,OND,25.602046666666688,1.5986425418850463,24.345036666666694,0.49787514033332936,24.95698666666669,1.2750876984367872,27.337116666666688,1.0878732462643645
5.5,7,12,NDJ,25.91019333333335,1.8647620606436772,25.122723333333358,0.7152297384023103,25.383256666666686,1.5206990280574806,27.511270000000028,1.1418620035517348
5.5,8,1,DJF,25.78805000000002,1.6111114212069018,25.64396666666669,0.6013290740229894,25.45503333333335,1.351668322298863,27.30002000000002,1.0234065961379317
5.5,9,2,JFM,25.733916666666683,1.5215696131609207,26.110700000000026,0.4531332468965515,25.60294000000002,1.2617215521379297,27.12197666666669,0.9792148184023045
