M,L,START,TARGET,SZN,MEAN_SST_GFDL_SPEAR,VAR_SST_GFDL_SPEAR
7,6.5,9,3,FMA,26.840784666666664,0.651094361267123
8,6.5,9,3,FMA,26.866301,0.5780504501058626
9,6.5,9,3,FMA,26.880485,0.5339648129775861
10,6.5,9,3,FMA,26.707254666666664,0.6448033342326445
11,6.5,9,3,FMA,26.894963333333333,0.677598799926437
12,6.5,9,3,FMA,26.942290333333336,0.46356474694816113
13,6.5,9,3,FMA,26.92844566666667,0.6537000833012641
14,6.5,9,3,FMA,26.869356333333332,0.6950065238378164
15,6.5,9,3,FMA,26.86742466666667,0.5812925464533321
1,6.5,10,4,MAM,27.280247,0.47724420829758685
2,6.5,10,4,MAM,27.379923666666667,0.4142885766722984
3,6.5,10,4,MAM,27.313688000000003,0.4604489783889651
4,6.5,10,4,MAM,27.345428333333334,0.390973737048851
5,6.5,10,4,MAM,27.224153333333334,0.40258258707816164
6,6.5,10,4,MAM,27.303442,0.40337140485103384
7,6.5,10,4,MAM,27.232354333333333,0.3359498720116103
8,6.5,10,4,MAM,27.35099166666667,0.4955631406557479
9,6.5,10,4,MAM,27.328231000000002,0.3676775346299992
10,6.5,10,4,MAM,27.34238733333333,0.47005947662022846
11,6.5,10,4,MAM,27.281749666666666,0.4328742367895404
12,6.5,10,4,MAM,27.39861266666667,0.36133878594436847
13,6.5,10,4,MAM,27.375221,0.5563049194506912
14,6.5,10,4,MAM,27.322065000000002,0.4314395069293099
15,6.5,10,4,MAM,27.333318666666667,0.3176879277912629
1,6.5,11,5,AMJ,27.423233333333332,0.4212240704298843
2,6.5,11,5,AMJ,27.470225333333335,0.43829826252229737
3,6.5,11,5,AMJ,27.524533,0.37055084411137884
4,6.5,11,5,AMJ,27.47952766666667,0.4142415677495412
5,6.5,11,5,AMJ,27.510304666666666,0.3029622655705727
6,6.5,11,5,AMJ,27.648040666666667,0.373366523634023
7,6.5,11,5,AMJ,27.537178666666666,0.3369027708602293
8,6.5,11,5,AMJ,27.457659,0.2823368400575862
9,6.5,11,5,AMJ,27.477808999999997,0.3159215338851724
10,6.5,11,5,AMJ,27.41857,0.5257336480413791
11,6.5,11,5,AMJ,27.441262666666667,0.29382815000643664
12,6.5,11,5,AMJ,27.380181999999998,0.34405640018896466
13,6.5,11,5,AMJ,27.474262,0.43006950242344905
14,6.5,11,5,AMJ,27.459991333333335,0.3129512860947128
15,6.5,11,5,AMJ,27.451263,0.2595777646148284
1,6.5,12,6,MJJ,27.142966666666666,0.36729937019540193
2,6.5,12,6,MJJ,27.153164333333333,0.32195358957712866
3,6.5,12,6,MJJ,27.206443666666665,0.3345012479067813
4,6.5,12,6,MJJ,27.097814000000003,0.37125810674896514
5,6.5,12,6,MJJ,27.139858,0.2834867860303449
6,6.5,12,6,MJJ,27.121196333333334,0.2797844715550578
7,6.5,12,6,MJJ,27.188198,0.313703006071724
8,6.5,12,6,MJJ,27.117663999999998,0.2804701918593103
9,6.5,12,6,MJJ,27.153081999999998,0.28300426638896586
10,6.5,12,6,MJJ,27.112596,0.2554421263213791
11,6.5,12,6,MJJ,27.07544,0.22253410506896695
12,6.5,12,6,MJJ,27.14623,0.20576080066206864
13,6.5,12,6,MJJ,27.12243833333333,0.272888047793678
14,6.5,12,6,MJJ,27.170815,0.33355410621896636
15,6.5,12,6,MJJ,27.144905666666666,0.28361541071505825
1,7.5,1,8,JAS,26.242820666666667,0.3974219726202298
2,7.5,1,8,JAS,26.235103,0.3841825803182752
3,7.5,1,8,JAS,26.177457333333333,0.3267861452822992
4,7.5,1,8,JAS,26.19867833333333,0.5650935841591956
5,7.5,1,8,JAS,26.276603666666666,0.33918897149988403
6,7.5,1,8,JAS,26.228381000000002,0.36631926527827646
7,7.5,1,8,JAS,26.356332666666667,0.5102587021719527
8,7.5,1,8,JAS,26.111755333333335,0.5218660688395389
9,7.5,1,8,JAS,26.206116333333334,0.37311701795505486
10,7.5,1,8,JAS,26.299895333333332,0.4465383154602301
11,7.5,1,8,JAS,26.248709666666667,0.3943087573688514
12,7.5,1,8,JAS,26.188109333333333,0.2854988764133334
13,7.5,1,8,JAS,26.260926333333334,0.349464153237818
14,7.5,1,8,JAS,26.399032666666667,0.42417053835126456
15,7.5,1,8,JAS,26.258696,0.3927489173213789
1,7.5,2,9,ASO,26.052126333333334,0.8114552686309189
2,7.5,2,9,ASO,25.967913333333335,0.33823432214022986
3,7.5,2,9,ASO,26.021129666666663,0.5421614478240244
4,7.5,2,9,ASO,26.051786666666665,0.4647296087747126
5,7.5,2,9,ASO,26.138520333333336,0.55356955918954
6,7.5,2,9,ASO,26.084787666666667,0.4377987302943702
7,7.5,2,9,ASO,25.969323666666664,0.6116988512654029
8,7.5,2,9,ASO,26.082213000000003,0.7452533712355167
9,7.5,2,9,ASO,26.135755,0.41755001265344904
10,7.5,2,9,ASO,26.006841666666666,0.3511302781591955
11,7.5,2,9,ASO,26.144206,0.4928595160868969
12,7.5,2,9,ASO,26.106896666666668,0.6129254826781616
13,7.5,2,9,ASO,25.962658666666666,0.5699937420395396
14,7.5,2,9,ASO,26.121883333333336,0.6355899972643669
15,7.5,2,9,ASO,26.054181000000003,0.6792977672989662
1,7.5,3,10,SON,26.225438999999998,0.8725859849403446
2,7.5,3,10,SON,26.11730633333333,0.6021824954654019
3,7.5,3,10,SON,26.148572333333334,0.40722273832885175
4,7.5,3,10,SON,26.090612,0.5764217531337935
5,7.5,3,10,SON,26.107865,0.6085481591431033
6,7.5,3,10,SON,26.046514333333334,0.4595631657771259
7,7.5,3,10,SON,25.871160666666665,0.5916108942064372
8,7.5,3,10,SON,26.32266333333333,0.8710944067264367
9,7.5,3,10,SON,26.270521666666664,0.6137240764902289
10,7.5,3,10,SON,26.152188333333335,0.8099054615522989
11,7.5,3,10,SON,26.16972666666667,0.7423250529954015
12,7.5,3,10,SON,26.284276666666663,0.815039055595403
13,7.5,3,10,SON,26.043611333333335,0.6341958470395397
14,7.5,3,10,SON,26.143454333333334,0.5534420874460915
15,7.5,3,10,SON,26.120426333333334,0.543382995024023
1,7.5,4,11,OND,26.164382999999997,1.0078090133389666
2,7.5,4,11,OND,26.135554666666668,1.2204835043222995
3,7.5,4,11,OND,26.19217666666667,1.1005722814919554
4,7.5,4,11,OND,26.173181666666668,0.8370221636902293
5,7.5,4,11,OND,26.313291,1.0103697550782753
6,7.5,4,11,OND,26.300628333333336,0.8671248726626442
7,7.5,4,11,OND,26.17834633333333,0.7438857426516072
8,7.5,4,11,OND,26.177112333333334,0.8657298864322986
9,7.5,4,11,OND,26.294475666666663,0.8114602144874715
10,7.5,4,11,OND,26.115911,1.036186493036896
11,7.5,4,11,OND,26.241446,0.9082136007144804
12,7.5,4,11,OND,26.07953033333333,0.8633438348033335
13,7.5,4,11,OND,26.180880666666667,0.8331744128616101
14,7.5,4,11,OND,26.204947,0.7571870816424137
15,7.5,4,11,OND,26.239990666666667,1.2902797658133338
1,7.5,5,12,NDJ,25.995168,1.0140128096165517
2,7.5,5,12,NDJ,26.166472,1.153352541320001
3,7.5,5,12,NDJ,26.173821333333333,1.3160256883429877
4,7.5,5,12,NDJ,26.201345,1.2537360481775868
5,7.5,5,12,NDJ,26.070887000000003,1.2535679670493083
6,7.5,5,12,NDJ,26.114913333333334,1.303237155298852
7,7.5,5,12,NDJ,26.247467333333336,1.3422759824754016
8,7.5,5,12,NDJ,26.160748,1.0858032725062063
9,7.5,5,12,NDJ,26.043412,1.0518345857958638
10,7.5,5,12,NDJ,26.250459333333332,1.629908471530573
11,7.5,5,12,NDJ,26.108072666666665,1.4606781629650578
12,7.5,5,12,NDJ,26.257396333333336,1.4411525817274717
13,7.5,5,12,NDJ,26.048682,1.3020424335751732
14,7.5,5,12,NDJ,26.124570333333335,1.471508986079196
15,7.5,5,12,NDJ,26.160397666666665,1.3609453280047137
1,7.5,6,1,DJF,25.968564,1.2818357332868948
2,7.5,6,1,DJF,26.045491333333334,1.078944000942988
3,7.5,6,1,DJF,25.998089,1.4154024266644825
4,7.5,6,1,DJF,26.089148666666667,1.0395094832119545
5,7.5,6,1,DJF,25.916514666666668,1.2392872732878153
6,7.5,6,1,DJF,25.976259333333335,1.0593066610409192
7,7.5,6,1,DJF,26.04727,0.9830404098344844
8,7.5,6,1,DJF,26.013948000000003,1.4147978092648275
9,7.5,6,1,DJF,26.060958666666668,1.0952451538326458
10,7.5,6,1,DJF,25.861881,1.3483604404299996
11,7.5,6,1,DJF,25.938208999999997,1.1576626465748283
12,7.5,6,1,DJF,26.053471666666667,1.4074173158350574
13,7.5,6,1,DJF,26.040180666666668,1.2521338118478156
14,7.5,6,1,DJF,25.906523333333332,1.0785110930781618
15,7.5,6,1,DJF,26.14442366666667,1.2078213946998861
1,7.5,7,2,JFM,26.16807633333333,0.8396455455205744
2,7.5,7,2,JFM,26.302052,0.8415750363199994
3,7.5,7,2,JFM,26.448165666666668,0.9849715425012654
4,7.5,7,2,JFM,26.379455,1.194392566129309
5,7.5,7,2,JFM,26.335792666666666,1.0736735534891948
6,7.5,7,2,JFM,26.301281666666668,1.0092656313660917
7,7.5,7,2,JFM,26.252509666666665,1.010148639141264
8,7.5,7,2,JFM,26.27591633333333,0.908898519596437
9,7.5,7,2,JFM,26.222152333333334,1.0303165498943678
10,7.5,7,2,JFM,26.269828,1.1419558203337932
11,7.5,7,2,JFM,26.210636,0.8982189630248276
12,7.5,7,2,JFM,26.232530666666666,1.0144817936891954
13,7.5,7,2,JFM,26.180667333333336,0.9092316949650565
14,7.5,7,2,JFM,26.20582,0.8939239089586205
15,7.5,7,2,JFM,26.267306333333334,1.0107117558998848
1,7.5,8,3,FMA,26.724572333333334,0.6291041740047126
2,7.5,8,3,FMA,26.875821,0.6110404607196551
3,7.5,8,3,FMA,26.810678333333332,0.7590167960419542
4,7.5,8,3,FMA,26.838989,0.7027679441541382
5,7.5,8,3,FMA,26.90297310344828,0.6503735758864534
6,7.5,8,3,FMA,26.802303666666667,0.7417577175412639
7,7.5,8,3,FMA,26.779539333333332,0.7663192460133337
8,7.5,8,3,FMA,26.79268666666667,0.7970126605885066
9,7.5,8,3,FMA,26.725112000000003,0.5853740710234492
10,7.5,8,3,FMA,26.772389666666665,0.6086502171688516
11,7.5,8,3,FMA,26.862795333333334,0.8286530004188489
12,7.5,8,3,FMA,26.913548333333335,0.5130742808005734
13,7.5,8,3,FMA,26.765049666666666,0.5876388821136798
14,7.5,8,3,FMA,26.729035333333336,0.5533002347429887
15,7.5,8,3,FMA,26.795882666666667,0.7918059771374687
1,7.5,9,4,MAM,27.332132333333334,0.36723961565988456
2,7.5,9,4,MAM,27.307237666666666,0.4007813149012652
3,7.5,9,4,MAM,27.254404,0.4137791616731047
4,7.5,9,4,MAM,27.36199033333333,0.3928962112654031
5,7.5,9,4,MAM,27.219348,0.4917353479268979
6,7.5,9,4,MAM,27.165851,0.5723097084162068
7,7.5,9,4,MAM,27.262505666666666,0.5277569695288468
8,7.5,9,4,MAM,27.289427333333332,0.45001562854436716
9,7.5,9,4,MAM,27.30641466666667,0.36447359223954073
10,7.5,9,4,MAM,27.143781333333333,0.4843468165705765
11,7.5,9,4,MAM,27.339043333333333,0.5173550384643683
12,7.5,9,4,MAM,27.337342666666665,0.31371554746850594
13,7.5,9,4,MAM,27.369766000000002,0.5287923504593103
14,7.5,9,4,MAM,27.292233,0.5343647135113808
15,7.5,9,4,MAM,27.28552566666667,0.44056937805298885
1,7.5,10,5,AMJ,27.375580666666668,0.36596483396505775
2,7.5,10,5,AMJ,27.504723333333335,0.4077437922160906
3,7.5,10,5,AMJ,27.471217000000003,0.407148476642414
4,7.5,10,5,AMJ,27.454285333333335,0.38608509356367904
5,7.5,10,5,AMJ,27.375569,0.3225640071817233
6,7.5,10,5,AMJ,27.415753,0.33948039262172347
7,7.5,10,5,AMJ,27.30613933333333,0.28475473942023
8,7.5,10,5,AMJ,27.455571333333335,0.49847370789471424
9,7.5,10,5,AMJ,27.437382666666668,0.295327993785748
10,7.5,10,5,AMJ,27.479885666666668,0.3624322210185065
11,7.5,10,5,AMJ,27.413169666666665,0.3844550002998869
12,7.5,10,5,AMJ,27.475048333333334,0.30839993077298833
13,7.5,10,5,AMJ,27.446138,0.4672491540096541
14,7.5,10,5,AMJ,27.443054,0.3639200409006914
15,7.5,10,5,AMJ,27.456194666666665,0.27352230490161006
1,7.5,11,6,MJJ,27.118510333333333,0.33245703561022977
2,7.5,11,6,MJJ,27.141759,0.3742988591127573
3,7.5,11,6,MJJ,27.141933333333334,0.3988943497264346
4,7.5,11,6,MJJ,27.14265333333333,0.5233379775609177
5,7.5,11,6,MJJ,27.189454333333334,0.3524555621288508
6,7.5,11,6,MJJ,27.319937333333332,0.3162529529512654
7,7.5,11,6,MJJ,27.206678333333333,0.32822363498678153
8,7.5,11,6,MJJ,27.115321666666667,0.28029630456609206
9,7.5,11,6,MJJ,27.148706,0.3460239648110348
10,7.5,11,6,MJJ,27.122794666666667,0.49944611263264393
11,7.5,11,6,MJJ,27.071610333333336,0.3140813073205753
12,7.5,11,6,MJJ,27.021549666666665,0.29759517514815964
13,7.5,11,6,MJJ,27.133886,0.3264827035282776
14,7.5,11,6,MJJ,27.110246,0.26925226965241444
15,7.5,11,6,MJJ,27.114068999999997,0.23604781076103454
1,7.5,12,7,JJA,26.594575333333335,0.39859376960505755
2,7.5,12,7,JJA,26.608435333333333,0.42567850768091814
3,7.5,12,7,JJA,26.647632333333334,0.4342374231012642
4,7.5,12,7,JJA,26.557375999999998,0.4369887389213777
5,7.5,12,7,JJA,26.615976666666665,0.35116874300919504
6,7.5,12,7,JJA,26.573732666666668,0.2908986241443683
7,7.5,12,7,JJA,26.654154000000002,0.39865934831448174
8,7.5,12,7,JJA,26.586443,0.35214986783551694
9,7.5,12,7,JJA,26.589957666666667,0.36104307599781665
10,7.5,12,7,JJA,26.510694,0.3144864594386223
11,7.5,12,7,JJA,26.499323,0.2688050739113808
12,7.5,12,7,JJA,26.550135666666666,0.30002477448747106
13,7.5,12,7,JJA,26.561476666666668,0.4204548762643664
14,7.5,12,7,JJA,26.59943333333333,0.36434969573333365
15,7.5,12,7,JJA,26.586470000000002,0.3188406032551725
1,8.5,1,9,ASO,26.065018000000002,0.46819748125103383
2,8.5,1,9,ASO,26.067314333333336,0.47298149737022943
3,8.5,1,9,ASO,25.96797666666667,0.4184558430505748
4,8.5,1,9,ASO,26.02995566666667,0.6864224205633334
5,8.5,1,9,ASO,26.12828066666667,0.4213835059788512
6,8.5,1,9,ASO,26.072320666666666,0.379074028413334
7,8.5,1,9,ASO,26.168220666666667,0.6213257834822987
8,8.5,1,9,ASO,25.942879,0.6265096516713793
9,8.5,1,9,ASO,26.03761366666667,0.4289051882171286
10,8.5,1,9,ASO,26.131913666666666,0.5984477562171255
11,8.5,1,9,ASO,26.078497666666667,0.46994694068747134
12,8.5,1,9,ASO,26.01361466666667,0.3298110336395407
13,8.5,1,9,ASO,26.07512266666667,0.44449320364781575
14,8.5,1,9,ASO,26.242121333333333,0.5497728081498839
15,8.5,1,9,ASO,26.12209933333333,0.5272346601167822
1,8.5,2,10,SON,26.016271,1.011805656554138
2,8.5,2,10,SON,25.958457666666668,0.4104037790116088
3,8.5,2,10,SON,26.03251433333333,0.6694442647012651
4,8.5,2,10,SON,26.073165333333336,0.5937650452947144
5,8.5,2,10,SON,26.176982000000002,0.6832142321613794
6,8.5,2,10,SON,26.133448666666666,0.5268873858119552
7,8.5,2,10,SON,25.952834,0.7437070445489645
8,8.5,2,10,SON,26.11753033333333,0.9713420692722982
9,8.5,2,10,SON,26.137669000000002,0.5696324646024148
10,8.5,2,10,SON,25.972038333333334,0.460218252862644
11,8.5,2,10,SON,26.191792666666668,0.5814918303788515
12,8.5,2,10,SON,26.104632666666664,0.7456403290616084
13,8.5,2,10,SON,25.964576333333333,0.7324486368722987
14,8.5,2,10,SON,26.099405333333333,0.8272469058947126
15,8.5,2,10,SON,26.043346333333332,0.8994104685826441
1,8.5,3,11,OND,26.24017233333333,1.1234123935219544
2,8.5,3,11,OND,26.080629,0.8234390219334461
3,8.5,3,11,OND,26.131564333333333,0.5437546521771277
4,8.5,3,11,OND,26.051609,0.7670043010782756
5,8.5,3,11,OND,26.089782333333336,0.8270785069564378
6,8.5,3,11,OND,26.025282666666666,0.5713713492960932
7,8.5,3,11,OND,25.83072233333333,0.7195289297426435
8,8.5,3,11,OND,26.318724999999997,1.1508142852120684
9,8.5,3,11,OND,26.240027666666666,0.763881329356436
10,8.5,3,11,OND,26.139964666666668,1.0454001288878145
11,8.5,3,11,OND,26.157281,0.9394571087472413
12,8.5,3,11,OND,26.283554,1.0649904918317232
13,8.5,3,11,OND,26.009187666666666,0.8984519488667809
14,8.5,3,11,OND,26.13050133333333,0.678779870791266
15,8.5,3,11,OND,26.079672666666667,0.6939147031650598
1,8.5,4,12,NDJ,26.032974333333335,1.2106704490598854
2,8.5,4,12,NDJ,26.006619999999998,1.4416174738896543
3,8.5,4,12,NDJ,26.09089733333333,1.2185120911305731
4,8.5,4,12,NDJ,26.100284,0.9470726344662073
5,8.5,4,12,NDJ,26.212815666666664,1.1853147962254031
6,8.5,4,12,NDJ,26.192819666666665,1.0907997495343682
7,8.5,4,12,NDJ,26.073363333333337,0.937506249533335
8,8.5,4,12,NDJ,26.071962,1.0403620820786208
9,8.5,4,12,NDJ,26.218007666666665,0.9901558828529898
10,8.5,4,12,NDJ,25.98648466666667,1.1462749899912643
11,8.5,4,12,NDJ,26.124704333333334,1.1126481223633338
12,8.5,4,12,NDJ,25.989130666666664,0.9944524630616102
13,8.5,4,12,NDJ,26.074138333333334,0.9877061445040206
14,8.5,4,12,NDJ,26.087235333333336,0.9155602684188505
15,8.5,4,12,NDJ,26.154150333333334,1.4287964739205743
1,8.5,5,1,DJF,25.95349033333333,0.9507489979343687
2,8.5,5,1,DJF,26.129406666666668,1.1071596863954014
3,8.5,5,1,DJF,26.141422,1.2452882421406912
4,8.5,5,1,DJF,26.151211,1.174231991367931
5,8.5,5,1,DJF,25.971098666666666,1.2744239624188503
6,8.5,5,1,DJF,26.022079,1.3057096330437938
7,8.5,5,1,DJF,26.186629999999997,1.3183425633655157
8,8.5,5,1,DJF,26.12171066666667,0.9720494045581602
9,8.5,5,1,DJF,25.983443,1.0035154785458615
10,8.5,5,1,DJF,26.17440733333333,1.6049434374478149
11,8.5,5,1,DJF,26.025175666666666,1.4168783406322984
12,8.5,5,1,DJF,26.21331233333333,1.3730765119288508
13,8.5,5,1,DJF,25.990788000000002,1.319235333706206
14,8.5,5,1,DJF,26.043901333333334,1.418271979749885
15,8.5,5,1,DJF,26.084298999999998,1.3344415281334483
1,8.5,6,2,JFM,26.151671,1.067764997719656
2,8.5,6,2,JFM,26.216702333333334,0.7744217923426436
3,8.5,6,2,JFM,26.198508,1.1608889220234497
4,8.5,6,2,JFM,26.281316,0.8434724971144842
5,8.5,6,2,JFM,26.13477333333333,0.8835392961471267
6,8.5,6,2,JFM,26.18961266666667,0.8162098253374718
7,8.5,6,2,JFM,26.237835333333333,0.7871405342878174
8,8.5,6,2,JFM,26.178146,1.150771547569654
9,8.5,6,2,JFM,26.281430666666665,0.912406907537471
10,8.5,6,2,JFM,26.079634,1.1065448074248274
11,8.5,6,2,JFM,26.200074333333337,0.9915641333633308
12,8.5,6,2,JFM,26.24008866666667,1.0665226399154037
13,8.5,6,2,JFM,26.24521233333333,0.9443859011012655
14,8.5,6,2,JFM,26.136275,0.8257341289913794
15,8.5,6,2,JFM,26.329324333333332,0.9878385260460919
1,8.5,7,3,FMA,26.663291666666666,0.5850685138281627
2,8.5,7,3,FMA,26.79337333333333,0.5960605027402299
3,8.5,7,3,FMA,26.860221000000003,0.6886636007748279
4,8.5,7,3,FMA,26.843893666666666,0.9102343327136798
5,8.5,7,3,FMA,26.811438,0.8818690869131057
6,8.5,7,3,FMA,26.724309333333334,0.7039646381512652
7,8.5,7,3,FMA,26.710292666666664,0.7518482377581613
8,8.5,7,3,FMA,26.756974666666668,0.612537049618851
9,8.5,7,3,FMA,26.695316,0.7337407176524127
10,8.5,7,3,FMA,26.712123000000002,0.9038246300906894
11,8.5,7,3,FMA,26.682070333333336,0.5890777627136778
12,8.5,7,3,FMA,26.72907233333333,0.80715507892885
13,8.5,7,3,FMA,26.623781666666666,0.5982770032764378
14,8.5,7,3,FMA,26.697852333333334,0.70819498329437
15,8.5,7,3,FMA,26.736212000000002,0.67195716216138
1,8.5,8,4,MAM,27.154870333333335,0.5085210207205751
2,8.5,8,4,MAM,27.306267,0.4705068706424157
3,8.5,8,4,MAM,27.22105133333333,0.5732620817843681
4,8.5,8,4,MAM,27.269977333333333,0.5133692965443671
5,8.5,8,4,MAM,27.37232275862069,0.42008888068497413
6,8.5,8,4,MAM,27.289855666666664,0.5466589115495395
7,8.5,8,4,MAM,27.212540333333333,0.6421911892171267
8,8.5,8,4,MAM,27.214819,0.7069293276575859
9,8.5,8,4,MAM,27.197986333333333,0.40850250196885
10,8.5,8,4,MAM,27.203528333333335,0.4111699737247129
11,8.5,8,4,MAM,27.306980333333332,0.6339991042998838
12,8.5,8,4,MAM,27.351193666666667,0.3674736134171261
13,8.5,8,4,MAM,27.17683,0.4225457712965522
14,8.5,8,4,MAM,27.164997666666668,0.38660280514954026
15,8.5,8,4,MAM,27.223230333333333,0.6075683975136795
1,8.5,9,5,AMJ,27.444519666666668,0.3394366893205749
2,8.5,9,5,AMJ,27.402853,0.37297852642862117
3,8.5,9,5,AMJ,27.360571,0.3337406445610355
4,8.5,9,5,AMJ,27.462479666666663,0.3283892640171271
5,8.5,9,5,AMJ,27.324959666666665,0.40225010816885104
6,8.5,9,5,AMJ,27.271285,0.4913960201637911
7,8.5,9,5,AMJ,27.427112333333334,0.4715779952667802
8,8.5,9,5,AMJ,27.417449666666666,0.3520945316102304
9,8.5,9,5,AMJ,27.429468333333332,0.26737250578678073
10,8.5,9,5,AMJ,27.29497,0.3575487232620681
11,8.5,9,5,AMJ,27.449829333333334,0.38087736188919563
12,8.5,9,5,AMJ,27.436399333333334,0.22112535918574683
13,8.5,9,5,AMJ,27.523260666666665,0.44988656521333337
14,8.5,9,5,AMJ,27.415413333333333,0.4248683482781617
15,8.5,9,5,AMJ,27.401607333333335,0.3857945913305768
1,8.5,10,6,MJJ,27.022302333333336,0.2877977403012641
2,8.5,10,6,MJJ,27.195055,0.4092473428465512
3,8.5,10,6,MJJ,27.151140333333334,0.42059210361712646
4,8.5,10,6,MJJ,27.133564333333332,0.5112740561840232
5,8.5,10,6,MJJ,27.102617000000002,0.315341453463103
6,8.5,10,6,MJJ,27.102859333333335,0.37425748805471304
7,8.5,10,6,MJJ,26.921542,0.31444212949931044
8,8.5,10,6,MJJ,27.10819366666667,0.6126250277619532
9,8.5,10,6,MJJ,27.099569666666664,0.2699347792860909
10,8.5,10,6,MJJ,27.179036,0.3635678863213797
11,8.5,10,6,MJJ,27.11641266666667,0.38105997481333165
12,8.5,10,6,MJJ,27.085888666666666,0.24269426869471233
13,8.5,10,6,MJJ,27.097812666666666,0.45461166459954017
14,8.5,10,6,MJJ,27.133084999999998,0.38650532247413727
15,8.5,10,6,MJJ,27.122861666666665,0.2542156861591953
1,8.5,11,7,JJA,26.592969,0.33742898416103434
2,8.5,11,7,JJA,26.615624333333336,0.36383337845298713
3,8.5,11,7,JJA,26.555989333333333,0.44922443328919487
4,8.5,11,7,JJA,26.612148666666666,0.656951540563677
5,8.5,11,7,JJA,26.633881,0.4667001145127596
6,8.5,11,7,JJA,26.724131333333332,0.2632732732464368
7,8.5,11,7,JJA,26.667253000000002,0.35706822707689756
8,8.5,11,7,JJA,26.537239666666668,0.3314878331895397
9,8.5,11,7,JJA,26.589765,0.4207985681982761
10,8.5,11,7,JJA,26.631635666666668,0.5207451181081614
11,8.5,11,7,JJA,26.501562999999997,0.3712255092355184
12,8.5,11,7,JJA,26.444514333333334,0.30236606709436653
13,8.5,11,7,JJA,26.602872333333334,0.3501638353633324
14,8.5,11,7,JJA,26.569324666666667,0.27950629835678065
15,8.5,11,7,JJA,26.612750333333334,0.2844110207619548
1,8.5,12,8,JAS,26.146498,0.42760539832000233
2,8.5,12,8,JAS,26.171074666666666,0.5384789229636799
3,8.5,12,8,JAS,26.213536666666666,0.4849030768436795
4,8.5,12,8,JAS,26.131050333333334,0.47916621119643876
5,8.5,12,8,JAS,26.186934,0.4247286588179321
6,8.5,12,8,JAS,26.130391666666664,0.3130535081454031
7,8.5,12,8,JAS,26.233662666666667,0.45609208313057503
8,8.5,12,8,JAS,26.160655000000002,0.39018273604655174
9,8.5,12,8,JAS,26.132840666666667,0.3768692934960924
10,8.5,12,8,JAS,26.014006,0.3473515786662069
11,8.5,12,8,JAS,26.063693,0.3066219381251708
12,8.5,12,8,JAS,26.081571,0.3934506986851723
13,8.5,12,8,JAS,26.120755,0.5796195842189654
14,8.5,12,8,JAS,26.112823666666667,0.4175634750171273
15,8.5,12,8,JAS,26.135468333333332,0.3399800068902307
1,9.5,1,10,SON,26.067615999999997,0.5707403384110342
2,9.5,1,10,SON,26.058035,0.6350126771362071
3,9.5,1,10,SON,25.962419,0.5947106493334481
4,9.5,1,10,SON,26.057045333333335,0.8534588807360909
5,9.5,1,10,SON,26.142565666666666,0.5731391683150571
6,9.5,1,10,SON,26.10521,0.47837607837930823
7,9.5,1,10,SON,26.168491333333336,0.8272868203291941
8,9.5,1,10,SON,25.95439,0.7642327897103429
9,9.5,1,10,SON,26.065176333333334,0.5268685130240232
10,9.5,1,10,SON,26.144979999999997,0.8495542898344821
11,9.5,1,10,SON,26.07243933333333,0.596040963206436
12,9.5,1,10,SON,25.99850233333333,0.4379852746667802
13,9.5,1,10,SON,26.053202,0.5929229450234481
14,9.5,1,10,SON,26.259566666666668,0.7189662854229878
15,9.5,1,10,SON,26.153371333333332,0.7363448263498844
1,9.5,2,11,OND,25.972565999999997,1.2252531390662074
2,9.5,2,11,OND,25.909139999999997,0.5583266354413795
3,9.5,2,11,OND,26.014289,0.8665928054506884
4,9.5,2,11,OND,26.052096333333335,0.7872604225826454
5,9.5,2,11,OND,26.206075333333334,0.9157365043981615
6,9.5,2,11,OND,26.12947,0.7012711979586207
7,9.5,2,11,OND,25.918896333333336,0.9565133350929872
8,9.5,2,11,OND,26.122601333333332,1.2357089888119552
9,9.5,2,11,OND,26.111794333333332,0.7867776657150575
10,9.5,2,11,OND,25.925338333333332,0.6437885371936763
11,9.5,2,11,OND,26.17031366666667,0.7860212555481605
12,9.5,2,11,OND,26.079013,0.9758139259665513
13,9.5,2,11,OND,25.929686333333333,0.9709829507757456
14,9.5,2,11,OND,26.051871,1.1001379669679288
15,9.5,2,11,OND,25.997777,1.1281693326217244
1,9.5,3,12,NDJ,26.182761000000003,1.3047305280506891
2,9.5,3,12,NDJ,25.970726333333335,0.99686902333437
3,9.5,3,12,NDJ,26.009912999999997,0.7372994738562068
4,9.5,3,12,NDJ,25.949528666666666,0.9365965202671257
5,9.5,3,12,NDJ,25.995288666666667,0.9953554694464369
6,9.5,3,12,NDJ,25.91649633333333,0.6731344760791962
7,9.5,3,12,NDJ,25.70948333333333,0.873081266547126
8,9.5,3,12,NDJ,26.228560666666667,1.3375291940754033
9,9.5,3,12,NDJ,26.116578666666665,0.8345409309085068
10,9.5,3,12,NDJ,26.035794666666668,1.2292228233016094
11,9.5,3,12,NDJ,26.061039333333333,1.132374104247816
12,9.5,3,12,NDJ,26.190382,1.2565302360786217
13,9.5,3,12,NDJ,25.901025,1.1108674824534477
14,9.5,3,12,NDJ,26.041398666666666,0.7681042134464378
15,9.5,3,12,NDJ,25.976685666666665,0.820928304528852
1,9.5,4,1,DJF,25.983430666666667,1.1678349227443672
