M,L,START,TARGET,SZN,MEAN_SST_GEM52_NEMO,VAR_SST_GEM52_NEMO
20,5.5,9,2,JFM,25.40615666666669,1.4008214901264378
1,5.5,10,3,FMA,25.32544666666669,1.1853697529195362
2,5.5,10,3,FMA,25.396350000000023,0.8767824170689597
3,5.5,10,3,FMA,25.40484000000002,1.0313621797241344
4,5.5,10,3,FMA,25.514546666666693,1.017644409471268
5,5.5,10,3,FMA,25.592333333333354,1.0578139388505718
6,5.5,10,3,FMA,25.625036666666688,0.9935195534367837
7,5.5,10,3,FMA,25.553220000000024,1.1589722906206843
8,5.5,10,3,FMA,25.36544666666669,1.2193451315402153
9,5.5,10,3,FMA,25.467973333333354,0.853014258574715
10,5.5,10,3,FMA,25.473156666666686,0.8840088266781583
11,5.5,10,3,FMA,25.520470000000024,0.9138418366551722
12,5.5,10,3,FMA,25.400093333333356,0.9167901082298908
13,5.5,10,3,FMA,25.48927666666669,1.0246506425402266
14,5.5,10,3,FMA,25.39302666666668,1.0357415978850513
15,5.5,10,3,FMA,25.382676666666686,1.2093837804712615
16,5.5,10,3,FMA,25.571033333333357,1.0885469202298825
17,5.5,10,3,FMA,25.50626333333336,0.916590039643671
18,5.5,10,3,FMA,25.43538666666669,0.876351372919537
19,5.5,10,3,FMA,25.492570000000022,1.1249786704482805
20,5.5,10,3,FMA,25.36690666666669,1.0939047434023026
1,5.5,11,4,MAM,25.605560000000022,0.8523753038620675
2,5.5,11,4,MAM,25.631636666666687,0.9780189575747094
3,5.5,11,4,MAM,25.537753333333352,0.878736926712638
4,5.5,11,4,MAM,25.434530000000017,0.7465614173448221
5,5.5,11,4,MAM,25.479613333333358,0.6992936087816024
6,5.5,11,4,MAM,25.668123333333355,0.9413504039195357
7,5.5,11,4,MAM,25.594323333333353,0.8719525246092016
8,5.5,11,4,MAM,25.596603333333352,0.9858355244712625
9,5.5,11,4,MAM,25.66400666666669,0.8866472434022941
10,5.5,11,4,MAM,25.562356666666695,0.9880998508161027
11,5.5,11,4,MAM,25.35959000000002,0.9944199243793116
12,5.5,11,4,MAM,25.435323333333358,0.9875174666781533
13,5.5,11,4,MAM,25.455073333333356,0.8146453999540306
14,5.5,11,4,MAM,25.559433333333356,0.7271452733333246
15,5.5,11,4,MAM,25.577773333333358,0.9193205999540162
16,5.5,11,4,MAM,25.550066666666687,0.6933239443678181
17,5.5,11,4,MAM,25.503773333333363,0.8089847378850548
18,5.5,11,4,MAM,25.373410000000028,0.8167622236896657
19,5.5,11,4,MAM,25.470560000000024,0.7732953245517344
20,5.5,11,4,MAM,25.40657666666669,0.8957605011609245
1,5.5,12,5,AMJ,25.528576666666694,0.600319241850571
2,5.5,12,5,AMJ,25.651313333333356,0.8526004329195348
3,5.5,12,5,AMJ,25.679193333333362,0.9051681875402438
4,5.5,12,5,AMJ,25.56328333333336,0.9335479986781605
5,5.5,12,5,AMJ,25.596276666666693,0.5123579790919583
6,5.5,12,5,AMJ,25.438413333333354,0.8773891460229939
7,5.5,12,5,AMJ,25.635263333333352,0.6609510237815983
8,5.5,12,5,AMJ,25.58127333333335,0.7139908585747129
9,5.5,12,5,AMJ,25.572433333333358,0.8985092933333247
10,5.5,12,5,AMJ,25.526606666666687,0.8546440958160854
11,5.5,12,5,AMJ,25.43811000000002,0.6993704767931033
12,5.5,12,5,AMJ,25.554723333333353,1.081593434264375
13,5.5,12,5,AMJ,25.542713333333356,0.8117795653333316
14,5.5,12,5,AMJ,25.590780000000027,0.49157124579310796
15,5.5,12,5,AMJ,25.554470000000023,0.5224432214827474
16,5.5,12,5,AMJ,25.56983666666669,0.8361962217126375
17,5.5,12,5,AMJ,25.60151666666669,0.9317783448850642
18,5.5,12,5,AMJ,25.39193333333336,0.6908445340229861
19,5.5,12,5,AMJ,25.492810000000024,0.4554817388620772
20,5.5,12,5,AMJ,25.560930000000017,0.6756613476896448
1,6.5,1,7,JJA,24.734283333333345,0.5820092448850553
2,6.5,1,7,JJA,24.765383333333354,0.3629126772988501
3,6.5,1,7,JJA,24.87548666666669,0.618039212229891
4,6.5,1,7,JJA,24.701343333333362,0.41456206943678936
5,6.5,1,7,JJA,24.80459333333336,0.48558202616091806
6,6.5,1,7,JJA,24.73173333333335,0.6321234947126453
7,6.5,1,7,JJA,24.661913333333356,0.5601822805057401
8,6.5,1,7,JJA,24.83035000000002,0.5501197018965428
9,6.5,1,7,JJA,24.728403333333354,0.6239423541264382
10,6.5,1,7,JJA,24.72815333333336,0.5443975984367871
11,6.5,1,7,JJA,24.80750333333336,0.567342927229884
12,6.5,1,7,JJA,24.83813666666669,0.3841268817126458
13,6.5,1,7,JJA,24.840923333333354,0.42621608874712946
14,6.5,1,7,JJA,24.64437000000002,0.5661911270000026
15,6.5,1,7,JJA,24.784306666666694,0.5873143227126495
16,6.5,1,7,JJA,24.724720000000023,0.41677060027585744
17,6.5,1,7,JJA,24.66406666666669,0.7021058374712722
18,6.5,1,7,JJA,24.83924333333336,0.430531866678154
19,6.5,1,7,JJA,24.739726666666687,0.6089579178850518
20,6.5,1,7,JJA,24.771480000000018,0.5238368795862008
1,6.5,2,8,JAS,24.354620000000022,0.47123675268965826
2,6.5,2,8,JAS,24.267733333333357,0.5814926643678076
3,6.5,2,8,JAS,24.388393333333354,0.46176799098850846
4,6.5,2,8,JAS,24.428623333333356,0.7127117618505774
5,6.5,2,8,JAS,24.462210000000013,0.8602767726551724
6,6.5,2,8,JAS,24.385286666666687,0.6270674163678225
7,6.5,2,8,JAS,24.34879666666669,0.5751627541264371
8,6.5,2,8,JAS,24.499060000000018,0.6975844528275876
9,6.5,2,8,JAS,24.458026666666683,0.6758843902988483
10,6.5,2,8,JAS,24.407596666666684,0.5521976720574622
11,6.5,2,8,JAS,24.380066666666682,0.556436314022987
12,6.5,2,8,JAS,24.440513333333364,0.6931202515402319
13,6.5,2,8,JAS,24.248300000000025,0.9460033489655136
14,6.5,2,8,JAS,24.390166666666694,0.786125182298851
15,6.5,2,8,JAS,24.34924333333335,0.6279040542643635
16,6.5,2,8,JAS,24.494990000000023,0.6761720802413698
17,6.5,2,8,JAS,24.43263000000002,0.8132700925172431
18,6.5,2,8,JAS,24.386820000000018,0.8198972568275927
19,6.5,2,8,JAS,24.30333666666669,0.6339149899884992
20,6.5,2,8,JAS,24.302633333333354,0.34632804436781156
1,6.5,3,9,ASO,24.43380000000002,0.7506357731034301
2,6.5,3,9,ASO,24.47544666666669,0.8345912177471321
3,6.5,3,9,ASO,24.33997666666669,0.761233814954024
4,6.5,3,9,ASO,24.159633333333353,0.5903763609195423
5,6.5,3,9,ASO,24.37435000000003,0.9049928232758565
6,6.5,3,9,ASO,24.316490000000023,0.5058888105862112
7,6.5,3,9,ASO,24.38249000000002,0.8269694057586199
8,6.5,3,9,ASO,24.38138333333336,0.7747695448850598
9,6.5,3,9,ASO,24.270606666666687,0.9899258282298778
10,6.5,3,9,ASO,24.33152000000002,0.6127079044137895
11,6.5,3,9,ASO,24.196233333333353,0.908730132643684
12,6.5,3,9,ASO,24.180220000000023,0.6966721064827571
13,6.5,3,9,ASO,24.364483333333354,0.7722577186781586
14,6.5,3,9,ASO,24.25847666666669,0.7721319252988537
15,6.5,3,9,ASO,24.333850000000016,0.8877562184482729
16,6.5,3,9,ASO,24.291543333333365,0.8732125659884983
17,6.5,3,9,ASO,24.17339666666669,0.7633332603333403
18,6.5,3,9,ASO,24.30073666666669,0.6180442837816136
19,6.5,3,9,ASO,24.303506666666692,0.88952101581609
20,6.5,3,9,ASO,24.312113333333354,0.9759416356781637
1,6.5,4,10,SON,24.455906666666685,0.8342835061609087
2,6.5,4,10,SON,24.49558000000002,0.9550985878620595
3,6.5,4,10,SON,24.47836000000002,0.810284710068964
4,6.5,4,10,SON,24.456510000000026,0.7429903388620689
5,6.5,4,10,SON,24.547043333333356,0.7741927328850596
6,6.5,4,10,SON,24.48175333333336,0.8830002480919493
7,6.5,4,10,SON,24.357173333333353,1.0509642344367758
8,6.5,4,10,SON,24.48541333333335,0.8250288377471245
9,6.5,4,10,SON,24.440106666666686,0.7128041937471268
10,6.5,4,10,SON,24.48692333333336,1.0177175577126414
11,6.5,4,10,SON,24.48571666666669,0.720224234540233
12,6.5,4,10,SON,24.367493333333353,0.9293209454712673
13,6.5,4,10,SON,24.606373333333362,0.9372839309885049
14,6.5,4,10,SON,24.33730000000002,0.8776762434482777
15,6.5,4,10,SON,24.34571666666669,0.7529918428160901
16,6.5,4,10,SON,24.31402333333336,0.6019606784023048
17,6.5,4,10,SON,24.34525666666669,0.7294521901264331
18,6.5,4,10,SON,24.38782000000002,0.6206192851034457
19,6.5,4,10,SON,24.54522000000002,0.829132920965511
20,6.5,4,10,SON,24.398736666666696,1.0299013099884948
1,6.5,5,11,OND,24.725003333333355,1.1774167410229892
2,6.5,5,11,OND,24.86494666666669,1.1222356977471264
3,6.5,5,11,OND,24.937223333333353,1.4397591232298887
4,6.5,5,11,OND,24.785990000000023,1.25224906989656
5,6.5,5,11,OND,24.618553333333352,0.7666302715402321
6,6.5,5,11,OND,24.757803333333356,0.7788879879195328
7,6.5,5,11,OND,24.769886666666693,1.116461548781611
8,6.5,5,11,OND,24.71116666666669,0.9763731202298817
9,6.5,5,11,OND,24.778680000000026,1.190119150620704
10,6.5,5,11,OND,24.842136666666686,1.050232686540231
11,6.5,5,11,OND,24.729160000000032,1.2217545004137953
12,6.5,5,11,OND,24.660443333333358,1.258924919781613
13,6.5,5,11,OND,24.52979666666669,0.97576803757471
14,6.5,5,11,OND,24.803090000000022,0.9509730140344772
15,6.5,5,11,OND,24.770530000000015,1.240269507689666
16,6.5,5,11,OND,24.772903333333357,0.9568918189540128
17,6.5,5,11,OND,24.670010000000016,1.1664828657586193
18,6.5,5,11,OND,24.69764000000002,1.048705703862073
19,6.5,5,11,OND,24.78884333333335,1.011705934954033
20,6.5,5,11,OND,24.792510000000025,0.7561139836896605
1,6.5,6,12,NDJ,24.99738000000002,1.5002475871724108
2,6.5,6,12,NDJ,24.958006666666694,1.235152862022984
3,6.5,6,12,NDJ,24.99700000000002,1.3280834489655158
4,6.5,6,12,NDJ,24.943533333333356,1.434112632643673
5,6.5,6,12,NDJ,25.080860000000023,1.384959049379315
6,6.5,6,12,NDJ,24.86116333333336,1.117062567229889
7,6.5,6,12,NDJ,24.996320000000022,1.537876451310348
8,6.5,6,12,NDJ,25.02626333333335,1.4711136106781662
9,6.5,6,12,NDJ,24.93494333333336,1.3160987701264304
10,6.5,6,12,NDJ,25.013940000000026,1.1569035086896513
11,6.5,6,12,NDJ,25.051266666666688,1.1304750947126587
12,6.5,6,12,NDJ,25.013350000000024,1.1491153577586128
13,6.5,6,12,NDJ,24.93069666666669,1.2684900858505845
14,6.5,6,12,NDJ,25.121276666666688,1.187360414264357
15,6.5,6,12,NDJ,24.900643333333356,1.0850451487471309
16,6.5,6,12,NDJ,24.968356666666686,1.2871407542643691
17,6.5,6,12,NDJ,25.040386666666684,1.0611762308505788
18,6.5,6,12,NDJ,24.804950000000023,0.804646527413801
19,6.5,6,12,NDJ,24.81729333333335,1.1352776137471183
20,6.5,6,12,NDJ,24.838076666666687,1.3475452763333322
1,6.5,7,1,DJF,25.40559000000002,1.2762957830000035
2,6.5,7,1,DJF,25.327066666666692,1.421437903678161
3,6.5,7,1,DJF,25.36224000000003,1.3836195245517116
4,6.5,7,1,DJF,25.36730000000002,1.5818697965517263
5,6.5,7,1,DJF,25.325140000000026,1.2659849080000138
6,6.5,7,1,DJF,25.30904666666669,1.445796799126446
7,6.5,7,1,DJF,25.389536666666686,1.1221735148160896
8,6.5,7,1,DJF,25.355820000000026,1.0686526671724226
9,6.5,7,1,DJF,25.360696666666694,1.6386560644712598
10,6.5,7,1,DJF,25.425093333333354,1.354078604781606
11,6.5,7,1,DJF,25.340673333333356,1.1713219737471239
12,6.5,7,1,DJF,25.381523333333355,1.365084926678153
13,6.5,7,1,DJF,25.342123333333355,1.3037995639195472
14,6.5,7,1,DJF,25.39622000000002,1.2928963209655238
15,6.5,7,1,DJF,25.429643333333363,1.3676715508160886
16,6.5,7,1,DJF,25.43561333333336,1.2348717832643725
17,6.5,7,1,DJF,25.31448333333336,1.229505865574717
18,6.5,7,1,DJF,25.42200000000002,1.3859973289655192
19,6.5,7,1,DJF,25.290666666666695,1.1491490105746986
20,6.5,7,1,DJF,25.466436666666695,1.306042867229889
1,6.5,8,2,JFM,25.249580000000027,1.0390615423448333
2,6.5,8,2,JFM,25.430660000000028,1.1186197755862037
3,6.5,8,2,JFM,25.418413333333355,1.2424219625747113
4,6.5,8,2,JFM,25.408373333333355,1.4762868013333283
5,6.5,8,2,JFM,25.304973333333354,0.9991424047816084
6,6.5,8,2,JFM,25.435576666666684,1.0404747266781638
7,6.5,8,2,JFM,25.447980000000022,1.129391580275866
8,6.5,8,2,JFM,25.38236000000002,0.9693904762758636
9,6.5,8,2,JFM,25.331603333333355,1.1726230479195412
10,6.5,8,2,JFM,25.37302000000003,1.0138578961379339
11,6.5,8,2,JFM,25.495690000000025,1.0984087678275842
12,6.5,8,2,JFM,25.436843333333357,1.1650433459885021
13,6.5,8,2,JFM,25.434633333333355,1.2416922678160822
14,6.5,8,2,JFM,25.363120000000027,1.3687358926896571
15,6.5,8,2,JFM,25.44676666666669,1.1401292216092025
16,6.5,8,2,JFM,25.501933333333355,1.2835495857471257
17,6.5,8,2,JFM,25.532773333333353,1.2301194089195473
18,6.5,8,2,JFM,25.514623333333354,1.1890338225402273
19,6.5,8,2,JFM,25.42844333333336,1.4093389935747136
20,6.5,8,2,JFM,25.51135666666669,1.1043915597816092
1,6.5,9,3,FMA,25.613186666666692,0.6817851005057456
2,6.5,9,3,FMA,25.53392666666669,0.9498791537471368
3,6.5,9,3,FMA,25.459190000000028,0.765147994724143
4,6.5,9,3,FMA,25.429320000000022,0.8812308037241294
5,6.5,9,3,FMA,25.446223333333357,1.0425895563333212
6,6.5,9,3,FMA,25.458076666666692,0.8917787584022975
7,6.5,9,3,FMA,25.44680333333336,0.82226828722988
8,6.5,9,3,FMA,25.39520333333336,1.1930006099885035
9,6.5,9,3,FMA,25.42076333333336,0.9725471699885089
10,6.5,9,3,FMA,25.532733333333354,1.064017073333328
11,6.5,9,3,FMA,25.516493333333354,0.7062780930574678
12,6.5,9,3,FMA,25.591653333333355,1.087471916367821
13,6.5,9,3,FMA,25.479360000000025,0.8930699942069031
14,6.5,9,3,FMA,25.460003333333354,0.8802191775747187
15,6.5,9,3,FMA,25.431656666666687,0.9771282177126421
16,6.5,9,3,FMA,25.30787666666669,0.6740965252988499
17,6.5,9,3,FMA,25.504270000000023,0.6987955097586194
18,6.5,9,3,FMA,25.401713333333355,0.7254242901609163
19,6.5,9,3,FMA,25.494350000000015,0.8959982625862061
20,6.5,9,3,FMA,25.494160000000026,1.2321019452413782
1,6.5,10,4,MAM,25.275553333333352,1.133231799126439
2,6.5,10,4,MAM,25.35786000000002,0.6784745811034473
3,6.5,10,4,MAM,25.34150000000003,0.8574637813793115
4,6.5,10,4,MAM,25.505476666666688,0.7553223784022995
5,6.5,10,4,MAM,25.587293333333356,0.815329083402298
6,6.5,10,4,MAM,25.64842333333336,0.811311061160912
7,6.5,10,4,MAM,25.52243666666669,1.0148112748160856
8,6.5,10,4,MAM,25.291996666666687,0.9212726265402311
9,6.5,10,4,MAM,25.415076666666685,0.6389659784022961
10,6.5,10,4,MAM,25.437010000000026,0.6777625305861988
11,6.5,10,4,MAM,25.522823333333356,0.6950166990919515
12,6.5,10,4,MAM,25.355616666666688,0.7585865566091919
13,6.5,10,4,MAM,25.495070000000016,0.7265889876896509
14,6.5,10,4,MAM,25.381780000000028,0.8573803457930972
15,6.5,10,4,MAM,25.355396666666692,1.0720903913678073
16,6.5,10,4,MAM,25.563366666666692,0.8118878981609234
17,6.5,10,4,MAM,25.52981000000003,0.7552134988620698
18,6.5,10,4,MAM,25.417170000000024,0.6558741159655147
19,6.5,10,4,MAM,25.50196000000003,0.91768010593104
20,6.5,10,4,MAM,25.375676666666685,0.9022911032298879
1,6.5,11,5,AMJ,25.442733333333354,0.7243662264367814
2,6.5,11,5,AMJ,25.398793333333355,0.9042805565057439
3,6.5,11,5,AMJ,25.302353333333357,0.672799970850573
4,6.5,11,5,AMJ,25.239273333333355,0.6165219413333317
5,6.5,11,5,AMJ,25.299673333333356,0.4266837337471284
6,6.5,11,5,AMJ,25.482040000000023,0.7316988397241435
7,6.5,11,5,AMJ,25.45436333333335,0.6487130217126499
8,6.5,11,5,AMJ,25.43538666666669,0.7691730977471333
9,6.5,11,5,AMJ,25.413316666666688,0.6353421379885094
10,6.5,11,5,AMJ,25.401120000000024,0.7561042251034572
11,6.5,11,5,AMJ,25.173000000000023,0.7495014379310377
12,6.5,11,5,AMJ,25.252206666666687,0.7429809447816066
13,6.5,11,5,AMJ,25.25565666666669,0.6875009846091922
14,6.5,11,5,AMJ,25.41955000000002,0.5745996101724176
15,6.5,11,5,AMJ,25.425730000000023,0.779895198724143
16,6.5,11,5,AMJ,25.331210000000024,0.5568324526551796
17,6.5,11,5,AMJ,25.369160000000026,0.6070218631724107
18,6.5,11,5,AMJ,25.153666666666687,0.7537983147126376
19,6.5,11,5,AMJ,25.322353333333353,0.6412263556781618
20,6.5,11,5,AMJ,25.254866666666697,0.7610843367816071
1,6.5,12,6,MJJ,25.12007333333336,0.4279221116781564
2,6.5,12,6,MJJ,25.22081333333336,0.6719493232643691
3,6.5,12,6,MJJ,25.285036666666688,0.6707233424022999
4,6.5,12,6,MJJ,25.166676666666696,0.8778568018505805
5,6.5,12,6,MJJ,25.162410000000023,0.4245452423103425
6,6.5,12,6,MJJ,25.08358666666669,0.738810642574714
7,6.5,12,6,MJJ,25.24839000000002,0.5315322016206887
8,6.5,12,6,MJJ,25.20502333333336,0.5986217252988509
9,6.5,12,6,MJJ,25.150583333333355,0.8198533359195411
10,6.5,12,6,MJJ,25.124220000000022,0.7740131851034583
11,6.5,12,6,MJJ,25.06469333333336,0.47765483374712414
12,6.5,12,6,MJJ,25.198556666666686,0.8310954963333342
13,6.5,12,6,MJJ,25.085900000000024,0.6895172951724124
14,6.5,12,6,MJJ,25.125923333333358,0.3807540604712621
15,6.5,12,6,MJJ,25.08695666666669,0.39910939702299514
16,6.5,12,6,MJJ,25.141976666666686,0.708275750816085
17,6.5,12,6,MJJ,25.185606666666686,0.6478810020229891
18,6.5,12,6,MJJ,24.93604333333336,0.5812382218505673
19,6.5,12,6,MJJ,25.105340000000023,0.4230550990344831
20,6.5,12,6,MJJ,25.16735333333336,0.48970445429884557
1,7.5,1,8,JAS,24.23491000000002,0.4854503278275787
2,7.5,1,8,JAS,24.289286666666687,0.277374263954022
3,7.5,1,8,JAS,24.41273000000002,0.6356749221724168
4,7.5,1,8,JAS,24.188670000000023,0.4195598297586194
5,7.5,1,8,JAS,24.307573333333348,0.511761329609195
6,7.5,1,8,JAS,24.205603333333354,0.5164806692988536
7,7.5,1,8,JAS,24.150603333333358,0.5666062217126456
8,7.5,1,8,JAS,24.34229333333335,0.5838157392643725
9,7.5,1,8,JAS,24.246110000000026,0.6066258347241349
10,7.5,1,8,JAS,24.26513000000002,0.4889886656206937
11,7.5,1,8,JAS,24.311026666666688,0.5487355165057441
12,7.5,1,8,JAS,24.341670000000025,0.3254456145862065
13,7.5,1,8,JAS,24.341076666666687,0.43180477081609847
14,7.5,1,8,JAS,24.165773333333355,0.5517748399540164
15,7.5,1,8,JAS,24.320716666666687,0.6550273841954019
16,7.5,1,8,JAS,24.245423333333353,0.4190368156436761
17,7.5,1,8,JAS,24.17670333333336,0.6165265272298824
18,7.5,1,8,JAS,24.34204000000002,0.41570321972414165
19,7.5,1,8,JAS,24.206100000000024,0.607479387586203
20,7.5,1,8,JAS,24.32773666666669,0.45643032378161313
1,7.5,2,9,ASO,24.09100666666669,0.5101122061609272
2,7.5,2,9,ASO,23.94145666666669,0.5104275280574732
3,7.5,2,9,ASO,24.11386000000002,0.43784870179310215
4,7.5,2,9,ASO,24.138006666666687,0.7121375047816162
5,7.5,2,9,ASO,24.21152666666669,0.8219623654712547
6,7.5,2,9,ASO,24.080260000000028,0.6030771259310345
7,7.5,2,9,ASO,24.02360666666669,0.5450359613333398
8,7.5,2,9,ASO,24.185410000000026,0.7034043574827437
9,7.5,2,9,ASO,24.148393333333356,0.682406276505741
10,7.5,2,9,ASO,24.15615333333335,0.5472179487816108
11,7.5,2,9,ASO,24.094103333333358,0.5459216086091884
12,7.5,2,9,ASO,24.19809333333336,0.6655376627126423
13,7.5,2,9,ASO,23.964763333333355,0.9674696313678127
14,7.5,2,9,ASO,24.127476666666688,0.7588970715057461
15,7.5,2,9,ASO,24.049753333333353,0.6098637329195377
16,7.5,2,9,ASO,24.198350000000023,0.6818825846551679
17,7.5,2,9,ASO,24.139703333333355,0.8207104555057477
18,7.5,2,9,ASO,24.15394000000002,0.7892626742068988
19,7.5,2,9,ASO,24.009410000000024,0.5900638167931037
20,7.5,2,9,ASO,24.036863333333354,0.3405923430919533
1,7.5,3,10,SON,24.30774000000002,0.7783163907586222
2,7.5,3,10,SON,24.377366666666685,0.8017644636781573
3,7.5,3,10,SON,24.20743666666669,0.8007049237816107
4,7.5,3,10,SON,24.04891666666669,0.513040619367813
5,7.5,3,10,SON,24.234660000000016,0.9565102169655165
6,7.5,3,10,SON,24.193810000000024,0.5551814830000006
7,7.5,3,10,SON,24.24323666666669,0.8695748465402353
8,7.5,3,10,SON,24.24023333333336,0.7938223616091953
9,7.5,3,10,SON,24.122163333333354,1.0103798610229862
10,7.5,3,10,SON,24.207236666666684,0.6995735796436781
11,7.5,3,10,SON,24.044273333333358,0.9791235116781654
12,7.5,3,10,SON,24.01646333333336,0.7252284196436742
13,7.5,3,10,SON,24.243346666666692,0.7539955991264384
14,7.5,3,10,SON,24.12194666666669,0.7912648867126432
15,7.5,3,10,SON,24.218293333333357,0.8959646123678189
16,7.5,3,10,SON,24.15098333333336,0.912195611091957
17,7.5,3,10,SON,24.042163333333356,0.8137368127471316
18,7.5,3,10,SON,24.13462333333336,0.5767159894367803
19,7.5,3,10,SON,24.15186666666669,0.9254246340230049
20,7.5,3,10,SON,24.196273333333355,1.010480157195394
1,7.5,4,11,OND,24.32849333333336,0.8820055599540259
2,7.5,4,11,OND,24.395703333333355,0.925154878264378
3,7.5,4,11,OND,24.36861333333336,0.8344703867126397
4,7.5,4,11,OND,24.363120000000027,0.7351700106206934
5,7.5,4,11,OND,24.462953333333356,0.8334157211954086
6,7.5,4,11,OND,24.41459000000002,0.9365569347241373
7,7.5,4,11,OND,24.262443333333355,1.0575918908161017
8,7.5,4,11,OND,24.389030000000027,0.8675658938965353
9,7.5,4,11,OND,24.342823333333353,0.7870992652988573
10,7.5,4,11,OND,24.386116666666688,1.0509336490229975
11,7.5,4,11,OND,24.35089333333336,0.7928632309884986
12,7.5,4,11,OND,24.268586666666693,0.9298837418850534
13,7.5,4,11,OND,24.51058333333335,1.0568559766091892
14,7.5,4,11,OND,24.24373000000002,0.897671242862062
15,7.5,4,11,OND,24.220143333333354,0.7251389735747008
16,7.5,4,11,OND,24.22071000000002,0.6160478581724217
17,7.5,4,11,OND,24.25343333333336,0.7774433636781604
18,7.5,4,11,OND,24.289803333333353,0.5772457258505719
19,7.5,4,11,OND,24.413793333333356,0.8145000682298783
20,7.5,4,11,OND,24.330750000000027,1.0727623784482794
1,7.5,5,12,NDJ,24.667826666666695,1.150875733057479
2,7.5,5,12,NDJ,24.789013333333354,1.1041829653333408
3,7.5,5,12,NDJ,24.84127666666669,1.3990260942643578
4,7.5,5,12,NDJ,24.71690666666669,1.2476758909885097
5,7.5,5,12,NDJ,24.545710000000025,0.7346572857586091
6,7.5,5,12,NDJ,24.642100000000028,0.7705926158620809
7,7.5,5,12,NDJ,24.716766666666693,1.029430380229878
8,7.5,5,12,NDJ,24.66376000000002,1.0116368797241475
9,7.5,5,12,NDJ,24.70936000000002,1.1741623197241378
10,7.5,5,12,NDJ,24.77908000000002,1.0845327264827633
11,7.5,5,12,NDJ,24.68594666666669,1.1962661398160872
12,7.5,5,12,NDJ,24.613996666666694,1.2378942617126414
13,7.5,5,12,NDJ,24.46272333333336,0.9448695970229843
14,7.5,5,12,NDJ,24.74536000000002,0.9408121769655179
15,7.5,5,12,NDJ,24.727843333333354,1.2327707142643685
16,7.5,5,12,NDJ,24.691476666666684,0.9412942625402354
17,7.5,5,12,NDJ,24.601646666666692,1.1435070598160895
18,7.5,5,12,NDJ,24.625530000000026,1.0286103028620672
19,7.5,5,12,NDJ,24.74273000000002,0.9709408863103476
20,7.5,5,12,NDJ,24.739120000000025,0.7300069464827651
1,7.5,6,1,DJF,25.00620333333335,1.3317702472298827
2,7.5,6,1,DJF,24.957103333333357,1.049173738264371
3,7.5,6,1,DJF,25.02859000000002,1.1938029802413679
4,7.5,6,1,DJF,24.968126666666688,1.2776477523678085
5,7.5,6,1,DJF,25.096293333333357,1.2265614930574624
6,7.5,6,1,DJF,24.87371000000002,1.0231999871379356
7,7.5,6,1,DJF,25.028430000000018,1.3569158076896601
8,7.5,6,1,DJF,25.035710000000027,1.328385563689653
9,7.5,6,1,DJF,24.96632333333336,1.1202524432298822
10,7.5,6,1,DJF,25.06427000000002,0.9798893345862065
11,7.5,6,1,DJF,25.053776666666693,0.9768851142643572
12,7.5,6,1,DJF,25.031056666666696,1.052756246678168
13,7.5,6,1,DJF,24.951290000000018,1.206149969896552
14,7.5,6,1,DJF,25.092176666666692,1.0298992032298826
15,7.5,6,1,DJF,24.921610000000026,0.9486662133448237
16,7.5,6,1,DJF,25.00874000000002,1.184167396965525
17,7.5,6,1,DJF,25.02792333333336,0.9509863218505725
18,7.5,6,1,DJF,24.798343333333356,0.7032567356436705
19,7.5,6,1,DJF,24.865693333333358,0.9961257930574738
20,7.5,6,1,DJF,24.864940000000026,1.1506866100689577
1,7.5,7,2,JFM,25.502413333333358,1.1229361170574725
2,7.5,7,2,JFM,25.405953333333354,1.1727545618850592
3,7.5,7,2,JFM,25.384930000000022,1.1989186166551675
4,7.5,7,2,JFM,25.450993333333358,1.2226640468505772
5,7.5,7,2,JFM,25.43399666666669,1.0770733830919454
6,7.5,7,2,JFM,25.422160000000023,1.1577120466206778
7,7.5,7,2,JFM,25.457236666666684,0.8776683051609203
8,7.5,7,2,JFM,25.433600000000023,0.858502940689659
9,7.5,7,2,JFM,25.448690000000017,1.3988825009310357
10,7.5,7,2,JFM,25.524240000000017,1.1547092204137879
11,7.5,7,2,JFM,25.398026666666684,1.0496050565057393
12,7.5,7,2,JFM,25.48127333333336,1.2212155096091808
13,7.5,7,2,JFM,25.405913333333366,1.033179840505744
14,7.5,7,2,JFM,25.497716666666694,1.1544337614367817
15,7.5,7,2,JFM,25.526890000000023,1.218247361620689
16,7.5,7,2,JFM,25.526203333333356,1.0784660065402376
17,7.5,7,2,JFM,25.391013333333362,1.0044778329195474
18,7.5,7,2,JFM,25.48915666666669,1.1458905473678278
19,7.5,7,2,JFM,25.407080000000025,1.018902949931026
20,7.5,7,2,JFM,25.59129666666669,1.1100680155057494
1,7.5,8,3,FMA,25.31421666666669,0.7984619731609105
2,7.5,8,3,FMA,25.57341000000002,0.8559639181724154
3,7.5,8,3,FMA,25.542576666666687,1.0351345266781575
4,7.5,8,3,FMA,25.502323333333365,1.3892672046091878
5,7.5,8,3,FMA,25.426910000000024,0.8151332264482716
6,7.5,8,3,FMA,25.559423333333356,0.8526867239195349
7,7.5,8,3,FMA,25.539593333333354,0.8375160178850614
8,7.5,8,3,FMA,25.50167666666669,0.8067125577126445
9,7.5,8,3,FMA,25.42223000000002,0.8921496483793108
10,7.5,8,3,FMA,25.508146666666683,0.8508462163678254
