M,L,MON,LDC_SST_NASA_GEOSS2S
1,3.5,0000 1 Aug 2007,25.60698
2,3.5,0000 1 Aug 2007,25.13849
3,3.5,0000 1 Aug 2007,24.42197
4,3.5,0000 1 Aug 2007,25.40536
1,4.5,0000 1 Aug 2007,25.63085
2,4.5,0000 1 Aug 2007,24.93182
3,4.5,0000 1 Aug 2007,24.26907
4,4.5,0000 1 Aug 2007,25.23827
1,5.5,0000 1 Aug 2007,25.45409
2,5.5,0000 1 Aug 2007,24.52701
3,5.5,0000 1 Aug 2007,23.86319
4,5.5,0000 1 Aug 2007,24.92869
1,6.5,0000 1 Aug 2007,25.4395
2,6.5,0000 1 Aug 2007,24.41913
3,6.5,0000 1 Aug 2007,23.63895
4,6.5,0000 1 Aug 2007,24.81708
1,7.5,0000 1 Aug 2007,25.87358
2,7.5,0000 1 Aug 2007,24.70269
3,7.5,0000 1 Aug 2007,24.02157
4,7.5,0000 1 Aug 2007,25.23656
1,1.5,0000 1 Sep 2007,24.94576
2,1.5,0000 1 Sep 2007,24.92309
3,1.5,0000 1 Sep 2007,24.52493
4,1.5,0000 1 Sep 2007,24.58887
1,2.5,0000 1 Sep 2007,24.71308
2,2.5,0000 1 Sep 2007,24.63349
3,2.5,0000 1 Sep 2007,24.0435
4,2.5,0000 1 Sep 2007,23.96742
1,3.5,0000 1 Sep 2007,24.52405
2,3.5,0000 1 Sep 2007,24.35293
3,3.5,0000 1 Sep 2007,23.84131
4,3.5,0000 1 Sep 2007,23.50019
1,4.5,0000 1 Sep 2007,24.24051
2,4.5,0000 1 Sep 2007,23.97207
3,4.5,0000 1 Sep 2007,23.64682
4,4.5,0000 1 Sep 2007,23.20826
1,5.5,0000 1 Sep 2007,24.41156
2,5.5,0000 1 Sep 2007,23.94853
3,5.5,0000 1 Sep 2007,23.66151
4,5.5,0000 1 Sep 2007,23.30954
1,6.5,0000 1 Sep 2007,24.92532
2,6.5,0000 1 Sep 2007,24.42986
3,6.5,0000 1 Sep 2007,24.03158
4,6.5,0000 1 Sep 2007,23.92206
1,7.5,0000 1 Sep 2007,25.60575
2,7.5,0000 1 Sep 2007,25.16908
3,7.5,0000 1 Sep 2007,24.57364
4,7.5,0000 1 Sep 2007,24.67561
1,1.5,0000 1 Oct 2007,24.52466
2,1.5,0000 1 Oct 2007,24.69874
3,1.5,0000 1 Oct 2007,24.24693
4,1.5,0000 1 Oct 2007,23.78542
1,2.5,0000 1 Oct 2007,24.30352
2,2.5,0000 1 Oct 2007,24.27409
3,2.5,0000 1 Oct 2007,23.89634
4,2.5,0000 1 Oct 2007,23.28242
1,3.5,0000 1 Oct 2007,24.22061
2,3.5,0000 1 Oct 2007,23.84081
3,3.5,0000 1 Oct 2007,23.60706
4,3.5,0000 1 Oct 2007,23.01201
1,4.5,0000 1 Oct 2007,24.30472
2,4.5,0000 1 Oct 2007,23.58129
3,4.5,0000 1 Oct 2007,23.45742
4,4.5,0000 1 Oct 2007,23.06483
1,5.5,0000 1 Oct 2007,24.6795
2,5.5,0000 1 Oct 2007,23.87705
3,5.5,0000 1 Oct 2007,23.68905
4,5.5,0000 1 Oct 2007,23.57184
1,6.5,0000 1 Oct 2007,25.17186
2,6.5,0000 1 Oct 2007,24.40364
3,6.5,0000 1 Oct 2007,24.26403
4,6.5,0000 1 Oct 2007,24.25647
1,7.5,0000 1 Oct 2007,25.64333
2,7.5,0000 1 Oct 2007,24.967
3,7.5,0000 1 Oct 2007,24.90962
4,7.5,0000 1 Oct 2007,24.92942
1,1.5,0000 1 Nov 2007,24.66008
2,1.5,0000 1 Nov 2007,24.14033
3,1.5,0000 1 Nov 2007,24.55161
4,1.5,0000 1 Nov 2007,24.27904
1,2.5,0000 1 Nov 2007,24.65658
2,2.5,0000 1 Nov 2007,23.41784
3,2.5,0000 1 Nov 2007,24.0815
4,2.5,0000 1 Nov 2007,23.85855
1,3.5,0000 1 Nov 2007,24.94229
2,3.5,0000 1 Nov 2007,23.03512
3,3.5,0000 1 Nov 2007,23.99461
4,3.5,0000 1 Nov 2007,23.8664
1,4.5,0000 1 Nov 2007,25.5316
2,4.5,0000 1 Nov 2007,23.41782
3,4.5,0000 1 Nov 2007,24.4661
4,4.5,0000 1 Nov 2007,24.38248
1,5.5,0000 1 Nov 2007,26.10615
2,5.5,0000 1 Nov 2007,24.16947
3,5.5,0000 1 Nov 2007,25.24696
4,5.5,0000 1 Nov 2007,25.03315
1,6.5,0000 1 Nov 2007,26.55005
2,6.5,0000 1 Nov 2007,24.82783
3,6.5,0000 1 Nov 2007,25.83791
4,6.5,0000 1 Nov 2007,25.54182
1,7.5,0000 1 Nov 2007,26.71353
2,7.5,0000 1 Nov 2007,25.21234
3,7.5,0000 1 Nov 2007,26.18895
4,7.5,0000 1 Nov 2007,25.76431
1,1.5,0000 1 Dec 2007,23.69748
2,1.5,0000 1 Dec 2007,23.99937
3,1.5,0000 1 Dec 2007,23.81011
4,1.5,0000 1 Dec 2007,24.02484
1,2.5,0000 1 Dec 2007,23.27963
2,2.5,0000 1 Dec 2007,23.75035
3,2.5,0000 1 Dec 2007,23.41198
4,2.5,0000 1 Dec 2007,23.82657
1,3.5,0000 1 Dec 2007,23.49901
2,3.5,0000 1 Dec 2007,23.93908
3,3.5,0000 1 Dec 2007,23.66777
4,3.5,0000 1 Dec 2007,24.15903
1,4.5,0000 1 Dec 2007,24.09086
2,4.5,0000 1 Dec 2007,24.46042
3,4.5,0000 1 Dec 2007,24.20448
4,4.5,0000 1 Dec 2007,24.79281
1,5.5,0000 1 Dec 2007,24.78728
2,5.5,0000 1 Dec 2007,24.88986
3,5.5,0000 1 Dec 2007,24.75686
4,5.5,0000 1 Dec 2007,25.29271
1,6.5,0000 1 Dec 2007,25.16763
2,6.5,0000 1 Dec 2007,25.1925
3,6.5,0000 1 Dec 2007,25.01513
4,6.5,0000 1 Dec 2007,25.52199
1,7.5,0000 1 Dec 2007,25.3828
2,7.5,0000 1 Dec 2007,25.3431
3,7.5,0000 1 Dec 2007,25.14616
4,7.5,0000 1 Dec 2007,25.6389
1,1.5,0000 1 Jan 2008,23.88556
2,1.5,0000 1 Jan 2008,24.64763
3,1.5,0000 1 Jan 2008,24.6579
4,1.5,0000 1 Jan 2008,24.52841
1,2.5,0000 1 Jan 2008,23.93626
2,2.5,0000 1 Jan 2008,24.90067
3,2.5,0000 1 Jan 2008,24.47028
4,2.5,0000 1 Jan 2008,24.87969
1,3.5,0000 1 Jan 2008,24.45689
2,3.5,0000 1 Jan 2008,25.42868
3,3.5,0000 1 Jan 2008,24.68658
4,3.5,0000 1 Jan 2008,25.73091
1,4.5,0000 1 Jan 2008,24.93439
2,4.5,0000 1 Jan 2008,25.96829
3,4.5,0000 1 Jan 2008,24.91814
4,4.5,0000 1 Jan 2008,26.42376
1,5.5,0000 1 Jan 2008,25.16932
2,5.5,0000 1 Jan 2008,26.159
3,5.5,0000 1 Jan 2008,25.27139
4,5.5,0000 1 Jan 2008,26.71738
1,6.5,0000 1 Jan 2008,25.31557
2,6.5,0000 1 Jan 2008,26.25725
3,6.5,0000 1 Jan 2008,25.30319
4,6.5,0000 1 Jan 2008,26.72905
1,7.5,0000 1 Jan 2008,25.55802
2,7.5,0000 1 Jan 2008,26.34324
3,7.5,0000 1 Jan 2008,25.4346
4,7.5,0000 1 Jan 2008,26.80383
1,1.5,0000 1 Feb 2008,25.53498
2,1.5,0000 1 Feb 2008,25.55395
3,1.5,0000 1 Feb 2008,25.13146
4,1.5,0000 1 Feb 2008,25.28984
1,2.5,0000 1 Feb 2008,26.14468
2,2.5,0000 1 Feb 2008,26.01726
3,2.5,0000 1 Feb 2008,25.57527
4,2.5,0000 1 Feb 2008,25.82192
1,3.5,0000 1 Feb 2008,26.61065
2,3.5,0000 1 Feb 2008,26.35182
3,3.5,0000 1 Feb 2008,25.80046
4,3.5,0000 1 Feb 2008,26.1695
1,4.5,0000 1 Feb 2008,26.70082
2,4.5,0000 1 Feb 2008,26.49775
3,4.5,0000 1 Feb 2008,25.92424
4,4.5,0000 1 Feb 2008,26.35737
1,5.5,0000 1 Feb 2008,26.44403
2,5.5,0000 1 Feb 2008,26.37334
3,5.5,0000 1 Feb 2008,25.77258
4,5.5,0000 1 Feb 2008,26.28973
1,6.5,0000 1 Feb 2008,26.20555
2,6.5,0000 1 Feb 2008,26.09675
3,6.5,0000 1 Feb 2008,25.56719
4,6.5,0000 1 Feb 2008,26.16383
1,7.5,0000 1 Feb 2008,26.13088
2,7.5,0000 1 Feb 2008,25.99746
3,7.5,0000 1 Feb 2008,25.4632
4,7.5,0000 1 Feb 2008,26.19616
1,1.5,0000 1 Mar 2008,26.54218
2,1.5,0000 1 Mar 2008,26.52919
3,1.5,0000 1 Mar 2008,26.58479
4,1.5,0000 1 Mar 2008,26.52934
1,2.5,0000 1 Mar 2008,26.93086
2,2.5,0000 1 Mar 2008,27.00459
3,2.5,0000 1 Mar 2008,26.97014
4,2.5,0000 1 Mar 2008,26.83447
1,3.5,0000 1 Mar 2008,27.0266
2,3.5,0000 1 Mar 2008,27.08183
3,3.5,0000 1 Mar 2008,27.00282
4,3.5,0000 1 Mar 2008,26.76583
1,4.5,0000 1 Mar 2008,26.9588
2,4.5,0000 1 Mar 2008,26.79097
3,4.5,0000 1 Mar 2008,26.70786
4,4.5,0000 1 Mar 2008,26.35203
1,5.5,0000 1 Mar 2008,26.91272
2,5.5,0000 1 Mar 2008,26.4408
3,5.5,0000 1 Mar 2008,26.35272
4,5.5,0000 1 Mar 2008,26.09549
1,6.5,0000 1 Mar 2008,27.01203
2,6.5,0000 1 Mar 2008,26.29262
3,6.5,0000 1 Mar 2008,26.17496
4,6.5,0000 1 Mar 2008,26.0998
1,7.5,0000 1 Mar 2008,27.20526
2,7.5,0000 1 Mar 2008,26.35939
3,7.5,0000 1 Mar 2008,26.22879
4,7.5,0000 1 Mar 2008,26.28427
1,1.5,0000 1 Apr 2008,27.20723
2,1.5,0000 1 Apr 2008,27.14915
3,1.5,0000 1 Apr 2008,27.08803
4,1.5,0000 1 Apr 2008,27.01062
1,2.5,0000 1 Apr 2008,27.18097
2,2.5,0000 1 Apr 2008,27.18823
3,2.5,0000 1 Apr 2008,27.09852
4,2.5,0000 1 Apr 2008,26.96311
1,3.5,0000 1 Apr 2008,26.79697
2,3.5,0000 1 Apr 2008,26.9547
3,3.5,0000 1 Apr 2008,26.87027
4,3.5,0000 1 Apr 2008,26.4468
1,4.5,0000 1 Apr 2008,26.38334
2,4.5,0000 1 Apr 2008,26.72769
3,4.5,0000 1 Apr 2008,26.68328
4,4.5,0000 1 Apr 2008,25.9388
1,5.5,0000 1 Apr 2008,26.09254
2,5.5,0000 1 Apr 2008,26.79588
3,5.5,0000 1 Apr 2008,26.61028
4,5.5,0000 1 Apr 2008,25.72978
1,6.5,0000 1 Apr 2008,25.95729
2,6.5,0000 1 Apr 2008,27.06635
3,6.5,0000 1 Apr 2008,26.77018
4,6.5,0000 1 Apr 2008,25.82132
1,7.5,0000 1 Apr 2008,25.8333
2,7.5,0000 1 Apr 2008,27.26993
3,7.5,0000 1 Apr 2008,26.81882
4,7.5,0000 1 Apr 2008,25.93867
1,1.5,0000 1 May 2008,26.90828
2,1.5,0000 1 May 2008,27.0969
3,1.5,0000 1 May 2008,27.4659
4,1.5,0000 1 May 2008,27.14709
1,2.5,0000 1 May 2008,26.64095
2,2.5,0000 1 May 2008,26.81268
3,2.5,0000 1 May 2008,27.35432
4,2.5,0000 1 May 2008,26.83658
1,3.5,0000 1 May 2008,26.35245
2,3.5,0000 1 May 2008,26.51455
3,3.5,0000 1 May 2008,27.1729
4,3.5,0000 1 May 2008,26.65965
1,4.5,0000 1 May 2008,25.99784
2,4.5,0000 1 May 2008,26.36628
3,4.5,0000 1 May 2008,27.2416
4,4.5,0000 1 May 2008,26.76308
1,5.5,0000 1 May 2008,25.71124
2,5.5,0000 1 May 2008,26.38093
3,5.5,0000 1 May 2008,27.50256
4,5.5,0000 1 May 2008,26.98798
1,6.5,0000 1 May 2008,25.51
2,6.5,0000 1 May 2008,26.38805
3,6.5,0000 1 May 2008,27.71352
4,6.5,0000 1 May 2008,26.97839
1,7.5,0000 1 May 2008,25.25821
2,7.5,0000 1 May 2008,26.19072
3,7.5,0000 1 May 2008,27.57856
4,7.5,0000 1 May 2008,26.73232
1,1.5,0000 1 Jun 2008,27.18677
2,1.5,0000 1 Jun 2008,27.00423
3,1.5,0000 1 Jun 2008,26.90767
4,1.5,0000 1 Jun 2008,27.15694
1,2.5,0000 1 Jun 2008,26.99214
2,2.5,0000 1 Jun 2008,26.71617
3,2.5,0000 1 Jun 2008,26.63066
4,2.5,0000 1 Jun 2008,27.09426
1,3.5,0000 1 Jun 2008,26.72886
2,3.5,0000 1 Jun 2008,26.55963
3,3.5,0000 1 Jun 2008,26.44692
4,3.5,0000 1 Jun 2008,26.93529
1,4.5,0000 1 Jun 2008,26.57997
2,4.5,0000 1 Jun 2008,26.6638
3,4.5,0000 1 Jun 2008,26.40838
4,4.5,0000 1 Jun 2008,26.76599
1,5.5,0000 1 Jun 2008,26.32885
2,5.5,0000 1 Jun 2008,26.77567
3,5.5,0000 1 Jun 2008,26.42802
4,5.5,0000 1 Jun 2008,26.56072
1,6.5,0000 1 Jun 2008,25.69763
2,6.5,0000 1 Jun 2008,26.68773
3,6.5,0000 1 Jun 2008,26.41469
4,6.5,0000 1 Jun 2008,26.31552
1,7.5,0000 1 Jun 2008,24.85237
2,7.5,0000 1 Jun 2008,26.48898
3,7.5,0000 1 Jun 2008,26.34063
4,7.5,0000 1 Jun 2008,25.95288
1,1.5,0000 1 Jul 2008,26.59889
2,1.5,0000 1 Jul 2008,26.86724
3,1.5,0000 1 Jul 2008,26.73054
4,1.5,0000 1 Jul 2008,26.61432
1,2.5,0000 1 Jul 2008,26.42791
2,2.5,0000 1 Jul 2008,26.79131
3,2.5,0000 1 Jul 2008,26.45992
4,2.5,0000 1 Jul 2008,26.36334
1,3.5,0000 1 Jul 2008,26.41092
2,3.5,0000 1 Jul 2008,26.83478
3,3.5,0000 1 Jul 2008,26.37554
4,3.5,0000 1 Jul 2008,26.37559
1,4.5,0000 1 Jul 2008,26.25901
2,4.5,0000 1 Jul 2008,26.8784
3,4.5,0000 1 Jul 2008,26.35855
4,4.5,0000 1 Jul 2008,26.42571
1,5.5,0000 1 Jul 2008,25.86536
2,5.5,0000 1 Jul 2008,26.71753
3,5.5,0000 1 Jul 2008,26.24792
4,5.5,0000 1 Jul 2008,26.22829
1,6.5,0000 1 Jul 2008,25.41164
2,6.5,0000 1 Jul 2008,26.37116
3,6.5,0000 1 Jul 2008,25.97221
4,6.5,0000 1 Jul 2008,25.89387
1,7.5,0000 1 Jul 2008,25.30835
2,7.5,0000 1 Jul 2008,26.0917
3,7.5,0000 1 Jul 2008,25.86941
4,7.5,0000 1 Jul 2008,25.72472
1,1.5,0000 1 Aug 2008,26.20519
2,1.5,0000 1 Aug 2008,26.16967
3,1.5,0000 1 Aug 2008,26.23015
4,1.5,0000 1 Aug 2008,26.2163
1,2.5,0000 1 Aug 2008,26.10683
2,2.5,0000 1 Aug 2008,26.00171
3,2.5,0000 1 Aug 2008,26.17137
4,2.5,0000 1 Aug 2008,26.00074
1,3.5,0000 1 Aug 2008,26.11902
2,3.5,0000 1 Aug 2008,25.96584
3,3.5,0000 1 Aug 2008,26.34445
4,3.5,0000 1 Aug 2008,25.91639
1,4.5,0000 1 Aug 2008,25.95414
2,4.5,0000 1 Aug 2008,25.78447
3,4.5,0000 1 Aug 2008,26.25558
4,4.5,0000 1 Aug 2008,25.5639
1,5.5,0000 1 Aug 2008,25.79634
2,5.5,0000 1 Aug 2008,25.4732
3,5.5,0000 1 Aug 2008,25.89066
4,5.5,0000 1 Aug 2008,25.2173
1,6.5,0000 1 Aug 2008,25.86895
2,6.5,0000 1 Aug 2008,25.37561
3,6.5,0000 1 Aug 2008,25.72317
4,6.5,0000 1 Aug 2008,25.24564
1,7.5,0000 1 Aug 2008,26.37638
2,7.5,0000 1 Aug 2008,25.63221
3,7.5,0000 1 Aug 2008,26.03083
4,7.5,0000 1 Aug 2008,25.79272
1,1.5,0000 1 Sep 2008,26.58774
2,1.5,0000 1 Sep 2008,26.22446
3,1.5,0000 1 Sep 2008,26.28384
4,1.5,0000 1 Sep 2008,26.38728
1,2.5,0000 1 Sep 2008,26.84023
2,2.5,0000 1 Sep 2008,26.12897
3,2.5,0000 1 Sep 2008,26.2319
4,2.5,0000 1 Sep 2008,26.20782
1,3.5,0000 1 Sep 2008,26.84706
2,3.5,0000 1 Sep 2008,25.88539
3,3.5,0000 1 Sep 2008,26.06938
4,3.5,0000 1 Sep 2008,25.67844
1,4.5,0000 1 Sep 2008,26.63565
2,4.5,0000 1 Sep 2008,25.51974
3,4.5,0000 1 Sep 2008,25.70495
4,4.5,0000 1 Sep 2008,25.12999
1,5.5,0000 1 Sep 2008,26.50291
2,5.5,0000 1 Sep 2008,25.30564
3,5.5,0000 1 Sep 2008,25.69093
4,5.5,0000 1 Sep 2008,24.9566
1,6.5,0000 1 Sep 2008,26.797
2,6.5,0000 1 Sep 2008,25.47518
3,6.5,0000 1 Sep 2008,25.84271
4,6.5,0000 1 Sep 2008,25.38247
1,7.5,0000 1 Sep 2008,27.29342
2,7.5,0000 1 Sep 2008,25.95194
3,7.5,0000 1 Sep 2008,26.31591
4,7.5,0000 1 Sep 2008,26.00349
1,1.5,0000 1 Oct 2008,26.19478
2,1.5,0000 1 Oct 2008,25.81293
3,1.5,0000 1 Oct 2008,25.93267
4,1.5,0000 1 Oct 2008,26.0243
1,2.5,0000 1 Oct 2008,25.79459
2,2.5,0000 1 Oct 2008,25.39129
3,2.5,0000 1 Oct 2008,25.6991
4,2.5,0000 1 Oct 2008,25.73101
1,3.5,0000 1 Oct 2008,25.24262
2,3.5,0000 1 Oct 2008,24.75454
3,3.5,0000 1 Oct 2008,25.40622
4,3.5,0000 1 Oct 2008,25.51655
1,4.5,0000 1 Oct 2008,25.01428
2,4.5,0000 1 Oct 2008,24.4274
3,4.5,0000 1 Oct 2008,25.37989
4,4.5,0000 1 Oct 2008,25.57907
1,5.5,0000 1 Oct 2008,25.44334
2,5.5,0000 1 Oct 2008,24.50454
3,5.5,0000 1 Oct 2008,25.79984
4,5.5,0000 1 Oct 2008,25.82232
1,6.5,0000 1 Oct 2008,26.17011
2,6.5,0000 1 Oct 2008,24.98829
3,6.5,0000 1 Oct 2008,26.39527
4,6.5,0000 1 Oct 2008,26.15805
1,7.5,0000 1 Oct 2008,26.75257
2,7.5,0000 1 Oct 2008,25.36772
3,7.5,0000 1 Oct 2008,26.8372
4,7.5,0000 1 Oct 2008,26.3838
1,1.5,0000 1 Nov 2008,25.62941
2,1.5,0000 1 Nov 2008,25.63277
3,1.5,0000 1 Nov 2008,25.32192
4,1.5,0000 1 Nov 2008,25.3399
1,2.5,0000 1 Nov 2008,25.08646
2,2.5,0000 1 Nov 2008,25.19703
3,2.5,0000 1 Nov 2008,24.74876
4,2.5,0000 1 Nov 2008,24.54494
1,3.5,0000 1 Nov 2008,24.90328
2,3.5,0000 1 Nov 2008,25.12609
3,3.5,0000 1 Nov 2008,24.44573
4,3.5,0000 1 Nov 2008,24.17857
1,4.5,0000 1 Nov 2008,25.22581
2,4.5,0000 1 Nov 2008,25.56448
3,4.5,0000 1 Nov 2008,24.80763
4,4.5,0000 1 Nov 2008,24.62433
1,5.5,0000 1 Nov 2008,25.80798
2,5.5,0000 1 Nov 2008,26.33872
3,5.5,0000 1 Nov 2008,25.57983
4,5.5,0000 1 Nov 2008,25.26967
1,6.5,0000 1 Nov 2008,26.19999
2,6.5,0000 1 Nov 2008,27.00086
3,6.5,0000 1 Nov 2008,26.45461
4,6.5,0000 1 Nov 2008,25.78413
1,7.5,0000 1 Nov 2008,26.32778
2,7.5,0000 1 Nov 2008,27.31903
3,7.5,0000 1 Nov 2008,26.97102
4,7.5,0000 1 Nov 2008,25.98973
1,1.5,0000 1 Dec 2008,24.45418
2,1.5,0000 1 Dec 2008,25.26593
3,1.5,0000 1 Dec 2008,25.72507
4,1.5,0000 1 Dec 2008,25.39228
1,2.5,0000 1 Dec 2008,23.94447
2,2.5,0000 1 Dec 2008,24.97197
3,2.5,0000 1 Dec 2008,25.76357
4,2.5,0000 1 Dec 2008,25.28672
1,3.5,0000 1 Dec 2008,24.36221
2,3.5,0000 1 Dec 2008,25.17666
3,3.5,0000 1 Dec 2008,26.22153
4,3.5,0000 1 Dec 2008,25.5539
1,4.5,0000 1 Dec 2008,25.14896
2,4.5,0000 1 Dec 2008,25.80536
3,4.5,0000 1 Dec 2008,26.83543
4,4.5,0000 1 Dec 2008,26.0197
1,5.5,0000 1 Dec 2008,25.87529
2,5.5,0000 1 Dec 2008,26.39577
3,5.5,0000 1 Dec 2008,27.39179
4,5.5,0000 1 Dec 2008,26.34439
1,6.5,0000 1 Dec 2008,26.3889
2,6.5,0000 1 Dec 2008,26.74856
3,6.5,0000 1 Dec 2008,27.61947
4,6.5,0000 1 Dec 2008,26.56141
1,7.5,0000 1 Dec 2008,26.78948
2,7.5,0000 1 Dec 2008,26.69006
3,7.5,0000 1 Dec 2008,27.61551
4,7.5,0000 1 Dec 2008,26.67973
1,1.5,0000 1 Jan 2009,25.68902
2,1.5,0000 1 Jan 2009,25.63455
3,1.5,0000 1 Jan 2009,25.7012
4,1.5,0000 1 Jan 2009,25.87201
1,2.5,0000 1 Jan 2009,26.23883
2,2.5,0000 1 Jan 2009,26.20216
3,2.5,0000 1 Jan 2009,26.12188
4,2.5,0000 1 Jan 2009,26.35584
1,3.5,0000 1 Jan 2009,26.9607
2,3.5,0000 1 Jan 2009,26.85397
3,3.5,0000 1 Jan 2009,26.7469
4,3.5,0000 1 Jan 2009,26.86734
1,4.5,0000 1 Jan 2009,27.40765
2,4.5,0000 1 Jan 2009,27.27363
3,4.5,0000 1 Jan 2009,27.343
4,4.5,0000 1 Jan 2009,27.26475
1,5.5,0000 1 Jan 2009,27.59322
2,5.5,0000 1 Jan 2009,27.41094
3,5.5,0000 1 Jan 2009,27.79058
4,5.5,0000 1 Jan 2009,27.46671
1,6.5,0000 1 Jan 2009,27.56105
2,6.5,0000 1 Jan 2009,27.42385
3,6.5,0000 1 Jan 2009,28.26676
4,6.5,0000 1 Jan 2009,27.54886
1,7.5,0000 1 Jan 2009,27.56662
2,7.5,0000 1 Jan 2009,27.3462
3,7.5,0000 1 Jan 2009,28.78601
4,7.5,0000 1 Jan 2009,27.73325
1,1.5,0000 1 Feb 2009,26.19095
2,1.5,0000 1 Feb 2009,26.34352
3,1.5,0000 1 Feb 2009,26.4062
4,1.5,0000 1 Feb 2009,26.47152
1,2.5,0000 1 Feb 2009,26.53642
2,2.5,0000 1 Feb 2009,26.84384
3,2.5,0000 1 Feb 2009,26.88112
4,2.5,0000 1 Feb 2009,27.04138
1,3.5,0000 1 Feb 2009,26.93442
2,3.5,0000 1 Feb 2009,27.30451
3,3.5,0000 1 Feb 2009,27.31674
4,3.5,0000 1 Feb 2009,27.57945
1,4.5,0000 1 Feb 2009,27.08993
2,4.5,0000 1 Feb 2009,27.5273
3,4.5,0000 1 Feb 2009,27.42246
4,4.5,0000 1 Feb 2009,27.91416
1,5.5,0000 1 Feb 2009,26.80565
2,5.5,0000 1 Feb 2009,27.61883
3,5.5,0000 1 Feb 2009,27.1549
4,5.5,0000 1 Feb 2009,28.07291
1,6.5,0000 1 Feb 2009,26.55385
2,6.5,0000 1 Feb 2009,27.69773
3,6.5,0000 1 Feb 2009,26.86699
4,6.5,0000 1 Feb 2009,28.0304
1,7.5,0000 1 Feb 2009,26.56867
2,7.5,0000 1 Feb 2009,27.91714
3,7.5,0000 1 Feb 2009,26.81075
4,7.5,0000 1 Feb 2009,28.11835
1,1.5,0000 1 Mar 2009,27.11076
2,1.5,0000 1 Mar 2009,27.32221
3,1.5,0000 1 Mar 2009,27.16216
4,1.5,0000 1 Mar 2009,27.09431
1,2.5,0000 1 Mar 2009,27.40026
2,2.5,0000 1 Mar 2009,27.68245
3,2.5,0000 1 Mar 2009,27.51959
4,2.5,0000 1 Mar 2009,27.45425
1,3.5,0000 1 Mar 2009,27.50175
2,3.5,0000 1 Mar 2009,27.75485
3,3.5,0000 1 Mar 2009,27.61185
4,3.5,0000 1 Mar 2009,27.70051
1,4.5,0000 1 Mar 2009,27.34619
2,4.5,0000 1 Mar 2009,27.65749
3,4.5,0000 1 Mar 2009,27.39832
4,4.5,0000 1 Mar 2009,27.67424
1,5.5,0000 1 Mar 2009,27.18042
2,5.5,0000 1 Mar 2009,27.5506
3,5.5,0000 1 Mar 2009,27.12901
4,5.5,0000 1 Mar 2009,27.39515
1,6.5,0000 1 Mar 2009,27.1681
2,6.5,0000 1 Mar 2009,27.58677
3,6.5,0000 1 Mar 2009,27.11957
4,6.5,0000 1 Mar 2009,27.26556
1,7.5,0000 1 Mar 2009,27.37381
2,7.5,0000 1 Mar 2009,27.69268
3,7.5,0000 1 Mar 2009,27.4243
4,7.5,0000 1 Mar 2009,27.38572
1,1.5,0000 1 Apr 2009,27.51673
2,1.5,0000 1 Apr 2009,27.67207
3,1.5,0000 1 Apr 2009,27.83739
4,1.5,0000 1 Apr 2009,27.74922
1,2.5,0000 1 Apr 2009,27.58436
2,2.5,0000 1 Apr 2009,27.64621
3,2.5,0000 1 Apr 2009,27.88614
4,2.5,0000 1 Apr 2009,27.78215
1,3.5,0000 1 Apr 2009,27.38565
2,3.5,0000 1 Apr 2009,27.20523
3,3.5,0000 1 Apr 2009,27.68991
4,3.5,0000 1 Apr 2009,27.69047
1,4.5,0000 1 Apr 2009,27.22813
2,4.5,0000 1 Apr 2009,26.6876
3,4.5,0000 1 Apr 2009,27.53571
4,4.5,0000 1 Apr 2009,27.84988
1,5.5,0000 1 Apr 2009,27.33692
2,5.5,0000 1 Apr 2009,26.23668
3,5.5,0000 1 Apr 2009,27.53714
4,5.5,0000 1 Apr 2009,28.37405
1,6.5,0000 1 Apr 2009,27.72129
2,6.5,0000 1 Apr 2009,25.98886
3,6.5,0000 1 Apr 2009,27.73794
4,6.5,0000 1 Apr 2009,29.11992
1,7.5,0000 1 Apr 2009,28.12811
2,7.5,0000 1 Apr 2009,25.86853
3,7.5,0000 1 Apr 2009,27.95457
4,7.5,0000 1 Apr 2009,29.75365
1,1.5,0000 1 May 2009,28.05881
2,1.5,0000 1 May 2009,27.96017
3,1.5,0000 1 May 2009,27.90757
4,1.5,0000 1 May 2009,28.09382
1,2.5,0000 1 May 2009,27.81557
2,2.5,0000 1 May 2009,27.8416
3,2.5,0000 1 May 2009,27.65154
4,2.5,0000 1 May 2009,28.02232
1,3.5,0000 1 May 2009,27.73201
2,3.5,0000 1 May 2009,27.8671
3,3.5,0000 1 May 2009,27.37609
4,3.5,0000 1 May 2009,27.86516
1,4.5,0000 1 May 2009,27.91256
2,4.5,0000 1 May 2009,28.17912
3,4.5,0000 1 May 2009,27.47002
4,4.5,0000 1 May 2009,27.83269
1,5.5,0000 1 May 2009,28.21717
2,5.5,0000 1 May 2009,28.6738
3,5.5,0000 1 May 2009,27.76206
4,5.5,0000 1 May 2009,27.93891
1,6.5,0000 1 May 2009,28.35162
2,6.5,0000 1 May 2009,29.13915
3,6.5,0000 1 May 2009,28.18869
4,6.5,0000 1 May 2009,28.06433
1,7.5,0000 1 May 2009,28.21448
2,7.5,0000 1 May 2009,29.32911
3,7.5,0000 1 May 2009,28.25811
4,7.5,0000 1 May 2009,28.06813
1,1.5,0000 1 Jun 2009,28.10582
2,1.5,0000 1 Jun 2009,28.03429
3,1.5,0000 1 Jun 2009,27.66664
4,1.5,0000 1 Jun 2009,27.73427
