L,MON,LDC_SST_CanSIPS_IC3,LDC_SST_CanSIPS_IC3_ONETWO,LDC_SST_CanSIPS_IC3_THREE,LDC_SST_CanSIPS_IC3_FOUR
5.5,0000 1 Nov 2013,299.4239,298.5157,299.1953,300.4898
6.5,0000 1 Nov 2013,299.6837,297.7389,299.136,300.7332
7.5,0000 1 Nov 2013,299.612,297.0063,298.7705,300.8097
8.5,0000 1 Nov 2013,299.2572,296.6032,298.3668,300.6487
9.5,0000 1 Nov 2013,298.8385,296.4302,298.0501,300.3501
10.5,0000 1 Nov 2013,298.5787,296.5492,297.9117,300.1043
1.5,0000 1 Dec 2013,299.0922,297.9411,298.3847,301.0534
2.5,0000 1 Dec 2013,298.8732,298.9223,298.5918,300.6076
3.5,0000 1 Dec 2013,299.0314,299.0686,298.9204,300.4378
4.5,0000 1 Dec 2013,299.3752,298.5163,299.1152,300.5479
5.5,0000 1 Dec 2013,299.6278,297.5969,299.0385,300.751
6.5,0000 1 Dec 2013,299.5625,296.8446,298.6689,300.8156
7.5,0000 1 Dec 2013,299.2068,296.3828,298.2431,300.6543
8.5,0000 1 Dec 2013,298.7676,296.1924,297.8987,300.3405
9.5,0000 1 Dec 2013,298.4727,296.292,297.7441,300.0701
10.5,0000 1 Dec 2013,298.3958,296.7218,297.7818,299.9461
1.5,0000 1 Jan 2014,299.4006,299.2097,299.0518,300.9726
2.5,0000 1 Jan 2014,299.6006,299.5299,299.4494,300.9099
3.5,0000 1 Jan 2014,299.9144,298.9925,299.5936,301.096
4.5,0000 1 Jan 2014,300.0968,298.0902,299.4638,301.2952
5.5,0000 1 Jan 2014,299.9549,297.2751,299.0361,301.3136
6.5,0000 1 Jan 2014,299.5294,296.7678,298.5492,301.0874
7.5,0000 1 Jan 2014,299.0315,296.53,298.1388,300.7352
8.5,0000 1 Jan 2014,298.7174,296.5794,297.9473,300.4393
9.5,0000 1 Jan 2014,298.6415,296.9196,297.9796,300.2865
10.5,0000 1 Jan 2014,298.6942,297.4285,298.1292,300.2561
1.5,0000 1 Feb 2014,299.8251,299.4364,299.6068,301.3315
2.5,0000 1 Feb 2014,300.1949,299.2519,299.9298,301.4722
3.5,0000 1 Feb 2014,300.4039,298.6208,299.9068,301.6125
4.5,0000 1 Feb 2014,300.3357,297.9523,299.6259,301.5936
5.5,0000 1 Feb 2014,300.0197,297.428,299.2296,301.3965
6.5,0000 1 Feb 2014,299.659,297.1436,298.9131,301.1364
7.5,0000 1 Feb 2014,299.4738,297.1788,298.78,300.9518
8.5,0000 1 Feb 2014,299.5272,297.5109,298.8776,300.9281
9.5,0000 1 Feb 2014,299.6767,298.0514,299.0845,300.9851
10.5,0000 1 Feb 2014,299.7429,298.6322,299.2525,300.9947
1.5,0000 1 Mar 2014,300.4756,299.7868,300.3556,301.8265
2.5,0000 1 Mar 2014,300.6755,299.29,300.3529,301.907
3.5,0000 1 Mar 2014,300.5469,298.5975,300.0056,301.8403
4.5,0000 1 Mar 2014,300.1698,297.9265,299.5016,301.5893
5.5,0000 1 Mar 2014,299.7738,297.4621,299.0687,301.2875
6.5,0000 1 Mar 2014,299.5784,297.4248,298.8666,301.0831
7.5,0000 1 Mar 2014,299.6124,297.7893,298.9386,301.0368
8.5,0000 1 Mar 2014,299.722,298.3286,299.1201,301.0768
9.5,0000 1 Mar 2014,299.7626,298.8404,299.2921,301.0547
10.5,0000 1 Mar 2014,299.7254,299.3085,299.3772,300.9336
1.5,0000 1 Apr 2014,300.8213,298.8546,300.4564,302.0298
2.5,0000 1 Apr 2014,300.5626,298.2997,300.0115,301.8888
3.5,0000 1 Apr 2014,300.1113,297.5964,299.3923,301.614
4.5,0000 1 Apr 2014,299.6836,297.1774,298.9003,301.2821
5.5,0000 1 Apr 2014,299.5048,297.1978,298.7229,301.0531
6.5,0000 1 Apr 2014,299.5555,297.6053,298.8276,301.0032
7.5,0000 1 Apr 2014,299.6869,298.1796,299.0448,301.0717
8.5,0000 1 Apr 2014,299.7661,298.7351,299.2487,301.1069
9.5,0000 1 Apr 2014,299.816,299.2765,299.4621,301.0382
10.5,0000 1 Apr 2014,299.8785,299.7406,299.6869,300.9513
1.5,0000 1 May 2014,300.8071,298.255,300.2422,302.134
2.5,0000 1 May 2014,300.2993,297.711,299.6367,301.7938
3.5,0000 1 May 2014,299.8533,297.2885,299.1182,301.4293
4.5,0000 1 May 2014,299.634,297.2355,298.8491,301.1939
5.5,0000 1 May 2014,299.6783,297.5464,298.8953,301.1682
6.5,0000 1 May 2014,299.8311,298.0826,299.1159,301.2693
7.5,0000 1 May 2014,299.9507,298.7297,299.3762,301.3036
8.5,0000 1 May 2014,300.0162,299.37,299.606,301.2274
9.5,0000 1 May 2014,300.0916,299.8803,299.8528,301.1275
10.5,0000 1 May 2014,300.2451,300.0719,300.1407,301.1239
1.5,0000 1 Jun 2014,300.1259,297.4626,299.4036,301.7699
2.5,0000 1 Jun 2014,299.5578,297.0037,298.7577,301.3089
3.5,0000 1 Jun 2014,299.3419,296.9139,298.5036,301.0383
4.5,0000 1 Jun 2014,299.4081,297.3196,298.6012,301.0169
5.5,0000 1 Jun 2014,299.5683,297.9803,298.8568,301.1236
6.5,0000 1 Jun 2014,299.6626,298.6751,299.1141,301.1237
7.5,0000 1 Jun 2014,299.7021,299.318,299.3632,300.9837
8.5,0000 1 Jun 2014,299.7939,299.8424,299.6453,300.8661
9.5,0000 1 Jun 2014,300.0347,300.0346,299.9998,300.8993
10.5,0000 1 Jun 2014,300.3025,299.6285,300.1632,301.0498
1.5,0000 1 Jul 2014,299.7925,296.9279,298.9135,301.576
2.5,0000 1 Jul 2014,299.5429,297.0909,298.7099,301.3186
3.5,0000 1 Jul 2014,299.6414,297.5158,298.8461,301.2975
4.5,0000 1 Jul 2014,299.8512,298.1734,299.1374,301.3761
5.5,0000 1 Jul 2014,299.9851,298.8953,299.4072,301.3806
6.5,0000 1 Jul 2014,300.0403,299.5742,299.6384,301.274
7.5,0000 1 Jul 2014,300.0851,300.0775,299.8777,301.1562
8.5,0000 1 Jul 2014,300.2166,300.2944,300.1399,301.136
9.5,0000 1 Jul 2014,300.3738,299.9158,300.2053,301.2148
10.5,0000 1 Jul 2014,300.3828,299.0316,299.9299,301.2929
1.5,0000 1 Aug 2014,299.6327,296.5705,298.6451,301.5813
2.5,0000 1 Aug 2014,299.5834,297.1881,298.7176,301.4174
3.5,0000 1 Aug 2014,299.7614,297.8616,298.9948,301.4299
4.5,0000 1 Aug 2014,299.921,298.5945,299.3007,301.4195
5.5,0000 1 Aug 2014,300.0146,299.3434,299.5794,301.3268
6.5,0000 1 Aug 2014,300.1034,299.9498,299.8669,301.2303
7.5,0000 1 Aug 2014,300.2521,300.2234,300.157,301.219
8.5,0000 1 Aug 2014,300.4156,299.8974,300.2542,301.302
9.5,0000 1 Aug 2014,300.4232,299.0212,299.9953,301.3665
10.5,0000 1 Aug 2014,300.1269,297.8967,299.3585,301.3095
1.5,0000 1 Sep 2014,299.5732,296.4239,298.473,301.6325
2.5,0000 1 Sep 2014,299.4912,297.4011,298.6726,301.4286
3.5,0000 1 Sep 2014,299.561,298.145,298.8924,301.2982
4.5,0000 1 Sep 2014,299.6044,298.8313,299.122,301.1527
5.5,0000 1 Sep 2014,299.7034,299.4341,299.4263,301.0287
6.5,0000 1 Sep 2014,299.9188,299.7169,299.7833,301.0505
7.5,0000 1 Sep 2014,300.1837,299.4031,299.9688,301.1816
8.5,0000 1 Sep 2014,300.298,298.6608,299.827,301.3044
9.5,0000 1 Sep 2014,300.1185,297.7995,299.3667,301.2763
10.5,0000 1 Sep 2014,299.6422,297.1032,298.7616,301.0787
1.5,0000 1 Oct 2014,300.0379,297.2029,299.0225,301.9179
2.5,0000 1 Oct 2014,300.003,298.2838,299.2153,301.7711
3.5,0000 1 Oct 2014,300.0044,299.0499,299.394,301.6145
4.5,0000 1 Oct 2014,300.0366,299.6407,299.6467,301.4492
5.5,0000 1 Oct 2014,300.1585,299.9071,299.9427,301.355
6.5,0000 1 Oct 2014,300.3322,299.5418,300.0528,301.3879
7.5,0000 1 Oct 2014,300.3948,298.6734,299.8347,301.4524
8.5,0000 1 Oct 2014,300.1468,297.7026,299.2675,301.4091
9.5,0000 1 Oct 2014,299.606,296.9417,298.6086,301.1832
10.5,0000 1 Oct 2014,299.0029,296.5026,298.0817,300.8141
1.5,0000 1 Nov 2014,300.1127,297.7585,299.1288,301.9466
2.5,0000 1 Nov 2014,299.9267,298.784,299.2361,301.6311
3.5,0000 1 Nov 2014,299.8757,299.3929,299.4234,301.377
4.5,0000 1 Nov 2014,299.9996,299.616,299.7155,301.25
5.5,0000 1 Nov 2014,300.2269,299.2112,299.8344,301.3194
6.5,0000 1 Nov 2014,300.3522,298.3667,299.6828,301.4261
7.5,0000 1 Nov 2014,300.1389,297.4296,299.1652,301.3998
8.5,0000 1 Nov 2014,299.5952,296.7584,298.5388,301.1512
9.5,0000 1 Nov 2014,298.9761,296.3738,298.0052,300.7627
10.5,0000 1 Nov 2014,298.5636,296.3965,297.7417,300.4143
1.5,0000 1 Dec 2014,300.0531,298.3874,299.2493,301.8064
2.5,0000 1 Dec 2014,299.89,299.2591,299.4383,301.4411
3.5,0000 1 Dec 2014,299.9974,299.4747,299.7105,301.2862
4.5,0000 1 Dec 2014,300.2036,299.1145,299.8216,301.3499
5.5,0000 1 Dec 2014,300.2985,298.2939,299.6071,301.4536
6.5,0000 1 Dec 2014,300.0423,297.4168,299.0552,301.4051
7.5,0000 1 Dec 2014,299.4938,296.7545,298.4297,301.1215
8.5,0000 1 Dec 2014,298.9062,296.4084,297.946,300.7058
9.5,0000 1 Dec 2014,298.5272,296.4185,297.7184,300.3385
10.5,0000 1 Dec 2014,298.3943,296.7545,297.7373,300.1321
1.5,0000 1 Jan 2015,299.9764,298.8937,299.4259,301.5251
2.5,0000 1 Jan 2015,300.0452,299.2001,299.6665,301.3434
3.5,0000 1 Jan 2015,300.2899,298.7691,299.7998,301.4238
4.5,0000 1 Jan 2015,300.4283,298.0364,299.6822,301.5585
5.5,0000 1 Jan 2015,300.2555,297.3134,299.251,301.5642
6.5,0000 1 Jan 2015,299.8034,296.8131,298.7474,301.3479
7.5,0000 1 Jan 2015,299.3206,296.5949,298.3719,301.0055
8.5,0000 1 Jan 2015,299.0429,296.6903,298.2543,300.7079
9.5,0000 1 Jan 2015,299.0025,297.1145,298.3263,300.5833
10.5,0000 1 Jan 2015,299.0761,297.6495,298.4693,300.5908
1.5,0000 1 Feb 2015,300.7673,299.4729,300.3405,302.0135
2.5,0000 1 Feb 2015,301.0536,299.4123,300.5956,302.1137
3.5,0000 1 Feb 2015,301.1723,298.935,300.5556,302.2137
4.5,0000 1 Feb 2015,300.9536,298.3402,300.1675,302.1314
5.5,0000 1 Feb 2015,300.4716,297.7486,299.5901,301.8887
6.5,0000 1 Feb 2015,299.9724,297.3267,299.0976,301.568
7.5,0000 1 Feb 2015,299.6908,297.302,298.8762,301.3344
8.5,0000 1 Feb 2015,299.6929,297.6405,298.9542,301.2469
9.5,0000 1 Feb 2015,299.8048,298.2099,299.1514,301.2576
10.5,0000 1 Feb 2015,299.8654,298.7924,299.3287,301.2182
1.5,0000 1 Mar 2015,301.1476,299.5567,300.6868,302.3573
2.5,0000 1 Mar 2015,301.3099,299.1246,300.7238,302.3915
3.5,0000 1 Mar 2015,301.178,298.5758,300.4468,302.2936
4.5,0000 1 Mar 2015,300.7985,298.0515,299.9727,302.0646
5.5,0000 1 Mar 2015,300.4048,297.6719,299.5579,301.8416
6.5,0000 1 Mar 2015,300.2202,297.6067,299.3771,301.7398
7.5,0000 1 Mar 2015,300.3063,297.9371,299.496,301.7729
8.5,0000 1 Mar 2015,300.4883,298.5266,299.7323,301.8466
9.5,0000 1 Mar 2015,300.584,299.206,299.9493,301.8185
10.5,0000 1 Mar 2015,300.5558,299.9106,300.121,301.6493
1.5,0000 1 Apr 2015,301.532,299.5341,301.0134,302.6306
2.5,0000 1 Apr 2015,301.3793,298.925,300.7205,302.5401
3.5,0000 1 Apr 2015,301.037,298.3497,300.2914,302.3185
4.5,0000 1 Apr 2015,300.701,298.021,299.9213,302.0976
5.5,0000 1 Apr 2015,300.5758,298.0176,299.7837,301.9954
6.5,0000 1 Apr 2015,300.6998,298.3494,299.8932,302.0606
7.5,0000 1 Apr 2015,300.913,298.9028,300.1336,302.1619
8.5,0000 1 Apr 2015,301.0135,299.5442,300.3375,302.146
9.5,0000 1 Apr 2015,300.9729,300.155,300.4735,301.9737
10.5,0000 1 Apr 2015,300.9137,300.5981,300.6252,301.774
1.5,0000 1 May 2015,301.6682,299.3428,301.0869,302.656
2.5,0000 1 May 2015,301.3926,298.7446,300.7099,302.479
3.5,0000 1 May 2015,301.0833,298.2791,300.3482,302.2998
4.5,0000 1 May 2015,300.9409,298.1192,300.1413,302.2277
5.5,0000 1 May 2015,301.0211,298.3564,300.1803,302.2671
6.5,0000 1 May 2015,301.203,298.8995,300.3661,302.3346
7.5,0000 1 May 2015,301.282,299.5948,300.575,302.2684
8.5,0000 1 May 2015,301.2222,300.2201,300.7161,302.0703
9.5,0000 1 May 2015,301.1197,300.6578,300.8388,301.8506
10.5,0000 1 May 2015,301.0711,300.6999,300.9214,301.7296
1.5,0000 1 Jun 2015,301.4497,298.7402,300.705,302.5444
2.5,0000 1 Jun 2015,301.1208,298.3083,300.3314,302.3351
3.5,0000 1 Jun 2015,300.9945,298.1087,300.161,302.2491
4.5,0000 1 Jun 2015,301.1042,298.3728,300.2556,302.3052
5.5,0000 1 Jun 2015,301.3151,298.9878,300.4976,302.373
6.5,0000 1 Jun 2015,301.4146,299.7405,300.7377,302.3253
7.5,0000 1 Jun 2015,301.3759,300.3949,300.895,302.1372
8.5,0000 1 Jun 2015,301.2805,300.8337,301.013,301.9435
9.5,0000 1 Jun 2015,301.2414,300.8923,301.0936,301.8417
10.5,0000 1 Jun 2015,301.1318,300.3616,300.8971,301.8072
1.5,0000 1 Jul 2015,301.7484,298.4939,300.8555,302.7343
2.5,0000 1 Jul 2015,301.6922,298.7111,300.847,302.7083
3.5,0000 1 Jul 2015,301.8362,299.1798,301.0483,302.7987
4.5,0000 1 Jul 2015,302.053,299.8732,301.3278,302.8183
5.5,0000 1 Jul 2015,302.1321,300.5862,301.5418,302.6776
6.5,0000 1 Jul 2015,302.0287,301.1747,301.6594,302.382
7.5,0000 1 Jul 2015,301.8609,301.498,301.7169,302.1084
8.5,0000 1 Jul 2015,301.7441,301.4564,301.7367,301.9677
9.5,0000 1 Jul 2015,301.5091,300.9156,301.418,301.902
10.5,0000 1 Jul 2015,300.9091,299.8922,300.5999,301.7393
1.5,0000 1 Aug 2015,301.7135,297.8145,300.6207,302.7228
2.5,0000 1 Aug 2015,301.72,298.5561,300.7608,302.7966
3.5,0000 1 Aug 2015,301.8235,299.3328,300.9741,302.827
4.5,0000 1 Aug 2015,301.8422,300.0931,301.1504,302.6946
5.5,0000 1 Aug 2015,301.7088,300.7215,301.2154,302.412
6.5,0000 1 Aug 2015,301.4915,301.0993,301.2255,302.0977
7.5,0000 1 Aug 2015,301.3252,301.07,301.1902,301.8965
8.5,0000 1 Aug 2015,301.1113,300.541,300.917,301.7844
9.5,0000 1 Aug 2015,300.6129,299.5282,300.1878,301.6175
10.5,0000 1 Aug 2015,299.7235,298.2137,299.0812,301.2432
1.5,0000 1 Sep 2015,301.8941,297.9445,300.7604,302.9268
2.5,0000 1 Sep 2015,301.8788,298.9822,300.927,302.9268
3.5,0000 1 Sep 2015,301.8389,299.8466,301.0973,302.7714
4.5,0000 1 Sep 2015,301.7253,300.5722,301.2249,302.5022
5.5,0000 1 Sep 2015,301.5874,300.986,301.3151,302.2295
6.5,0000 1 Sep 2015,301.4862,300.9721,301.3252,302.0769
7.5,0000 1 Sep 2015,301.3107,300.4288,301.0455,301.9966
8.5,0000 1 Sep 2015,300.8413,299.4996,300.3375,301.8449
9.5,0000 1 Sep 2015,300.0299,298.3219,299.2916,301.5186
10.5,0000 1 Sep 2015,299.0223,297.2971,298.2907,300.9473
1.5,0000 1 Oct 2015,302.1723,298.659,301.1179,302.9609
2.5,0000 1 Oct 2015,302.0875,299.8338,301.3032,302.8447
3.5,0000 1 Oct 2015,301.9308,300.6969,301.4214,302.5642
4.5,0000 1 Oct 2015,301.7461,301.1785,301.4898,302.2646
5.5,0000 1 Oct 2015,301.6256,301.1565,301.4795,302.0877
6.5,0000 1 Oct 2015,301.3943,300.5768,301.1587,301.9847
7.5,0000 1 Oct 2015,300.8312,299.5443,300.3712,301.8082
8.5,0000 1 Oct 2015,299.9034,298.3056,299.2451,301.4313
9.5,0000 1 Oct 2015,298.8285,297.2079,298.1743,300.7935
10.5,0000 1 Oct 2015,297.9828,296.5232,297.4914,300.0227
1.5,0000 1 Nov 2015,302.0168,298.9891,300.9663,302.9078
2.5,0000 1 Nov 2015,301.6714,299.9615,300.9274,302.5543
3.5,0000 1 Nov 2015,301.4027,300.4674,300.9072,302.2261
4.5,0000 1 Nov 2015,301.2654,300.4956,300.8946,302.0486
5.5,0000 1 Nov 2015,301.0981,299.9652,300.6464,301.9777
6.5,0000 1 Nov 2015,300.6996,299.0267,300.0148,301.8643
7.5,0000 1 Nov 2015,299.9572,297.9479,299.0802,301.5533
8.5,0000 1 Nov 2015,299.0264,297.0398,298.1758,300.9751
9.5,0000 1 Nov 2015,298.2111,296.4624,297.5346,300.2735
10.5,0000 1 Nov 2015,297.7354,296.3466,297.2303,299.6938
1.5,0000 1 Dec 2015,301.9618,299.7176,301.175,302.6331
2.5,0000 1 Dec 2015,301.6376,300.4091,301.1536,302.2918
3.5,0000 1 Dec 2015,301.43,300.5115,301.0927,302.0905
4.5,0000 1 Dec 2015,301.1822,299.9717,300.6951,302.0255
5.5,0000 1 Dec 2015,300.6608,298.9516,299.9026,301.9103
6.5,0000 1 Dec 2015,299.7576,297.71,298.7963,301.5488
7.5,0000 1 Dec 2015,298.6572,296.6945,297.7805,300.8321
8.5,0000 1 Dec 2015,297.7639,296.1304,297.1205,299.9907
9.5,0000 1 Dec 2015,297.305,296.1245,296.8641,299.3434
10.5,0000 1 Dec 2015,297.1956,296.5091,296.8845,299.0432
1.5,0000 1 Jan 2016,301.9603,300.2865,301.5022,302.4045
2.5,0000 1 Jan 2016,301.7311,300.6776,301.4781,302.2077
3.5,0000 1 Jan 2016,301.4341,300.2558,301.0905,302.1091
4.5,0000 1 Jan 2016,300.8364,299.2367,300.2199,301.9477
5.5,0000 1 Jan 2016,299.8651,297.9862,299.058,301.5334
6.5,0000 1 Jan 2016,298.7639,296.9136,298.0069,300.8152
7.5,0000 1 Jan 2016,297.9238,296.3499,297.3619,300.0028
8.5,0000 1 Jan 2016,297.4603,296.3011,297.0613,299.3918
9.5,0000 1 Jan 2016,297.3341,296.6459,297.0357,299.1198
10.5,0000 1 Jan 2016,297.3323,297.0956,297.109,299.0562
1.5,0000 1 Feb 2016,301.89,300.5552,301.5292,302.3041
2.5,0000 1 Feb 2016,301.5596,300.1826,301.1678,302.1957
3.5,0000 1 Feb 2016,300.9059,299.1921,300.2951,302.006
4.5,0000 1 Feb 2016,299.8965,298.058,299.1253,301.5687
5.5,0000 1 Feb 2016,298.8069,297.0652,298.0763,300.8652
6.5,0000 1 Feb 2016,298.0299,296.5278,297.4769,300.1094
7.5,0000 1 Feb 2016,297.694,296.5249,297.2985,299.5496
8.5,0000 1 Feb 2016,297.6737,296.9059,297.3706,299.3225
9.5,0000 1 Feb 2016,297.7384,297.3457,297.485,299.301
10.5,0000 1 Feb 2016,297.7699,297.7783,297.6136,299.2755
1.5,0000 1 Mar 2016,301.5413,300.3118,301.2368,302.2942
2.5,0000 1 Mar 2016,300.8821,299.2975,300.3345,302.072
3.5,0000 1 Mar 2016,299.9284,298.0299,299.148,301.6516
4.5,0000 1 Mar 2016,298.9147,297.0163,298.104,301.0168
5.5,0000 1 Mar 2016,298.1213,296.455,297.452,300.2827
6.5,0000 1 Mar 2016,297.7645,296.4381,297.2451,299.7579
7.5,0000 1 Mar 2016,297.7699,296.7995,297.3321,299.5549
8.5,0000 1 Mar 2016,297.8688,297.3089,297.5029,299.5739
9.5,0000 1 Mar 2016,297.9121,297.8509,297.701,299.5217
10.5,0000 1 Mar 2016,297.9417,298.4706,297.9265,299.3526
1.5,0000 1 Apr 2016,300.6899,298.6713,299.9935,302.0489
2.5,0000 1 Apr 2016,299.537,297.364,298.7084,301.4907
3.5,0000 1 Apr 2016,298.4693,296.3111,297.6552,300.6998
4.5,0000 1 Apr 2016,297.7687,295.8298,297.0556,299.934
5.5,0000 1 Apr 2016,297.474,295.9291,296.8905,299.4365
6.5,0000 1 Apr 2016,297.5044,296.4487,297.0348,299.2931
7.5,0000 1 Apr 2016,297.6053,297.0652,297.256,299.3547
8.5,0000 1 Apr 2016,297.6847,297.6603,297.4592,299.3538
9.5,0000 1 Apr 2016,297.7638,298.3444,297.7256,299.1986
10.5,0000 1 Apr 2016,297.9678,299.0322,298.1636,299.0379
1.5,0000 1 May 2016,299.629,297.2917,298.7645,301.6777
2.5,0000 1 May 2016,298.5588,296.3924,297.6886,300.9198
3.5,0000 1 May 2016,297.9029,295.9071,297.1048,300.1969
4.5,0000 1 May 2016,297.6533,296.0339,296.9925,299.7122
5.5,0000 1 May 2016,297.6819,296.5862,297.1531,299.5728
6.5,0000 1 May 2016,297.7938,297.2526,297.3917,299.6041
7.5,0000 1 May 2016,297.8527,297.855,297.5941,299.5811
8.5,0000 1 May 2016,297.899,298.4678,297.8239,299.4236
9.5,0000 1 May 2016,298.0308,299.0617,298.1752,299.2717
10.5,0000 1 May 2016,298.3608,299.33,298.6609,299.2945
1.5,0000 1 Jun 2016,298.9625,296.2409,297.8667,301.4592
2.5,0000 1 Jun 2016,298.1897,295.937,297.2668,300.7285
3.5,0000 1 Jun 2016,298.0049,296.09,297.2576,300.2421
4.5,0000 1 Jun 2016,298.0894,296.6601,297.4688,300.07
5.5,0000 1 Jun 2016,298.2126,297.379,297.726,300.0781
6.5,0000 1 Jun 2016,298.2749,298.0338,297.9452,300.0297
7.5,0000 1 Jun 2016,298.3168,298.6703,298.2071,299.8365
8.5,0000 1 Jun 2016,298.4989,299.2725,298.6448,299.6636
9.5,0000 1 Jun 2016,298.8867,299.5858,299.1696,299.7056
10.5,0000 1 Jun 2016,299.3539,299.25,299.4835,299.9793
1.5,0000 1 Jul 2016,298.6186,296.0664,297.6423,301.1469
2.5,0000 1 Jul 2016,298.2665,296.4203,297.5329,300.6454
3.5,0000 1 Jul 2016,298.4164,296.9586,297.7911,300.4971
4.5,0000 1 Jul 2016,298.6312,297.5917,298.1034,300.5309
5.5,0000 1 Jul 2016,298.7704,298.2391,298.3975,300.502
6.5,0000 1 Jul 2016,298.8705,298.9579,298.7029,300.3547
7.5,0000 1 Jul 2016,299.0451,299.6078,299.0778,300.2338
8.5,0000 1 Jul 2016,299.3504,299.9431,299.5006,300.2542
9.5,0000 1 Jul 2016,299.6999,299.5844,299.7292,300.4251
10.5,0000 1 Jul 2016,299.9038,298.7024,299.5762,300.6306
1.5,0000 1 Aug 2016,298.3326,296.0231,297.4619,300.8487
2.5,0000 1 Aug 2016,298.2149,296.7838,297.5931,300.5505
3.5,0000 1 Aug 2016,298.4158,297.4617,297.8893,300.5015
4.5,0000 1 Aug 2016,298.5616,298.0674,298.1312,300.4522
5.5,0000 1 Aug 2016,298.6504,298.7314,298.4148,300.285
6.5,0000 1 Aug 2016,298.8216,299.3857,298.8157,300.112
7.5,0000 1 Aug 2016,299.1421,299.7378,299.3216,300.0673
8.5,0000 1 Aug 2016,299.5417,299.4147,299.5995,300.211
9.5,0000 1 Aug 2016,299.7738,298.5394,299.4593,300.4549
10.5,0000 1 Aug 2016,299.6828,297.556,298.9524,300.6263
1.5,0000 1 Sep 2016,298.5645,296.334,297.735,300.8941
2.5,0000 1 Sep 2016,298.491,297.2766,297.877,300.6879
3.5,0000 1 Sep 2016,298.582,297.9926,298.0545,300.5801
4.5,0000 1 Sep 2016,298.6659,298.6778,298.2972,300.4061
5.5,0000 1 Sep 2016,298.7872,299.3564,298.6627,300.2248
6.5,0000 1 Sep 2016,299.0487,299.6771,299.1308,300.1722
7.5,0000 1 Sep 2016,299.4397,299.2809,299.4301,300.3325
8.5,0000 1 Sep 2016,299.7463,298.3364,299.3551,300.591
9.5,0000 1 Sep 2016,299.7631,297.3664,298.9501,300.7776
10.5,0000 1 Sep 2016,299.471,296.7211,298.486,300.7659
1.5,0000 1 Oct 2016,298.6025,296.8065,297.8324,300.7899
2.5,0000 1 Oct 2016,298.501,297.83,297.9575,300.5331
3.5,0000 1 Oct 2016,298.5252,298.5722,298.1462,300.2858
4.5,0000 1 Oct 2016,298.6229,299.1648,298.4706,300.0728
5.5,0000 1 Oct 2016,298.9093,299.4544,298.9708,300.0222
6.5,0000 1 Oct 2016,299.3308,298.9858,299.2896,300.1883
7.5,0000 1 Oct 2016,299.6429,298.0825,299.2579,300.4438
8.5,0000 1 Oct 2016,299.6405,297.163,298.8304,300.6251
9.5,0000 1 Oct 2016,299.3314,296.639,298.3705,300.62
10.5,0000 1 Oct 2016,298.9615,296.4374,298.0758,300.445
1.5,0000 1 Nov 2016,298.7094,297.2058,297.9003,300.7907
2.5,0000 1 Nov 2016,298.5926,298.3945,298.1135,300.4534
3.5,0000 1 Nov 2016,298.6379,299.1447,298.466,300.1748
4.5,0000 1 Nov 2016,298.8859,299.3995,298.9485,300.0471
5.5,0000 1 Nov 2016,299.3148,298.8961,299.2849,300.1949
6.5,0000 1 Nov 2016,299.6691,297.9654,299.2439,300.4872
7.5,0000 1 Nov 2016,299.6988,297.1004,298.8398,300.7225
8.5,0000 1 Nov 2016,299.3943,296.6639,298.3889,300.7426
9.5,0000 1 Nov 2016,299.0437,296.5703,298.1355,300.5866
10.5,0000 1 Nov 2016,298.8606,296.7605,298.1236,300.4262
1.5,0000 1 Dec 2016,298.7379,298.0561,298.1555,300.7246
2.5,0000 1 Dec 2016,298.7155,299.1543,298.5627,300.3401
3.5,0000 1 Dec 2016,298.9929,299.4812,299.0129,300.2336
4.5,0000 1 Dec 2016,299.4041,298.9626,299.2808,300.4195
5.5,0000 1 Dec 2016,299.7069,297.9467,299.1978,300.6928
6.5,0000 1 Dec 2016,299.7215,297.0064,298.8058,300.8599
7.5,0000 1 Dec 2016,299.4075,296.4874,298.3403,300.7991
8.5,0000 1 Dec 2016,299.024,296.3441,298.0466,300.6021
9.5,0000 1 Dec 2016,298.8049,296.5213,297.972,300.4375
10.5,0000 1 Dec 2016,298.8119,297.0018,298.1206,300.4005
1.5,0000 1 Jan 2017,299.3034,299.5069,299.0948,300.7774
2.5,0000 1 Jan 2017,299.5439,299.8591,299.546,300.7295
3.5,0000 1 Jan 2017,299.896,299.3114,299.7434,300.9338
4.5,0000 1 Jan 2017,300.1515,298.3285,299.6561,301.1939
5.5,0000 1 Jan 2017,300.163,297.3701,299.2646,301.3591
6.5,0000 1 Jan 2017,299.8695,296.828,298.8114,301.33
7.5,0000 1 Jan 2017,299.5021,296.6742,298.4961,301.1606
8.5,0000 1 Jan 2017,299.2856,296.8593,298.4031,300.9949
9.5,0000 1 Jan 2017,299.2888,297.2612,298.5224,300.9209
10.5,0000 1 Jan 2017,299.3847,297.8297,298.7303,300.9003
1.5,0000 1 Feb 2017,300.1065,300.4554,300.1636,301.099
2.5,0000 1 Feb 2017,300.3932,300.0436,300.2589,301.304
3.5,0000 1 Feb 2017,300.5294,299.1085,300.0475,301.5567
4.5,0000 1 Feb 2017,300.4056,298.0254,299.5627,301.6711
5.5,0000 1 Feb 2017,300.0209,297.2141,299.0061,301.6048
6.5,0000 1 Feb 2017,299.5981,296.8483,298.6274,301.3856
