L,M,MON,LDC_SST_CanESM5
2.5,17,0000 1 Mar 2019,301.7162
3.5,17,0000 1 Mar 2019,301.5196
4.5,17,0000 1 Mar 2019,301.0782
5.5,17,0000 1 Mar 2019,300.6838
6.5,17,0000 1 Mar 2019,300.3947
7.5,17,0000 1 Mar 2019,300.3135
8.5,17,0000 1 Mar 2019,300.2491
9.5,17,0000 1 Mar 2019,300.1809
10.5,17,0000 1 Mar 2019,300.2747
1.5,18,0000 1 Mar 2019,301.7737
2.5,18,0000 1 Mar 2019,301.8342
3.5,18,0000 1 Mar 2019,301.51
4.5,18,0000 1 Mar 2019,301.0268
5.5,18,0000 1 Mar 2019,300.5372
6.5,18,0000 1 Mar 2019,300.2379
7.5,18,0000 1 Mar 2019,300.1706
8.5,18,0000 1 Mar 2019,300.1398
9.5,18,0000 1 Mar 2019,300.0793
10.5,18,0000 1 Mar 2019,300.0903
1.5,19,0000 1 Mar 2019,301.7203
2.5,19,0000 1 Mar 2019,301.9091
3.5,19,0000 1 Mar 2019,301.8018
4.5,19,0000 1 Mar 2019,301.4087
5.5,19,0000 1 Mar 2019,300.9434
6.5,19,0000 1 Mar 2019,300.6742
7.5,19,0000 1 Mar 2019,300.5582
8.5,19,0000 1 Mar 2019,300.5243
9.5,19,0000 1 Mar 2019,300.5192
10.5,19,0000 1 Mar 2019,300.7534
1.5,20,0000 1 Mar 2019,301.7636
2.5,20,0000 1 Mar 2019,301.8272
3.5,20,0000 1 Mar 2019,301.525
4.5,20,0000 1 Mar 2019,301.0731
5.5,20,0000 1 Mar 2019,300.6436
6.5,20,0000 1 Mar 2019,300.3859
7.5,20,0000 1 Mar 2019,300.3089
8.5,20,0000 1 Mar 2019,300.3346
9.5,20,0000 1 Mar 2019,300.385
10.5,20,0000 1 Mar 2019,300.4799
1.5,1,0000 1 Apr 2019,302.0018
2.5,1,0000 1 Apr 2019,301.8687
3.5,1,0000 1 Apr 2019,301.5224
4.5,1,0000 1 Apr 2019,301.1866
5.5,1,0000 1 Apr 2019,301.0059
6.5,1,0000 1 Apr 2019,300.9591
7.5,1,0000 1 Apr 2019,300.984
8.5,1,0000 1 Apr 2019,300.9878
9.5,1,0000 1 Apr 2019,301.1195
10.5,1,0000 1 Apr 2019,301.3441
1.5,2,0000 1 Apr 2019,301.8976
2.5,2,0000 1 Apr 2019,301.5748
3.5,2,0000 1 Apr 2019,301.0452
4.5,2,0000 1 Apr 2019,300.528
5.5,2,0000 1 Apr 2019,300.1639
6.5,2,0000 1 Apr 2019,299.9975
7.5,2,0000 1 Apr 2019,299.9282
8.5,2,0000 1 Apr 2019,299.9406
9.5,2,0000 1 Apr 2019,300.0718
10.5,2,0000 1 Apr 2019,300.4892
1.5,3,0000 1 Apr 2019,301.9458
2.5,3,0000 1 Apr 2019,301.7882
3.5,3,0000 1 Apr 2019,301.3973
4.5,3,0000 1 Apr 2019,300.9013
5.5,3,0000 1 Apr 2019,300.4682
6.5,3,0000 1 Apr 2019,300.2788
7.5,3,0000 1 Apr 2019,300.2031
8.5,3,0000 1 Apr 2019,300.22
9.5,3,0000 1 Apr 2019,300.2258
10.5,3,0000 1 Apr 2019,300.5374
1.5,4,0000 1 Apr 2019,302.0753
2.5,4,0000 1 Apr 2019,301.9363
3.5,4,0000 1 Apr 2019,301.5386
4.5,4,0000 1 Apr 2019,301.1559
5.5,4,0000 1 Apr 2019,300.8707
6.5,4,0000 1 Apr 2019,300.7231
7.5,4,0000 1 Apr 2019,300.638
8.5,4,0000 1 Apr 2019,300.6428
9.5,4,0000 1 Apr 2019,300.738
10.5,4,0000 1 Apr 2019,301.0282
1.5,5,0000 1 Apr 2019,302.1273
2.5,5,0000 1 Apr 2019,301.9648
3.5,5,0000 1 Apr 2019,301.4285
4.5,5,0000 1 Apr 2019,300.8829
5.5,5,0000 1 Apr 2019,300.4828
6.5,5,0000 1 Apr 2019,300.3352
7.5,5,0000 1 Apr 2019,300.2703
8.5,5,0000 1 Apr 2019,300.4427
9.5,5,0000 1 Apr 2019,300.8781
10.5,5,0000 1 Apr 2019,301.4196
1.5,6,0000 1 Apr 2019,302.0665
2.5,6,0000 1 Apr 2019,301.9169
3.5,6,0000 1 Apr 2019,301.4809
4.5,6,0000 1 Apr 2019,300.9712
5.5,6,0000 1 Apr 2019,300.6309
6.5,6,0000 1 Apr 2019,300.5817
7.5,6,0000 1 Apr 2019,300.5934
8.5,6,0000 1 Apr 2019,300.5965
9.5,6,0000 1 Apr 2019,300.6314
10.5,6,0000 1 Apr 2019,300.9125
1.5,7,0000 1 Apr 2019,301.7697
2.5,7,0000 1 Apr 2019,301.4815
3.5,7,0000 1 Apr 2019,301.0349
4.5,7,0000 1 Apr 2019,300.7114
5.5,7,0000 1 Apr 2019,300.6419
6.5,7,0000 1 Apr 2019,300.7124
7.5,7,0000 1 Apr 2019,300.7382
8.5,7,0000 1 Apr 2019,300.802
9.5,7,0000 1 Apr 2019,301.0489
10.5,7,0000 1 Apr 2019,301.4341
1.5,8,0000 1 Apr 2019,302.123
2.5,8,0000 1 Apr 2019,301.9935
3.5,8,0000 1 Apr 2019,301.5032
4.5,8,0000 1 Apr 2019,301.0742
5.5,8,0000 1 Apr 2019,300.7829
6.5,8,0000 1 Apr 2019,300.7469
7.5,8,0000 1 Apr 2019,300.8117
8.5,8,0000 1 Apr 2019,300.8492
9.5,8,0000 1 Apr 2019,300.8368
10.5,8,0000 1 Apr 2019,301.0826
1.5,9,0000 1 Apr 2019,302.043
2.5,9,0000 1 Apr 2019,301.9828
3.5,9,0000 1 Apr 2019,301.7159
4.5,9,0000 1 Apr 2019,301.3637
5.5,9,0000 1 Apr 2019,301.0533
6.5,9,0000 1 Apr 2019,300.9058
7.5,9,0000 1 Apr 2019,300.8772
8.5,9,0000 1 Apr 2019,300.9106
9.5,9,0000 1 Apr 2019,301.0815
10.5,9,0000 1 Apr 2019,301.3326
1.5,10,0000 1 Apr 2019,301.9283
2.5,10,0000 1 Apr 2019,301.7219
3.5,10,0000 1 Apr 2019,301.34
4.5,10,0000 1 Apr 2019,301.0353
5.5,10,0000 1 Apr 2019,300.8515
6.5,10,0000 1 Apr 2019,300.8188
7.5,10,0000 1 Apr 2019,300.7796
8.5,10,0000 1 Apr 2019,300.7623
9.5,10,0000 1 Apr 2019,300.758
10.5,10,0000 1 Apr 2019,300.8599
1.5,11,0000 1 Apr 2019,301.9482
2.5,11,0000 1 Apr 2019,301.7609
3.5,11,0000 1 Apr 2019,301.2841
4.5,11,0000 1 Apr 2019,300.8464
5.5,11,0000 1 Apr 2019,300.6068
6.5,11,0000 1 Apr 2019,300.5957
7.5,11,0000 1 Apr 2019,300.5903
8.5,11,0000 1 Apr 2019,300.5778
9.5,11,0000 1 Apr 2019,300.7168
10.5,11,0000 1 Apr 2019,301.0858
1.5,12,0000 1 Apr 2019,301.9712
2.5,12,0000 1 Apr 2019,301.7617
3.5,12,0000 1 Apr 2019,301.3676
4.5,12,0000 1 Apr 2019,301.006
5.5,12,0000 1 Apr 2019,300.7417
6.5,12,0000 1 Apr 2019,300.5865
7.5,12,0000 1 Apr 2019,300.4909
8.5,12,0000 1 Apr 2019,300.4394
9.5,12,0000 1 Apr 2019,300.7008
10.5,12,0000 1 Apr 2019,301.2406
1.5,13,0000 1 Apr 2019,301.9088
2.5,13,0000 1 Apr 2019,301.6951
3.5,13,0000 1 Apr 2019,301.231
4.5,13,0000 1 Apr 2019,300.8086
5.5,13,0000 1 Apr 2019,300.6213
6.5,13,0000 1 Apr 2019,300.6573
7.5,13,0000 1 Apr 2019,300.7027
8.5,13,0000 1 Apr 2019,300.7076
9.5,13,0000 1 Apr 2019,300.7536
10.5,13,0000 1 Apr 2019,301.144
1.5,14,0000 1 Apr 2019,301.9875
2.5,14,0000 1 Apr 2019,301.749
3.5,14,0000 1 Apr 2019,301.0717
4.5,14,0000 1 Apr 2019,300.4008
5.5,14,0000 1 Apr 2019,299.8538
6.5,14,0000 1 Apr 2019,299.6071
7.5,14,0000 1 Apr 2019,299.4073
8.5,14,0000 1 Apr 2019,299.3399
9.5,14,0000 1 Apr 2019,299.446
10.5,14,0000 1 Apr 2019,299.8577
1.5,15,0000 1 Apr 2019,301.9278
2.5,15,0000 1 Apr 2019,301.7672
3.5,15,0000 1 Apr 2019,301.3049
4.5,15,0000 1 Apr 2019,300.8032
5.5,15,0000 1 Apr 2019,300.4477
6.5,15,0000 1 Apr 2019,300.2477
7.5,15,0000 1 Apr 2019,300.1826
8.5,15,0000 1 Apr 2019,300.1674
9.5,15,0000 1 Apr 2019,300.2858
10.5,15,0000 1 Apr 2019,300.6973
1.5,16,0000 1 Apr 2019,301.7724
2.5,16,0000 1 Apr 2019,301.5066
3.5,16,0000 1 Apr 2019,301.0146
4.5,16,0000 1 Apr 2019,300.5397
5.5,16,0000 1 Apr 2019,300.2238
6.5,16,0000 1 Apr 2019,300.0929
7.5,16,0000 1 Apr 2019,300.0065
8.5,16,0000 1 Apr 2019,299.9733
9.5,16,0000 1 Apr 2019,300.0657
10.5,16,0000 1 Apr 2019,300.2535
1.5,17,0000 1 Apr 2019,301.8101
2.5,17,0000 1 Apr 2019,301.4669
3.5,17,0000 1 Apr 2019,300.8796
4.5,17,0000 1 Apr 2019,300.3651
5.5,17,0000 1 Apr 2019,300.0673
6.5,17,0000 1 Apr 2019,299.9361
7.5,17,0000 1 Apr 2019,299.8944
8.5,17,0000 1 Apr 2019,299.8562
9.5,17,0000 1 Apr 2019,300.0225
10.5,17,0000 1 Apr 2019,300.4006
1.5,18,0000 1 Apr 2019,302.0237
2.5,18,0000 1 Apr 2019,301.8133
3.5,18,0000 1 Apr 2019,301.3395
4.5,18,0000 1 Apr 2019,300.9357
5.5,18,0000 1 Apr 2019,300.7418
6.5,18,0000 1 Apr 2019,300.6781
7.5,18,0000 1 Apr 2019,300.7078
8.5,18,0000 1 Apr 2019,300.6831
9.5,18,0000 1 Apr 2019,300.6791
10.5,18,0000 1 Apr 2019,300.9302
1.5,19,0000 1 Apr 2019,301.9934
2.5,19,0000 1 Apr 2019,301.7573
3.5,19,0000 1 Apr 2019,301.2594
4.5,19,0000 1 Apr 2019,300.7853
5.5,19,0000 1 Apr 2019,300.5148
6.5,19,0000 1 Apr 2019,300.4257
7.5,19,0000 1 Apr 2019,300.3593
8.5,19,0000 1 Apr 2019,300.3358
9.5,19,0000 1 Apr 2019,300.373
10.5,19,0000 1 Apr 2019,300.6035
1.5,20,0000 1 Apr 2019,301.9467
2.5,20,0000 1 Apr 2019,301.7439
3.5,20,0000 1 Apr 2019,301.311
4.5,20,0000 1 Apr 2019,300.9245
5.5,20,0000 1 Apr 2019,300.6587
6.5,20,0000 1 Apr 2019,300.4831
7.5,20,0000 1 Apr 2019,300.3326
8.5,20,0000 1 Apr 2019,300.2798
9.5,20,0000 1 Apr 2019,300.4489
10.5,20,0000 1 Apr 2019,300.9118
1.5,1,0000 1 May 2019,301.4188
2.5,1,0000 1 May 2019,300.8858
3.5,1,0000 1 May 2019,300.4285
4.5,1,0000 1 May 2019,300.1306
5.5,1,0000 1 May 2019,300.0247
6.5,1,0000 1 May 2019,300.0342
7.5,1,0000 1 May 2019,300.0826
8.5,1,0000 1 May 2019,300.2654
9.5,1,0000 1 May 2019,300.5685
10.5,1,0000 1 May 2019,301.1368
1.5,2,0000 1 May 2019,301.455
2.5,2,0000 1 May 2019,301.0304
3.5,2,0000 1 May 2019,300.6847
4.5,2,0000 1 May 2019,300.5123
5.5,2,0000 1 May 2019,300.5075
6.5,2,0000 1 May 2019,300.5285
7.5,2,0000 1 May 2019,300.5191
8.5,2,0000 1 May 2019,300.6715
9.5,2,0000 1 May 2019,301.0468
10.5,2,0000 1 May 2019,301.5906
1.5,3,0000 1 May 2019,301.4803
2.5,3,0000 1 May 2019,300.862
3.5,3,0000 1 May 2019,300.2814
4.5,3,0000 1 May 2019,299.9196
5.5,3,0000 1 May 2019,299.8637
6.5,3,0000 1 May 2019,299.8446
7.5,3,0000 1 May 2019,299.9408
8.5,3,0000 1 May 2019,300.1441
9.5,3,0000 1 May 2019,300.5851
10.5,3,0000 1 May 2019,301.2556
1.5,4,0000 1 May 2019,301.3719
2.5,4,0000 1 May 2019,300.8713
3.5,4,0000 1 May 2019,300.4453
4.5,4,0000 1 May 2019,300.2782
5.5,4,0000 1 May 2019,300.2705
6.5,4,0000 1 May 2019,300.3505
7.5,4,0000 1 May 2019,300.4732
8.5,4,0000 1 May 2019,300.7271
9.5,4,0000 1 May 2019,301.2032
10.5,4,0000 1 May 2019,301.7077
1.5,5,0000 1 May 2019,301.3417
2.5,5,0000 1 May 2019,300.8206
3.5,5,0000 1 May 2019,300.4121
4.5,5,0000 1 May 2019,300.1449
5.5,5,0000 1 May 2019,300.121
6.5,5,0000 1 May 2019,300.1258
7.5,5,0000 1 May 2019,300.2002
8.5,5,0000 1 May 2019,300.317
9.5,5,0000 1 May 2019,300.7346
10.5,5,0000 1 May 2019,301.2049
1.5,6,0000 1 May 2019,301.4746
2.5,6,0000 1 May 2019,301.0233
3.5,6,0000 1 May 2019,300.608
4.5,6,0000 1 May 2019,300.3965
5.5,6,0000 1 May 2019,300.3154
6.5,6,0000 1 May 2019,300.3098
7.5,6,0000 1 May 2019,300.2712
8.5,6,0000 1 May 2019,300.2748
9.5,6,0000 1 May 2019,300.4873
10.5,6,0000 1 May 2019,300.9132
1.5,7,0000 1 May 2019,301.3297
2.5,7,0000 1 May 2019,300.8031
3.5,7,0000 1 May 2019,300.4207
4.5,7,0000 1 May 2019,300.2285
5.5,7,0000 1 May 2019,300.2404
6.5,7,0000 1 May 2019,300.2574
7.5,7,0000 1 May 2019,300.3705
8.5,7,0000 1 May 2019,300.5302
9.5,7,0000 1 May 2019,300.8601
10.5,7,0000 1 May 2019,301.3374
1.5,8,0000 1 May 2019,301.5691
2.5,8,0000 1 May 2019,301.1102
3.5,8,0000 1 May 2019,300.6876
4.5,8,0000 1 May 2019,300.4218
5.5,8,0000 1 May 2019,300.3987
6.5,8,0000 1 May 2019,300.4533
7.5,8,0000 1 May 2019,300.5099
8.5,8,0000 1 May 2019,300.6694
9.5,8,0000 1 May 2019,301.1009
10.5,8,0000 1 May 2019,301.7527
1.5,9,0000 1 May 2019,301.7051
2.5,9,0000 1 May 2019,301.2572
3.5,9,0000 1 May 2019,300.8401
4.5,9,0000 1 May 2019,300.6153
5.5,9,0000 1 May 2019,300.602
6.5,9,0000 1 May 2019,300.6306
7.5,9,0000 1 May 2019,300.5964
8.5,9,0000 1 May 2019,300.6251
9.5,9,0000 1 May 2019,300.8256
10.5,9,0000 1 May 2019,301.2777
1.5,10,0000 1 May 2019,301.2705
2.5,10,0000 1 May 2019,300.6929
3.5,10,0000 1 May 2019,300.2501
4.5,10,0000 1 May 2019,300.0578
5.5,10,0000 1 May 2019,300.123
6.5,10,0000 1 May 2019,300.2269
7.5,10,0000 1 May 2019,300.2617
8.5,10,0000 1 May 2019,300.4366
9.5,10,0000 1 May 2019,300.79
10.5,10,0000 1 May 2019,301.3333
1.5,11,0000 1 May 2019,301.8169
2.5,11,0000 1 May 2019,301.4105
3.5,11,0000 1 May 2019,301.0143
4.5,11,0000 1 May 2019,300.7002
5.5,11,0000 1 May 2019,300.5869
6.5,11,0000 1 May 2019,300.4742
7.5,11,0000 1 May 2019,300.5073
8.5,11,0000 1 May 2019,300.7452
9.5,11,0000 1 May 2019,301.2108
10.5,11,0000 1 May 2019,301.8314
1.5,12,0000 1 May 2019,301.7558
2.5,12,0000 1 May 2019,301.3492
3.5,12,0000 1 May 2019,300.9518
4.5,12,0000 1 May 2019,300.7662
5.5,12,0000 1 May 2019,300.8596
6.5,12,0000 1 May 2019,300.9802
7.5,12,0000 1 May 2019,301.0615
8.5,12,0000 1 May 2019,301.1497
9.5,12,0000 1 May 2019,301.2805
10.5,12,0000 1 May 2019,301.39
1.5,13,0000 1 May 2019,301.5392
2.5,13,0000 1 May 2019,301.1447
3.5,13,0000 1 May 2019,300.8537
4.5,13,0000 1 May 2019,300.8045
5.5,13,0000 1 May 2019,300.8484
6.5,13,0000 1 May 2019,300.9466
7.5,13,0000 1 May 2019,300.9315
8.5,13,0000 1 May 2019,300.9408
9.5,13,0000 1 May 2019,301.187
10.5,13,0000 1 May 2019,301.6345
1.5,14,0000 1 May 2019,301.6624
2.5,14,0000 1 May 2019,301.3086
3.5,14,0000 1 May 2019,300.9602
4.5,14,0000 1 May 2019,300.7595
5.5,14,0000 1 May 2019,300.711
6.5,14,0000 1 May 2019,300.746
7.5,14,0000 1 May 2019,300.7848
8.5,14,0000 1 May 2019,300.9427
9.5,14,0000 1 May 2019,301.2647
10.5,14,0000 1 May 2019,301.8684
1.5,15,0000 1 May 2019,301.644
2.5,15,0000 1 May 2019,301.19
3.5,15,0000 1 May 2019,300.7773
4.5,15,0000 1 May 2019,300.5955
5.5,15,0000 1 May 2019,300.629
6.5,15,0000 1 May 2019,300.6839
7.5,15,0000 1 May 2019,300.6638
8.5,15,0000 1 May 2019,300.6906
9.5,15,0000 1 May 2019,300.9023
10.5,15,0000 1 May 2019,301.358
1.5,16,0000 1 May 2019,301.6348
2.5,16,0000 1 May 2019,301.2391
3.5,16,0000 1 May 2019,300.9572
4.5,16,0000 1 May 2019,300.8655
5.5,16,0000 1 May 2019,300.9997
6.5,16,0000 1 May 2019,301.1576
7.5,16,0000 1 May 2019,301.1605
8.5,16,0000 1 May 2019,301.0229
9.5,16,0000 1 May 2019,301.0686
10.5,16,0000 1 May 2019,301.5237
1.5,17,0000 1 May 2019,301.7059
2.5,17,0000 1 May 2019,301.2968
3.5,17,0000 1 May 2019,300.8902
4.5,17,0000 1 May 2019,300.6917
5.5,17,0000 1 May 2019,300.5827
6.5,17,0000 1 May 2019,300.4728
7.5,17,0000 1 May 2019,300.3658
8.5,17,0000 1 May 2019,300.3402
9.5,17,0000 1 May 2019,300.5446
10.5,17,0000 1 May 2019,300.8641
1.5,18,0000 1 May 2019,301.8689
2.5,18,0000 1 May 2019,301.428
3.5,18,0000 1 May 2019,300.9669
4.5,18,0000 1 May 2019,300.6261
5.5,18,0000 1 May 2019,300.4957
6.5,18,0000 1 May 2019,300.4102
7.5,18,0000 1 May 2019,300.3098
8.5,18,0000 1 May 2019,300.324
9.5,18,0000 1 May 2019,300.5185
10.5,18,0000 1 May 2019,301.1325
1.5,19,0000 1 May 2019,301.7829
2.5,19,0000 1 May 2019,301.4303
3.5,19,0000 1 May 2019,301.0858
4.5,19,0000 1 May 2019,300.8794
5.5,19,0000 1 May 2019,300.7999
6.5,19,0000 1 May 2019,300.7187
7.5,19,0000 1 May 2019,300.6725
8.5,19,0000 1 May 2019,300.6962
9.5,19,0000 1 May 2019,301.0177
10.5,19,0000 1 May 2019,301.5549
1.5,20,0000 1 May 2019,301.6176
2.5,20,0000 1 May 2019,301.1118
3.5,20,0000 1 May 2019,300.7327
4.5,20,0000 1 May 2019,300.5449
5.5,20,0000 1 May 2019,300.535
6.5,20,0000 1 May 2019,300.5677
7.5,20,0000 1 May 2019,300.6599
8.5,20,0000 1 May 2019,300.8459
9.5,20,0000 1 May 2019,301.2558
10.5,20,0000 1 May 2019,301.7627
1.5,1,0000 1 Jun 2019,300.9146
2.5,1,0000 1 Jun 2019,300.3653
3.5,1,0000 1 Jun 2019,300.0578
4.5,1,0000 1 Jun 2019,300.001
5.5,1,0000 1 Jun 2019,300.0762
6.5,1,0000 1 Jun 2019,300.2803
7.5,1,0000 1 Jun 2019,300.5682
8.5,1,0000 1 Jun 2019,301.0277
9.5,1,0000 1 Jun 2019,301.5201
10.5,1,0000 1 Jun 2019,301.918
1.5,2,0000 1 Jun 2019,301.0281
2.5,2,0000 1 Jun 2019,300.5994
3.5,2,0000 1 Jun 2019,300.4138
4.5,2,0000 1 Jun 2019,300.488
5.5,2,0000 1 Jun 2019,300.6171
6.5,2,0000 1 Jun 2019,300.6956
7.5,2,0000 1 Jun 2019,300.8412
8.5,2,0000 1 Jun 2019,301.0674
9.5,2,0000 1 Jun 2019,301.4389
10.5,2,0000 1 Jun 2019,301.7172
1.5,3,0000 1 Jun 2019,301.1015
2.5,3,0000 1 Jun 2019,300.7477
3.5,3,0000 1 Jun 2019,300.5742
4.5,3,0000 1 Jun 2019,300.5728
5.5,3,0000 1 Jun 2019,300.5642
6.5,3,0000 1 Jun 2019,300.5261
7.5,3,0000 1 Jun 2019,300.5992
8.5,3,0000 1 Jun 2019,300.9172
9.5,3,0000 1 Jun 2019,301.5209
10.5,3,0000 1 Jun 2019,302.1234
1.5,4,0000 1 Jun 2019,300.9549
2.5,4,0000 1 Jun 2019,300.4306
3.5,4,0000 1 Jun 2019,300.1031
4.5,4,0000 1 Jun 2019,300.0112
5.5,4,0000 1 Jun 2019,300.0482
6.5,4,0000 1 Jun 2019,300.1522
7.5,4,0000 1 Jun 2019,300.483
8.5,4,0000 1 Jun 2019,300.901
9.5,4,0000 1 Jun 2019,301.4901
10.5,4,0000 1 Jun 2019,301.8838
1.5,5,0000 1 Jun 2019,301.1333
2.5,5,0000 1 Jun 2019,300.735
3.5,5,0000 1 Jun 2019,300.5746
4.5,5,0000 1 Jun 2019,300.6707
5.5,5,0000 1 Jun 2019,300.8581
6.5,5,0000 1 Jun 2019,300.9425
7.5,5,0000 1 Jun 2019,301.0718
8.5,5,0000 1 Jun 2019,301.3423
9.5,5,0000 1 Jun 2019,301.6868
10.5,5,0000 1 Jun 2019,301.8791
1.5,6,0000 1 Jun 2019,301.2284
2.5,6,0000 1 Jun 2019,300.8893
3.5,6,0000 1 Jun 2019,300.6803
4.5,6,0000 1 Jun 2019,300.6912
5.5,6,0000 1 Jun 2019,300.7009
6.5,6,0000 1 Jun 2019,300.6713
7.5,6,0000 1 Jun 2019,300.6421
8.5,6,0000 1 Jun 2019,300.8694
9.5,6,0000 1 Jun 2019,301.2912
10.5,6,0000 1 Jun 2019,301.7079
1.5,7,0000 1 Jun 2019,300.9525
2.5,7,0000 1 Jun 2019,300.459
3.5,7,0000 1 Jun 2019,300.2017
4.5,7,0000 1 Jun 2019,300.2724
5.5,7,0000 1 Jun 2019,300.4402
6.5,7,0000 1 Jun 2019,300.5918
7.5,7,0000 1 Jun 2019,300.7382
8.5,7,0000 1 Jun 2019,301.0109
9.5,7,0000 1 Jun 2019,301.3771
10.5,7,0000 1 Jun 2019,301.7039
1.5,8,0000 1 Jun 2019,301.0389
2.5,8,0000 1 Jun 2019,300.6719
3.5,8,0000 1 Jun 2019,300.5652
4.5,8,0000 1 Jun 2019,300.6486
5.5,8,0000 1 Jun 2019,300.696
6.5,8,0000 1 Jun 2019,300.6953
7.5,8,0000 1 Jun 2019,300.8017
8.5,8,0000 1 Jun 2019,301.2325
9.5,8,0000 1 Jun 2019,301.8998
10.5,8,0000 1 Jun 2019,302.427
1.5,9,0000 1 Jun 2019,300.9776
2.5,9,0000 1 Jun 2019,300.5325
3.5,9,0000 1 Jun 2019,300.3554
4.5,9,0000 1 Jun 2019,300.4043
5.5,9,0000 1 Jun 2019,300.5191
6.5,9,0000 1 Jun 2019,300.5509
7.5,9,0000 1 Jun 2019,300.6711
8.5,9,0000 1 Jun 2019,301.0054
9.5,9,0000 1 Jun 2019,301.5519
10.5,9,0000 1 Jun 2019,302.1467
1.5,10,0000 1 Jun 2019,300.8186
2.5,10,0000 1 Jun 2019,300.2763
3.5,10,0000 1 Jun 2019,300.0223
4.5,10,0000 1 Jun 2019,300.098
5.5,10,0000 1 Jun 2019,300.2924
6.5,10,0000 1 Jun 2019,300.4393
7.5,10,0000 1 Jun 2019,300.611
8.5,10,0000 1 Jun 2019,300.8828
9.5,10,0000 1 Jun 2019,301.3512
10.5,10,0000 1 Jun 2019,301.8547
1.5,11,0000 1 Jun 2019,301.1947
2.5,11,0000 1 Jun 2019,300.8607
3.5,11,0000 1 Jun 2019,300.7319
4.5,11,0000 1 Jun 2019,300.8245
5.5,11,0000 1 Jun 2019,300.9728
6.5,11,0000 1 Jun 2019,301.0515
7.5,11,0000 1 Jun 2019,301.1086
8.5,11,0000 1 Jun 2019,301.3482
9.5,11,0000 1 Jun 2019,301.7724
10.5,11,0000 1 Jun 2019,302.2073
1.5,12,0000 1 Jun 2019,300.9668
2.5,12,0000 1 Jun 2019,300.5975
3.5,12,0000 1 Jun 2019,300.4367
4.5,12,0000 1 Jun 2019,300.4873
5.5,12,0000 1 Jun 2019,300.4793
6.5,12,0000 1 Jun 2019,300.4343
7.5,12,0000 1 Jun 2019,300.4388
8.5,12,0000 1 Jun 2019,300.683
9.5,12,0000 1 Jun 2019,300.9858
10.5,12,0000 1 Jun 2019,301.2735
1.5,13,0000 1 Jun 2019,301.1499
2.5,13,0000 1 Jun 2019,300.8264
3.5,13,0000 1 Jun 2019,300.7384
4.5,13,0000 1 Jun 2019,300.7949
5.5,13,0000 1 Jun 2019,300.866
6.5,13,0000 1 Jun 2019,300.8681
7.5,13,0000 1 Jun 2019,301.0114
8.5,13,0000 1 Jun 2019,301.3452
9.5,13,0000 1 Jun 2019,301.8317
10.5,13,0000 1 Jun 2019,302.1945
1.5,14,0000 1 Jun 2019,301.101
2.5,14,0000 1 Jun 2019,300.8286
3.5,14,0000 1 Jun 2019,300.7762
4.5,14,0000 1 Jun 2019,300.8743
5.5,14,0000 1 Jun 2019,300.895
6.5,14,0000 1 Jun 2019,300.865
7.5,14,0000 1 Jun 2019,300.8585
8.5,14,0000 1 Jun 2019,301.1047
9.5,14,0000 1 Jun 2019,301.601
10.5,14,0000 1 Jun 2019,302.1082
1.5,15,0000 1 Jun 2019,301.0329
2.5,15,0000 1 Jun 2019,300.657
3.5,15,0000 1 Jun 2019,300.453
4.5,15,0000 1 Jun 2019,300.4743
5.5,15,0000 1 Jun 2019,300.4517
6.5,15,0000 1 Jun 2019,300.4275
7.5,15,0000 1 Jun 2019,300.477
8.5,15,0000 1 Jun 2019,300.7252
9.5,15,0000 1 Jun 2019,301.3134
10.5,15,0000 1 Jun 2019,301.815
1.5,16,0000 1 Jun 2019,301.1828
2.5,16,0000 1 Jun 2019,300.7898
3.5,16,0000 1 Jun 2019,300.5754
4.5,16,0000 1 Jun 2019,300.6147
5.5,16,0000 1 Jun 2019,300.7154
6.5,16,0000 1 Jun 2019,300.8213
7.5,16,0000 1 Jun 2019,300.9874
8.5,16,0000 1 Jun 2019,301.1614
9.5,16,0000 1 Jun 2019,301.5046
10.5,16,0000 1 Jun 2019,301.7742
1.5,17,0000 1 Jun 2019,301.0433
2.5,17,0000 1 Jun 2019,300.6651
3.5,17,0000 1 Jun 2019,300.4996
4.5,17,0000 1 Jun 2019,300.5959
5.5,17,0000 1 Jun 2019,300.741
6.5,17,0000 1 Jun 2019,300.8378
7.5,17,0000 1 Jun 2019,300.8642
8.5,17,0000 1 Jun 2019,300.9188
9.5,17,0000 1 Jun 2019,301.2545
10.5,17,0000 1 Jun 2019,301.793
1.5,18,0000 1 Jun 2019,301.0239
2.5,18,0000 1 Jun 2019,300.6631
3.5,18,0000 1 Jun 2019,300.5865
4.5,18,0000 1 Jun 2019,300.6723
5.5,18,0000 1 Jun 2019,300.7405
6.5,18,0000 1 Jun 2019,300.78
7.5,18,0000 1 Jun 2019,300.8387
8.5,18,0000 1 Jun 2019,301.1814
9.5,18,0000 1 Jun 2019,301.6366
10.5,18,0000 1 Jun 2019,302.1551
1.5,19,0000 1 Jun 2019,301.1072
2.5,19,0000 1 Jun 2019,300.6474
3.5,19,0000 1 Jun 2019,300.3821
4.5,19,0000 1 Jun 2019,300.3426
5.5,19,0000 1 Jun 2019,300.3865
6.5,19,0000 1 Jun 2019,300.3818
7.5,19,0000 1 Jun 2019,300.4809
8.5,19,0000 1 Jun 2019,300.7682
